,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,233,151,34,52,53.855446,0
6,5,1,1,1,2,1,178,199,19,30,0.0,“SJ
7,5,1,1,1,2,2,311,210,212,67,55.191456,DATABYTES
8,5,1,1,1,2,3,539,210,239,67,96.546272,CONSULTING
12,5,1,2,1,1,1,898,132,186,37,92.128181,Databytes
13,5,1,2,1,1,2,1098,132,197,38,95.971344,Consulting
14,5,1,2,1,1,3,1306,132,241,38,96.367027,Technologies
15,5,1,2,1,1,4,1562,134,56,27,96.367027,Pvt
16,5,1,2,1,1,5,1633,132,55,29,96.516869,Ltd
18,5,1,2,1,2,1,896,187,146,33,96.452942,Company
19,5,1,2,1,2,2,1054,188,29,24,91.455872,ID
20,5,1,2,1,2,3,1096,193,4,19,91.061493,:
21,5,1,2,1,2,4,1114,187,405,25,88.972725,U72900KA2021PTC150745
24,5,1,2,2,1,1,898,233,40,25,96.878639,No
25,5,1,2,2,1,2,950,233,42,29,93.298889,"27,"
26,5,1,2,2,1,3,1003,232,81,26,89.986526,Awfis
27,5,1,2,2,1,4,1095,247,8,3,93.13356,-
28,5,1,2,2,1,5,1116,233,187,25,96.237625,Renaissance
29,5,1,2,2,1,6,1316,233,99,25,96.233444,Centra
32,5,1,2,3,1,1,896,277,231,32,90.074646,Sampangirama
33,5,1,2,3,1,2,1141,277,97,32,96.346947,"Nagar,"
34,5,1,2,3,1,3,1252,277,113,25,96.558258,Mission
35,5,1,2,3,1,4,1380,276,73,26,96.900597,Road
39,5,1,3,1,1,1,311,292,468,2,95.0, 
43,5,1,4,1,1,1,142,294,23,34,43.02589,e
44,5,1,4,1,1,2,312,310,129,31,93.108513,INTERNET
45,5,1,4,1,1,3,451,320,8,11,73.536186,*
46,5,1,4,1,1,4,467,309,88,32,17.815254,VOICE
47,5,1,4,1,1,5,564,320,7,11,17.815254,*
48,5,1,4,1,1,6,582,310,76,31,77.894722,DATA
49,5,1,4,1,1,7,668,320,7,11,41.531181,*
50,5,1,4,1,1,8,683,309,98,32,96.23645,CLOUD
51,5,1,4,1,1,9,897,320,154,33,96.337891,Bangalore
52,5,1,4,1,1,10,1064,320,152,26,96.897278,Karnataka
53,5,1,4,1,1,11,1229,321,111,25,96.945305,560027
55,5,1,4,1,2,1,249,377,18,27,64.173737,e
56,5,1,4,1,2,2,898,364,71,25,96.122612,India
58,5,1,4,1,3,1,896,409,91,24,90.314972,GSTIN
59,5,1,4,1,3,2,1000,409,289,24,85.460228,29AAICD6862C1ZH
61,5,1,4,1,4,1,82,522,104,25,96.399796,Invoice
62,5,1,4,1,4,2,200,523,40,24,96.629791,No
63,5,1,4,1,4,3,650,529,5,19,78.574608,:
64,5,1,4,1,4,4,669,523,248,25,92.629616,DBCTPL-000348
65,5,1,4,1,4,5,1261,521,76,26,96.789055,Place
66,5,1,4,1,4,6,1350,521,36,26,96.665543,Of
67,5,1,4,1,4,7,1395,521,103,34,96.55088,Supply
69,5,1,4,1,5,1,82,574,104,25,96.278572,Invoice
70,5,1,4,1,5,2,200,575,68,24,96.861534,Date
71,5,1,4,1,5,3,650,581,5,19,58.173927,:
72,5,1,4,1,5,4,667,575,171,24,96.530396,02-12-2022
73,5,1,4,1,5,5,1261,573,48,26,96.840347,Ref
