,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,1021,302,186,61,96.406006,DRAFT
5,5,1,1,1,1,2,1223,302,227,41,96.613564,INVOICE
7,5,1,1,1,2,1,33,372,50,33,86.13385,To
8,5,1,1,1,2,2,99,381,4,24,38.997475,|
9,5,1,1,1,2,3,120,372,82,33,62.526482,"Attn,"
10,5,1,1,1,2,4,219,372,66,33,94.20311,Pak
11,5,1,1,1,2,5,302,372,79,33,40.845394,ima
12,5,1,1,1,2,6,397,372,128,33,80.30127,Chatib/
13,5,1,1,1,2,7,541,372,54,33,59.301125,Ibu
14,5,1,1,1,2,8,612,372,140,41,80.283798,Endang
15,5,1,1,1,2,9,1084,363,3,1,0.0,","
16,5,1,1,1,2,10,1289,372,103,33,89.534157,Date
17,5,1,1,1,2,11,1387,368,17,49,77.668655,:
18,5,1,1,1,2,12,1415,368,38,49,93.850945,30
19,5,1,1,1,2,13,1467,372,149,41,93.015602,January
20,5,1,1,1,2,14,1632,372,91,33,67.183365,2023
21,5,1,1,1,2,15,1735,372,87,41,93.853737,(Rev
22,5,1,1,1,2,16,1835,372,45,33,79.919441,26
23,5,1,1,1,2,17,1892,372,166,41,95.411385,February
24,5,1,1,1,2,18,2071,372,107,41,85.20752,2023)
28,5,1,2,1,1,1,37,446,57,33,88.58049,PT.
29,5,1,2,1,1,2,112,446,148,33,88.58049,PAGEO
30,5,1,2,1,1,3,273,446,144,33,90.732918,UTAMA
31,5,1,2,1,1,4,1289,442,128,29,0.0,Inverce
32,5,1,2,1,1,5,1434,438,58,33,87.942192,No.
33,5,1,2,1,1,6,1508,458,13,5,75.613663,-
35,5,1,2,1,2,1,37,496,37,29,67.381416,JL
36,5,1,2,1,2,2,95,496,87,29,62.822815,Dewi
37,5,1,2,1,2,3,202,492,129,33,84.266388,Sartika
38,5,1,2,1,2,4,347,496,132,33,20.927864,Wo.906
39,5,1,2,1,2,5,496,492,133,33,92.793144,Jakarta
40,5,1,2,1,2,6,649,492,107,33,91.641533,Timur
41,5,1,2,1,2,7,773,496,111,33,92.722641,13630
42,5,1,2,1,2,8,901,496,70,37,71.824402,Tep
43,5,1,2,1,2,9,988,504,8,21,69.460464,:
44,5,1,2,1,2,10,1016,496,108,33,87.045197,#8221
