,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,850,77,70,32,96.751953,Tax
5,5,1,1,1,1,2,935,76,137,33,96.395866,Invoice
6,5,1,1,1,1,3,1964,80,149,25,92.120575,e-Invoice
10,5,1,2,1,1,1,141,368,54,24,96.5746,IRN
11,5,1,2,1,1,2,357,374,4,18,43.744122,:
12,5,1,2,1,1,3,376,363,851,25,70.503159,2142e5e4e5b4a9cf0cb44743195fa439a426ac644489-
14,5,1,2,1,2,1,376,400,388,25,91.316071,57151005ae9ad843448d
16,5,1,2,1,3,1,138,444,57,27,95.781113,Ack
17,5,1,2,1,3,2,208,445,48,26,95.781113,No.
18,5,1,2,1,3,3,357,451,4,20,61.651371,:
19,5,1,2,1,3,4,377,440,287,27,91.295105,112214075046737
23,5,1,3,1,1,1,138,489,57,28,96.895325,Ack
24,5,1,3,1,1,2,208,491,69,26,96.396469,Date
25,5,1,3,1,1,3,357,497,4,20,74.716393,:
26,5,1,3,1,1,4,376,486,162,34,96.25547,22-Sep-22
30,5,1,4,1,1,1,1830,141,433,418,95.0, 
34,5,1,5,1,1,1,133,586,2151,3,95.0, 
38,5,1,6,1,1,1,525,607,208,48,93.064537,NxtGen
39,5,1,6,1,1,2,758,608,309,47,92.39875,Datacenter
40,5,1,6,1,1,3,1087,607,40,48,92.39875,&
41,5,1,6,1,1,4,1148,605,165,50,96.619606,Cloud
42,5,1,6,1,1,5,1335,605,388,64,95.914299,Technologies
43,5,1,6,1,1,6,1747,605,196,50,95.914299,Private
44,5,1,6,1,1,7,1966,605,104,50,96.776871,Ltd.
48,5,1,7,1,1,1,614,698,354,35,91.405327,Corp.Office:Akshaya
49,5,1,7,1,1,2,979,698,83,27,93.109337,Tech
50,5,1,7,1,1,3,1079,698,140,32,92.448456,"Park,3rd"
51,5,1,7,1,1,4,1233,698,93,32,91.236534,"floor,,"
52,5,1,7,1,1,5,1344,698,63,27,93.192879,Plot
53,5,1,7,1,1,6,1421,699,157,31,91.399902,"no.72-73,"
54,5,1,7,1,1,7,1596,699,83,26,93.072128,EPIP
55,5,1,7,1,1,8,1692,699,89,31,96.647087,"Area,"
57,5,1,7,1,2,1,546,744,177,32,95.969307,"Whitefield,"
58,5,1,7,1,2,2,741,744,171,35,93.294281,Bangalore
59,5,1,7,1,2,3,927,759,9,3,92.496056,-
60,5,1,7,1,2,4,950,745,135,31,96.380348,"560066,"
61,5,1,7,1,2,5,1101,745,87,26,96.675545,State
62,5,1,7,1,2,6,1204,745,118,26,81.509369,Name:
63,5,1,7,1,2,7,1350,744,181,32,96.068733,"Karnataka,"
64,5,1,7,1,2,8,1547,744,89,27,90.651772,Code
65,5,1,7,1,2,9,1652,751,4,20,90.651772,:
66,5,1,7,1,2,10,1672,745,49,31,96.926727,"29,"
67,5,1,7,1,2,11,1737,745,72,26,96.33152,CIN:
69,5,1,7,1,3,1,695,790,484,32,89.410698,"U72200KA2012PTC063135,"
70,5,1,7,1,3,2,1197,789,104,28,93.202454,E-Mail
71,5,1,7,1,3,3,1318,797,3,20,91.838745,:
