,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,1676,88,67,28,96.016258,Tax
5,5,1,1,1,1,2,1755,87,128,29,95.073395,Invoice
9,5,1,2,1,1,1,118,163,45,28,95.957367,To
10,5,1,2,1,1,2,1879,167,98,29,96.366631,From
12,5,1,2,1,2,1,121,220,95,26,96.599792,Code
13,5,1,2,1,2,2,328,227,7,19,92.13253,:
14,5,1,2,1,2,3,371,221,73,25,96.88903,Ram
15,5,1,2,1,2,4,1881,215,94,26,96.373604,Code
17,5,1,2,1,3,1,126,270,96,25,96.91684,Name
18,5,1,2,1,3,2,334,276,7,19,83.916573,:
19,5,1,2,1,3,3,377,270,73,25,96.870743,Ram
20,5,1,2,1,3,4,1889,270,95,25,96.573975,Name
21,5,1,2,1,3,5,2140,276,20,19,95.9832,a
23,5,1,2,1,4,1,125,318,171,26,92.930573,Address
24,5,1,2,1,4,2,334,325,7,19,90.597862,:
25,5,1,2,1,4,3,375,318,171,26,96.07283,Address
26,5,1,2,1,4,4,580,317,15,26,96.277199,1
27,5,1,2,1,4,5,1891,318,170,26,91.521965,Address
28,5,1,2,1,4,6,2100,325,63,19,90.310791,:a
31,5,1,2,2,1,1,334,374,7,6,0.0,é
32,5,1,2,2,1,2,2100,374,6,6,0.0,:
33,5,1,2,2,1,3,2143,374,20,19,92.441612,a
37,5,1,3,1,1,1,2158,217,2,24,95.0, 
41,5,1,4,1,1,1,129,465,118,26,95.675293,Place
42,5,1,4,1,1,2,278,465,45,26,95.675293,of
43,5,1,4,1,1,3,354,465,145,33,95.770142,Supply
44,5,1,4,1,1,4,537,465,178,31,96.242485,(State):
45,5,1,4,1,1,5,752,467,223,24,96.956345,KARNATAKA
46,5,1,4,1,1,6,1012,465,135,31,96.466995,(State
47,5,1,4,1,1,7,1178,465,138,31,96.278687,Code):
48,5,1,4,1,1,8,1361,464,77,32,95.935631,[29]
49,5,1,4,1,1,9,2100,473,6,18,92.479294,:
50,5,1,4,1,1,10,2142,467,223,24,96.223587,KARNATAKA
51,5,1,4,1,1,11,2403,465,134,31,96.680008,(State
52,5,1,4,1,1,12,2568,465,138,31,95.68425,Code):
53,5,1,4,1,1,13,2752,464,77,32,95.74305,[29]
55,5,1,4,1,2,1,128,515,120,25,90.742218,GSTIN
56,5,1,4,1,2,2,334,522,7,18,18.625526,:
57,5,1,4,1,2,3,2100,522,6,18,88.183945,:
58,5,1,4,1,2,4,2144,513,367,27,90.520744,29AACCT3705E000
62,5,1,5,1,1,1,126,639,127,29,92.898033,Invoice
63,5,1,5,1,1,2,266,639,71,29,92.898033,No.:
64,5,1,5,1,1,3,353,639,114,29,61.701004,821/63
65,5,1,5,1,1,4,1001,639,93,29,96.5625,Date:
66,5,1,5,1,1,5,1111,639,184,29,96.110771,14/06/2021
67,5,1,5,1,1,6,1914,636,149,37,96.371574,Original
68,5,1,5,1,1,7,2075,636,70,29,95.856178,Ref.
69,5,1,5,1,1,8,2158,636,58,29,93.235504,No.
70,5,1,5,1,1,9,2233,644,6,20,93.217331,:
71,5,1,5,1,1,10,2711,636,149,37,96.102745,Original
72,5,1,5,1,1,11,2872,636,70,29,96.324448,Ref.
73,5,1,5,1,1,12,2955,636,93,29,96.577469,Date:
74,5,1,5,1,1,13,3065,636,184,29,96.784317,14/06/2021
78,5,1,6,1,1,1,126,705,164,29,93.24929,Remarks
79,5,1,6,1,1,2,272,701,22,43,92.942749,:
83,5,1,7,1,1,1,122,780,24,23,24.087204,SI
84,5,1,7,1,1,2,180,780,64,23,65.713959,|Item
85,5,1,7,1,1,3,255,780,163,30,96.526016,Description
86,5,1,7,1,1,4,682,780,78,23,96.520775,Stock
87,5,1,7,1,1,5,768,780,117,23,96.377327,Number
88,5,1,7,1,1,6,964,780,67,23,96.715836,HSN
89,5,1,7,1,1,7,1041,780,72,23,93.235229,Code
90,5,1,7,1,1,8,1143,780,125,30,84.275795,|Doc.Qty.|
91,5,1,7,1,1,9,1328,780,65,23,86.904861,Rate
92,5,1,7,1,1,10,1601,776,108,40,96.671021,Addons
93,5,1,7,1,1,11,1908,776,114,40,96.86483,Taxable
94,5,1,7,1,1,12,2135,780,89,23,92.62616,CGST
95,5,1,7,1,1,13,2383,780,83,23,91.748383,SGST
96,5,1,7,1,1,14,2644,780,77,23,89.490646,IGST
97,5,1,7,1,1,15,2817,751,33,65,55.541645,|
