,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,836,54,38,43,60.54084,A
5,5,1,1,1,1,2,894,48,87,38,60.54084,Unit
6,5,1,1,1,1,3,998,47,44,51,96.832222,of
7,5,1,1,1,1,4,1049,42,178,50,96.733505,Chocolate
8,5,1,1,1,1,5,1239,39,123,42,95.742249,Hotels
9,5,1,1,1,1,6,1376,44,74,33,62.39727,Pvt.
10,5,1,1,1,1,7,1470,38,78,38,73.577126,Ltd.
11,5,1,1,1,1,8,1560,50,17,34,86.191956,)
13,5,1,1,1,2,1,851,123,265,41,95.278603,"226,"
14,5,1,1,1,2,2,955,106,63,62,89.82515,AIC
15,5,1,1,1,2,3,1038,123,78,41,96.494514,Bose
16,5,1,1,1,2,4,1132,112,111,49,71.96254,"Road,"
17,5,1,1,1,2,5,1263,110,146,49,96.78302,Kolkata
18,5,1,1,1,2,6,1429,111,133,37,96.310272,700020
20,5,1,1,1,3,1,872,189,62,38,81.239677,Tel.
21,5,1,1,1,3,2,952,192,64,38,96.704048,No:
22,5,1,1,1,3,3,1035,192,62,34,96.475822,033
23,5,1,1,1,3,4,1116,190,83,34,96.675171,6823
24,5,1,1,1,3,5,1216,189,87,33,92.157806,3096
25,5,1,1,1,3,6,1315,183,24,48,81.725525,/
26,5,1,1,1,3,7,1350,186,84,35,81.725525,6823
27,5,1,1,1,3,8,1451,185,88,35,96.131264,3196
29,5,1,1,1,4,1,863,256,98,34,93.254082,Email
30,5,1,1,1,4,2,982,268,3,21,55.65752,:
31,5,1,1,1,4,3,1004,262,59,35,13.527374,stay.
32,5,1,1,1,4,4,1075,247,469,50,13.527374,ppkol(@chocolatehotels.in
34,5,1,1,1,5,1,910,312,146,34,93.145752,Website:
35,5,1,1,1,5,2,1075,306,423,38,89.021385,www.chocolatehotels.in
39,5,1,2,1,1,1,1633,73,389,91,91.233696,CHOCOLATE
43,5,1,3,1,1,1,406,91,404,150,96.123375,Prime
47,5,1,4,1,1,1,586,260,226,40,96.34063,KOLKATA
51,5,1,5,1,1,1,101,478,1465,31,95.0, 
55,5,1,6,1,1,1,1718,475,369,10,95.0, 
59,5,1,7,1,1,1,2089,482,10,501,95.0, 
63,5,1,8,1,1,1,2090,482,13,618,95.0, 
67,5,1,9,1,1,1,122,1124,811,17,95.0, 
71,5,1,10,1,1,1,332,1126,601,13,95.0, 
75,5,1,11,1,1,1,53,1223,707,18,95.0, 
79,5,1,12,1,1,1,1226,1431,849,11,95.0, 
83,5,1,13,1,1,1,2090,1173,14,390,95.0, 
87,5,1,14,1,1,1,2093,1173,14,390,95.0, 
91,5,1,15,1,1,1,1228,1587,849,9,95.0, 
95,5,1,16,1,1,1,1229,1646,848,9,95.0, 
99,5,1,17,1,1,1,61,1750,307,8,95.0, 
103,5,1,18,1,1,1,1159,1742,331,10,95.0, 
107,5,1,19,1,1,1,817,432,74,30,95.651489,TAX
