,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,801,43,118,147,95.0,  
5,5,1,1,1,1,2,880,133,39,57,95.0, 
9,5,1,2,1,1,1,577,42,155,154,93.239227,©
10,5,1,2,1,1,2,922,44,371,145,92.995819,NAVIL
11,5,1,2,1,1,3,1369,45,525,148,96.861534,CHEM
15,5,1,3,1,1,1,697,300,86,33,71.118744,TAX
16,5,1,3,1,1,2,798,298,177,35,71.118744,INVOICE
17,5,1,3,1,1,3,1008,277,45,60,26.524178,_—_
18,5,1,3,1,1,4,1063,293,150,32,37.652954,(ORIGINAL
19,5,1,3,1,1,5,1224,292,61,26,96.8386,FOR
20,5,1,3,1,1,6,1294,291,168,31,96.8386,RECIPIENT)
21,5,1,3,1,1,7,1609,289,159,27,92.313614,e-Invoice
25,5,1,4,1,1,1,228,603,58,25,96.425018,IRN
26,5,1,4,1,1,2,400,609,4,16,87.594269,:
27,5,1,4,1,1,3,426,597,810,31,62.084549,c63afa8db792205493ab328ca87a6f0ee387ccf-
29,5,1,4,1,2,1,426,639,511,30,71.236649,7a7b02d0e022f556825b21f0e
32,5,1,4,2,1,1,226,687,62,25,80.190399,Ack
33,5,1,4,2,1,2,301,687,53,25,80.190399,No.
34,5,1,4,2,1,3,400,693,5,18,44.806908,:
35,5,1,4,2,1,4,429,685,310,27,91.78241,162313520684139
38,5,1,4,3,1,1,228,732,61,25,96.821358,Ack
39,5,1,4,3,1,2,301,732,77,25,93.081757,Date
40,5,1,4,3,1,3,402,738,4,18,91.559586,:
41,5,1,4,3,1,4,427,730,153,27,91.067886,7-Mar-23
45,5,1,5,1,1,1,1492,354,415,401,95.0, 
49,5,1,6,1,1,1,232,837,119,27,91.510895,NAVIL
50,5,1,6,1,1,2,366,835,115,27,96.295158,CHEM
51,5,1,6,1,1,3,1080,819,115,25,95.783295,Invoice
52,5,1,6,1,1,4,1209,819,52,24,96.446465,No.
53,5,1,6,1,1,5,1497,816,96,25,96.160568,Dated
56,5,1,6,2,1,1,229,879,97,28,92.027016,404/1
57,5,1,6,2,1,2,346,878,147,29,88.691727,SHANTI
58,5,1,6,2,1,3,511,877,152,32,96.294441,"HOUSE,"
59,5,1,6,2,1,4,1079,871,67,27,95.678383,314
60,5,1,6,2,1,5,1497,863,168,40,89.823341,7-Mar-23
63,5,1,6,3,1,1,232,922,66,27,92.497513,OPP
64,5,1,6,3,1,2,310,920,252,29,90.787788,NAVRANGPURA
65,5,1,6,3,1,3,571,918,197,28,95.959305,TELEPHONE
66,5,1,6,3,1,4,781,916,179,30,96.819016,EXCHANGE
67,5,1,6,3,1,5,973,916,81,29,96.302567,LANE
68,5,1,6,3,1,6,1052,909,16,46,95.254173,|
69,5,1,6,3,1,7,1081,913,132,32,95.254173,Delivery
70,5,1,6,3,1,8,1227,913,76,24,96.282562,Note
71,5,1,6,3,1,9,1498,909,200,27,91.444595,Mode/Terms
72,5,1,6,3,1,10,1710,907,30,27,96.516495,of
73,5,1,6,3,1,11,1752,909,141,31,96.064056,Payment
75,5,1,6,3,2,1,234,963,325,31,90.50457,"NAVRANGPURA,"
76,5,1,6,3,2,2,574,961,260,27,96.202148,AHMEDABAD
79,5,1,6,4,1,1,234,1005,214,28,89.707649,GSTIN/UIN:
80,5,1,6,4,1,2,465,1002,390,30,59.914581,24ACJPM3036F
81,5,1,6,4,1,3,775,998,85,50,59.914581,1ZW
82,5,1,6,4,1,4,1081,1008,171,25,96.496887,Reference
83,5,1,6,4,1,5,1267,1008,53,24,92.448074,No.
84,5,1,6,4,1,6,1335,1008,21,24,92.076019,&
85,5,1,6,4,1,7,1371,1008,84,24,96.313866,Date.
86,5,1,6,4,1,8,1480,994,17,47,0.0,|
87,5,1,6,4,1,9,1500,1005,91,25,0.0,Other
88,5,1,6,4,1,10,1605,1005,189,25,96.819885,References
92,5,1,7,1,1,1,234,1048,93,29,96.578384,State
93,5,1,7,1,1,2,343,1048,126,27,94.924286,Name:
94,5,1,7,1,1,3,498,1047,142,34,96.848457,"Gujarat,"
95,5,1,7,1,1,4,658,1045,96,29,89.284004,Code
96,5,1,7,1,1,5,769,1053,5,19,89.284004,:
97,5,1,7,1,1,6,790,1045,44,27,95.868629,24
101,5,1,8,1,1,1,237,1090,111,27,88.483772,E-Mail
102,5,1,8,1,1,2,368,1098,1,19,86.460701,:
103,5,1,8,1,1,3,387,1087,514,36,90.987816,NAVILIMEX@YAHOO.COM
104,5,1,8,1,1,4,1064,1050,15,88,78.256256,|
105,5,1,8,1,1,5,1093,1050,118,88,0.0,savers
106,5,1,8,1,1,6,1232,1050,89,88,37.71217,ORT
107,5,1,8,1,1,7,1328,1050,59,88,40.579147,NS”
108,5,1,8,1,1,8,1431,1076,168,53,15.19017,—TGated
110,5,1,8,1,2,1,235,1134,177,31,92.690552,Consignee
111,5,1,8,1,2,2,426,1133,85,31,96.340851,(Ship
112,5,1,8,1,2,3,523,1132,42,32,96.340851,to)
116,5,1,9,1,1,1,235,1183,134,29,91.153389,JAINIK
117,5,1,9,1,1,2,384,1182,259,28,96.10627,ENTERPRISE
118,5,1,9,1,1,3,1086,1183,141,45,96.83812,Dispatch
119,5,1,9,1,1,4,1242,1197,64,24,96.085274,Doc
120,5,1,9,1,1,5,1320,1195,52,26,95.633095,No.
121,5,1,9,1,1,6,1504,1194,132,31,96.735733,Delivery
122,5,1,9,1,1,7,1650,1192,75,26,96.899933,Note
123,5,1,9,1,1,8,1740,1192,76,24,96.850983,Date
125,5,1,9,1,2,1,235,1225,405,30,91.097656,A310.RADHEKISHAN
126,5,1,9,1,2,2,654,1223,243,29,91.301041,VILLA.132FT
127,5,1,9,1,2,3,912,1222,98,27,96.625633,RING
131,5,1,10,1,1,1,240,1269,114,28,89.307869,ROAD
132,5,1,10,1,1,2,370,1267,180,29,89.307869,ISANPUR
133,5,1,10,1,1,3,564,1266,259,28,96.115303,AHMEDABAD
134,5,1,10,1,1,4,1114,1292,4,4,72.553467,-
135,5,1,10,1,1,5,1582,1288,65,5,0.0,——
137,5,1,10,1,2,1,240,1354,93,27,96.556229,State
138,5,1,10,1,2,2,349,1353,105,28,64.072845,Name
139,5,1,10,1,2,3,516,1360,4,20,45.542496,_:
140,5,1,10,1,2,4,544,1353,141,34,95.548386,"Gujarat,"
141,5,1,10,1,2,5,702,1351,96,29,88.56868,Code
142,5,1,10,1,2,6,813,1359,5,19,89.030029,:
143,5,1,10,1,2,7,835,1351,42,27,96.904236,24
147,5,1,11,1,1,1,241,1398,95,31,96.778336,Buyer
148,5,1,11,1,1,2,348,1398,57,31,96.794205,(Bill
149,5,1,11,1,1,3,417,1398,40,30,96.966209,to)
150,5,1,11,1,1,4,1089,1387,43,24,96.700188,Bill
