,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,213,198,629,102,68.379257,SPOIRTS
5,5,1,1,1,1,2,897,198,949,102,0.0,OUMIRIEACIAL
6,5,1,1,1,1,3,1924,194,167,142,56.651253,JIN
7,5,1,1,1,1,4,2126,200,296,99,42.822208,IDIA
11,5,1,2,1,1,1,201,429,131,42,95.792908,TAX
12,5,1,2,1,1,2,349,428,286,43,95.543159,INVOICE
14,5,1,2,1,2,1,192,529,241,41,94.540985,INVOICE
15,5,1,2,1,2,2,450,529,77,41,96.324982,TO
19,5,1,3,1,1,1,190,593,112,45,96.407455,Tally
20,5,1,3,1,1,2,316,592,204,36,96.416809,Solutions
21,5,1,3,1,1,3,535,592,158,36,96.796791,Private
22,5,1,3,1,1,4,708,592,173,36,96.53685,Limited
24,5,1,3,1,2,1,190,648,109,35,95.443718,AMR
25,5,1,3,1,2,2,312,648,111,35,96.069283,Tech
26,5,1,3,1,2,3,436,648,104,35,96.069283,Park
27,5,1,3,1,2,4,554,648,28,35,87.705086,II
28,5,1,3,1,2,5,597,648,38,41,87.705086,"B,"
29,5,1,3,1,2,6,652,648,131,35,90.567986,No.23
30,5,1,3,1,2,7,800,648,84,35,96.165581,and
31,5,1,3,1,2,8,898,648,51,35,96.165581,24
33,5,1,3,1,3,1,191,704,317,45,91.539848,"Hongasandra,"
34,5,1,3,1,3,2,526,704,134,35,96.305717,Hosur
35,5,1,3,1,3,3,674,704,113,35,96.861,Main
36,5,1,3,1,3,4,800,704,115,35,95.793541,Road
40,5,1,4,1,1,1,1741,371,237,39,96.331215,Registration
41,5,1,4,1,1,2,1995,371,62,30,95.678604,No:
42,5,1,4,1,1,3,2076,371,180,31,95.678604,10639394
46,5,1,5,1,1,1,1399,542,120,41,95.664299,SHIP
47,5,1,5,1,1,2,1536,542,76,41,95.664299,TO
50,5,1,5,2,1,1,1398,606,111,45,95.917915,Tally
51,5,1,5,2,1,2,1524,605,204,36,96.108734,Solutions
52,5,1,5,2,1,3,1742,606,159,35,96.457909,Private
53,5,1,5,2,1,4,1916,606,172,35,96.349274,Limited
55,5,1,5,2,2,1,1397,661,110,35,96.030632,AMR
56,5,1,5,2,2,2,1520,661,110,35,96.555748,Tech
57,5,1,5,2,2,3,1644,661,103,35,96.654671,Park
58,5,1,5,2,2,4,1761,661,29,35,83.376236,II
59,5,1,5,2,2,5,1805,661,38,41,83.376236,"B,"
60,5,1,5,2,2,6,1860,661,131,35,89.459831,No.23
61,5,1,5,2,2,7,2007,661,84,35,96.263641,and
62,5,1,5,2,2,8,2106,661,50,35,96.390228,24
64,5,1,5,2,3,1,1399,717,316,45,89.851143,"Hongasandra,"
65,5,1,5,2,3,2,1733,717,134,35,96.756882,Hosur
66,5,1,5,2,3,3,1882,717,112,34,96.56646,Main
67,5,1,5,2,3,4,2007,717,116,35,95.834358,Road
71,5,1,6,1,1,1,178,947,2296,4,95.0, 
75,5,1,7,1,1,1,178,1005,957,2,95.0, 
79,5,1,8,1,1,1,1518,1005,956,4,95.0, 
83,5,1,9,1,1,1,178,1121,2296,3,95.0, 
87,5,1,10,1,1,1,264,1005,1,892,95.0, 
91,5,1,11,1,1,1,521,1005,1,892,95.0, 
95,5,1,12,1,1,1,1628,1005,1,892,95.0, 
99,5,1,13,1,1,1,1829,1006,1,891,95.0, 
103,5,1,14,1,1,1,2151,1006,1,891,95.0, 
107,5,1,15,1,1,1,178,1894,2297,4,95.0, 
111,5,1,16,1,1,1,178,948,1,1727,95.0, 
115,5,1,17,1,1,1,191,755,232,66,96.863121,Bangalore
116,5,1,17,1,1,2,1399,767,231,55,96.646591,Bangalore
118,5,1,17,1,2,1,192,814,609,36,84.178131,GSTIN:29AAACP7879D1Z0
119,5,1,17,1,2,2,1401,825,98,30,95.746483,Place
120,5,1,17,1,2,3,1514,824,35,31,96.882095,of
121,5,1,17,1,2,4,1561,824,124,39,87.773308,Supply
122,5,1,17,1,2,5,1758,833,5,22,11.85463,=:
123,5,1,17,1,2,6,1791,825,184,30,96.519249,Karnataka
125,5,1,17,1,3,1,192,960,201,36,96.271736,INVOICE
126,5,1,17,1,3,2,407,960,83,36,95.790459,NO:
127,5,1,17,1,3,3,518,958,153,30,95.451561,2223162
128,5,1,17,1,3,4,779,961,129,34,96.636902,DATE
129,5,1,17,1,3,5,1007,971,6,24,75.143417,:
130,5,1,17,1,3,6,1045,958,170,38,95.119324,10-Jan-23
132,5,1,17,1,4,1,191,1048,61,34,27.240623,NO}
133,5,1,17,1,4,2,278,1044,146,27,27.240623,PROGRAM
134,5,1,17,1,4,3,436,1044,74,27,43.488461,DATE
135,5,1,17,1,4,4,519,1040,15,57,43.488461,|
136,5,1,17,1,4,5,533,1048,230,34,95.049675,ACTIVITY
137,5,1,17,1,4,6,1682,1041,98,56,93.221367,QTY
138,5,1,17,1,4,7,1929,1041,122,56,96.331345,RATE
139,5,1,17,1,4,8,2204,1048,218,34,96.806931,AMOUNT
141,5,1,17,1,5,1,217,1131,12,29,82.314346,1|
142,5,1,17,1,5,2,321,1131,145,29,84.061935,9/12/22
143,5,1,17,1,5,3,536,1135,314,41,66.593506,|Cyustomised
144,5,1,17,1,5,4,2284,1131,178,34,95.852386,"95,000.00"
146,5,1,17,1,6,1,556,1196,166,38,96.820122,Program
147,5,1,17,1,6,2,733,1196,110,29,92.936577,Name
148,5,1,17,1,6,3,856,1213,13,4,90.65239,-
149,5,1,17,1,6,4,880,1196,106,29,95.908218,Team
150,5,1,17,1,6,5,997,1196,159,38,95.588135,Building
151,5,1,17,1,6,6,1166,1196,145,37,95.700119,Activity
153,5,1,17,1,7,1,555,1242,52,29,94.932274,No
154,5,1,17,1,7,2,621,1242,36,29,94.932274,of
155,5,1,17,1,7,3,667,1242,223,37,95.902885,Participants
156,5,1,17,1,7,4,904,1242,40,29,96.430229,62
158,5,1,17,1,8,1,556,1288,166,38,96.736862,Program
159,5,1,17,1,8,2,733,1288,87,29,95.857162,Date
160,5,1,17,1,8,3,834,1288,144,29,95.857162,9/12/22
162,5,1,17,1,9,1,556,1334,54,29,95.846085,PO
163,5,1,17,1,9,2,624,1334,55,29,90.34671,ref
164,5,1,17,1,9,3,688,1334,363,29,90.234238,PO-HO/0436/22-23
166,5,1,17,1,10,1,555,1380,77,29,92.908234,Dtd.
167,5,1,17,1,10,2,648,1380,144,29,96.182358,8/12/22
169,5,1,17,1,11,1,557,1426,109,29,96.020195,Other
170,5,1,17,1,11,2,677,1426,63,29,93.279724,Ref
171,5,1,17,1,11,3,749,1426,362,29,91.184517,PR/CIS/0778/22-23
173,5,1,17,1,12,1,555,1472,194,37,93.299698,Requester
174,5,1,17,1,12,2,762,1489,12,4,90.222626,-
175,5,1,17,1,12,3,786,1472,228,37,90.222626,Ms.Rashmi
176,5,1,17,1,12,4,997,1468,19,45,97.013885,J
178,5,1,17,1,13,1,186,1907,76,35,96.690788,Make
179,5,1,17,1,13,2,272,1907,32,35,93.387863,all
180,5,1,17,1,13,3,313,1907,117,45,96.704498,cheques
181,5,1,17,1,13,4,438,1907,113,45,96.963554,payable
182,5,1,17,1,13,5,560,1911,25,31,80.933929,to
183,5,1,17,1,13,6,595,1907,9,14,80.933929,""""
184,5,1,17,1,13,7,614,1907,109,35,96.841515,SPORTS
185,5,1,17,1,13,8,733,1907,163,35,96.875328,OUTREACH
186,5,1,17,1,13,9,905,1907,94,35,96.663368,"INDIA"""
187,5,1,17,1,13,10,1010,1907,111,45,95.923012,Payable
188,5,1,17,1,13,11,1130,1907,26,35,97.001289,in
189,5,1,17,1,13,12,1164,1907,149,46,96.951302,Bangalore.
190,5,1,17,1,13,13,1771,1905,70,29,96.756607,Sub
191,5,1,17,1,13,14,1853,1905,94,29,96.036949,Total
192,5,1,17,1,13,15,2281,1906,181,36,96.925438,"95,000.00"
194,5,1,17,1,14,1,187,1962,135,46,96.74749,Sports
195,5,1,17,1,14,2,338,1962,200,36,95.773972,Outreach
196,5,1,17,1,14,3,551,1962,109,35,96.521454,India
197,5,1,17,1,14,4,674,1962,160,36,96.861801,focuses
198,5,1,17,1,14,5,849,1973,53,25,96.885254,on
199,5,1,17,1,14,6,915,1963,65,35,96.626205,the
200,5,1,17,1,14,7,996,1973,95,25,96.571426,area
201,5,1,17,1,14,8,1105,1962,41,36,96.824646,of
202,5,1,17,1,14,9,1157,1963,152,34,96.402008,Human
203,5,1,17,1,14,10,1771,1954,87,29,87.997528,COST
204,5,1,17,1,14,11,1868,1953,31,39,92.847092,@
205,5,1,17,1,14,12,1910,1954,46,65,94.096039,9%
206,5,1,17,1,14,13,1969,1954,102,38,96.354851,Output
207,5,1,17,1,14,14,2305,1955,157,36,96.872276,"8,550.00"
209,5,1,17,1,15,1,188,2018,302,45,93.294098,development
210,5,1,17,1,15,2,505,2018,31,35,93.294098,&
211,5,1,17,1,15,3,552,2018,190,35,96.662994,Outdoor
212,5,1,17,1,15,4,756,2018,239,35,96.5383,Education.
213,5,1,17,1,15,5,1771,2004,82,29,8.109604,Seal
214,5,1,17,1,15,6,1863,2003,31,39,20.267181,@
215,5,1,17,1,15,7,1906,2004,165,37,0.0,gysQurpur
216,5,1,17,1,15,8,2305,2005,157,36,96.624245,"8,550.00"
218,5,1,17,1,16,1,186,2074,99,34,92.218048,PAN
219,5,1,17,1,16,2,298,2074,89,34,91.843376,No.:
220,5,1,17,1,16,3,403,2073,296,36,89.647804,AAFTS4005A
222,5,1,17,1,17,1,335,2084,24,25,86.385986,°
223,5,1,17,1,17,2,1771,2105,163,37,96.389999,TOTAL
224,5,1,17,1,17,3,2202,2105,259,44,77.310013,"1,12,100.00"
228,5,1,18,1,1,1,188,2129,92,35,95.889404,GST
229,5,1,18,1,1,2,293,2129,75,35,91.590508,No.
230,5,1,18,1,1,3,389,2140,6,24,91.08918,:
231,5,1,18,1,1,4,413,2129,439,35,89.471443,29AAFTS4005A1ZV
234,5,1,18,2,1,1,187,2184,95,36,96.270187,SAC
235,5,1,18,2,1,2,298,2185,74,35,93.301941,No.
236,5,1,18,2,1,3,393,2195,6,24,93.197838,:
237,5,1,18,2,1,4,418,2184,158,36,96.773766,999293
240,5,1,18,3,1,1,186,2240,76,35,91.094398,For
241,5,1,18,3,1,2,275,2240,123,35,91.094398,NEFT
242,5,1,18,3,1,3,413,2250,47,25,95.197777,or
