,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,735,229,277,39,96.209747,Touchstone
5,5,1,1,1,1,2,1030,229,270,48,95.933502,Enterprises
6,5,1,1,1,1,3,1318,232,76,36,96.328575,Pvt
7,5,1,1,1,1,4,1412,229,73,39,96.555809,Ltd
9,5,1,1,1,2,1,736,301,108,26,96.481178,Ground
10,5,1,1,1,2,2,857,301,82,31,96.92746,"Floor,"
11,5,1,1,1,2,3,952,300,91,33,96.790306,"15/16,"
12,5,1,1,1,2,4,1054,301,48,26,96.992149,4th
13,5,1,1,1,2,5,1114,303,79,24,96.057678,Cross
14,5,1,1,1,2,6,1205,304,44,23,96.40033,1st
15,5,1,1,1,2,7,1260,301,86,31,96.40033,"Block,"
19,5,1,2,1,1,1,232,299,91,91,50.529816,mre
20,5,1,2,1,1,2,348,333,112,73,37.704666,Offi
21,5,1,2,1,1,3,471,333,165,73,41.051872,Needs.
22,5,1,2,1,1,4,739,345,154,31,92.672607,"jayanagar,"
23,5,1,2,1,1,5,905,344,172,32,96.530609,(Bangalore)
24,5,1,2,1,1,6,1090,344,86,27,96.939941,Urban
26,5,1,2,1,2,1,567,396,70,18,0.0,com
30,5,1,3,1,1,1,187,518,124,25,91.255432,Invoice#
32,5,1,3,1,2,1,187,564,102,24,96.522461,Invoice
33,5,1,3,1,2,2,301,565,69,23,96.723732,Date
35,5,1,3,1,3,1,184,611,92,23,96.359222,Terms
38,5,1,3,2,1,1,187,656,56,24,95.940765,Due
39,5,1,3,2,1,2,256,656,68,24,95.940765,Date
41,5,1,3,2,2,1,187,701,80,24,55.901779,P.0.#
45,5,1,4,1,1,1,186,778,50,26,96.50013,Bill
46,5,1,4,1,1,2,245,780,39,24,96.943077,To
50,5,1,5,1,1,1,184,844,116,26,96.653198,TALLY
51,5,1,5,1,1,2,311,843,211,27,96.108742,SOLUTIONS
52,5,1,5,1,1,3,535,844,157,26,96.603447,PRIVATE
53,5,1,5,1,1,4,705,844,147,26,96.275009,LIMITED
57,5,1,6,1,1,1,184,894,71,23,95.944504,AMR
58,5,1,6,1,1,2,264,891,69,27,95.898529,Tech
59,5,1,6,1,1,3,346,892,64,26,96.814011,Park
60,5,1,6,1,1,4,421,894,13,23,79.957161,II
61,5,1,6,1,1,5,447,894,25,28,85.690521,"B,"
