,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,177,104,129,44,79.145676,M.1.J
5,5,1,1,1,1,2,331,104,380,44,95.287605,DESTINATION
6,5,1,1,1,1,3,736,104,429,44,95.287605,MANAGEMENT
8,5,1,1,1,2,1,177,194,105,43,95.995804,PVT
9,5,1,1,1,2,2,303,195,98,42,95.995804,LTD
13,5,1,2,1,1,1,193,267,200,127,53.079117,Mi
17,5,1,3,1,1,1,173,468,156,32,93.244698,Address
18,5,1,3,1,1,2,342,484,23,5,90.258804,—
19,5,1,3,1,1,3,378,470,44,30,96.881798,45
20,5,1,3,1,1,4,437,470,37,36,94.717621,"A,"
21,5,1,3,1,1,5,492,468,129,32,95.607391,Pocket
22,5,1,3,1,1,6,634,470,27,29,94.772171,A
23,5,1,3,1,1,7,677,470,30,36,94.772171,"1,"
25,5,1,3,1,2,1,175,531,126,37,90.662216,Mayur
26,5,1,3,1,2,2,313,529,105,32,95.90847,Vihar
27,5,1,3,1,2,3,434,529,111,32,95.970177,Phase
28,5,1,3,1,2,4,560,531,20,30,93.236649,3
29,5,1,3,1,2,5,596,529,114,32,91.498672,Delhi-
30,5,1,3,1,2,6,727,531,138,30,96.050674,110096
32,5,1,3,1,3,1,175,591,120,32,93.285851,Phone
33,5,1,3,1,3,2,310,593,288,36,92.370285,"011-49876634,"
34,5,1,3,1,3,3,614,593,236,30,96.809975,9266220777
38,5,1,4,1,1,1,175,652,102,32,93.215805,Email
39,5,1,4,1,1,2,292,668,23,5,57.080009,—
40,5,1,4,1,1,3,329,652,668,40,91.355736,accounts@makeindiajourney.com
43,5,1,4,2,1,1,173,714,161,32,93.277817,Website
44,5,1,4,2,1,2,347,730,23,5,54.279037,—
45,5,1,4,2,1,3,383,714,569,40,89.66201,www.makeindiajourney.com
48,5,1,4,3,1,1,174,777,74,30,96.43335,GST
49,5,1,4,3,1,2,263,777,57,30,91.890846,NO
50,5,1,4,3,1,3,334,791,23,5,62.205624,—
51,5,1,4,3,1,4,370,777,375,34,59.763107,07AALCM4791Q1ZI
54,5,1,4,4,1,1,172,839,47,30,96.68602,To
57,5,1,4,5,1,1,175,895,65,30,96.174118,Mr.
58,5,1,4,5,1,2,255,893,159,32,95.93766,Shankar
59,5,1,4,5,1,3,429,893,144,39,96.148705,Murthy
62,5,1,4,6,1,1,173,949,216,38,90.261177,"Address35,"
63,5,1,4,6,1,2,406,951,55,30,96.69648,1st
64,5,1,4,6,1,3,477,949,108,38,93.304863,"Floor,"
65,5,1,4,6,1,4,600,951,177,38,90.220322,"Apporva,"
66,5,1,4,6,1,5,793,949,61,32,96.899673,7th
67,5,1,4,6,1,6,872,950,107,37,95.680374,"Main,"
68,5,1,4,6,1,7,997,951,182,38,96.465424,Narayana
70,5,1,4,6,2,1,175,1007,71,30,96.72596,Rao
71,5,1,4,6,2,2,263,1007,140,37,93.263039,"Layout,"
72,5,1,4,6,2,3,431,1005,265,32,91.711891,Hosakerehalli
73,5,1,4,6,2,4,713,1007,70,30,91.654625,BSK
74,5,1,4,6,2,5,797,1005,61,32,96.974785,3rd
75,5,1,4,6,2,6,875,1007,105,38,96.569221,Stage
77,5,1,4,6,3,1,175,1061,195,40,93.14785,Bangalore
78,5,1,4,6,3,2,385,1063,156,30,91.667427,-560085
81,5,1,4,7,1,1,175,1119,126,30,91.133591,PH:-91
82,5,1,4,7,1,2,316,1119,236,30,96.53064,9008511911
86,5,1,5,1,1,1,1301,951,116,30,95.947357,PLACE
87,5,1,5,1,1,2,1432,951,50,30,95.947357,OF
88,5,1,5,1,1,3,1496,951,146,30,95.802879,SUPPLY
90,5,1,5,1,2,1,1301,1009,85,29,96.137184,Delhi
94,5,1,6,1,1,1,1897,81,285,54,95.868935,INVOICE
98,5,1,7,1,1,1,1892,177,273,40,52.610092,MIJ/INV/0105
100,5,1,7,1,2,1,1896,242,102,30,95.755875,Date:
101,5,1,7,1,2,2,2016,241,43,31,95.487045,10
102,5,1,7,1,2,3,2075,242,83,37,96.657799,May
103,5,1,7,1,2,4,2172,241,92,31,96.45121,2019
107,5,1,8,1,1,1,89,1299,2388,18,95.0, 
111,5,1,9,1,1,1,87,1222,6,580,95.0, 
115,5,1,10,1,1,1,1528,1222,6,580,95.0, 
119,5,1,11,1,1,1,2063,1222,6,577,95.0, 
123,5,1,12,1,1,1,1826,1222,6,580,95.0, 
127,5,1,13,1,1,1,93,1951,2385,18,95.0, 
131,5,1,14,1,1,1,93,2039,2385,18,95.0, 
135,5,1,15,1,1,1,93,2135,2385,18,95.0, 
139,5,1,16,1,1,1,93,2215,2385,18,95.0, 
143,5,1,17,1,1,1,93,2299,2385,18,95.0, 
147,5,1,18,1,1,1,93,2384,2385,18,95.0, 
151,5,1,19,1,1,1,91,1799,6,679,95.0, 
155,5,1,20,1,1,1,767,1246,86,42,95.728271,ITEM
156,5,1,20,1,1,2,1591,1249,67,28,95.71637,SAC
157,5,1,20,1,1,3,1672,1249,96,28,95.460487,CODE
158,5,1,20,1,1,4,1854,1245,187,43,96.704628,QUANTITY
159,5,1,20,1,1,5,2186,1249,169,28,96.841011,AMOUNT
161,5,1,20,1,2,1,116,1334,167,33,93.204391,Services
162,5,1,20,1,2,2,298,1351,25,3,91.517296,—
163,5,1,20,1,2,3,336,1334,310,41,93.105827,Transportation
164,5,1,20,1,2,4,681,1333,14,34,93.105827,&
165,5,1,20,1,2,5,711,1333,340,34,95.515198,Accommodation
166,5,1,20,1,2,6,1068,1332,59,35,96.39592,for
167,5,1,20,1,2,7,1143,1334,47,33,96.559814,02
168,5,1,20,1,2,8,1210,1335,68,32,96.259636,Pax
169,5,1,20,1,2,9,1578,1361,201,44,96.683525,998555
170,5,1,20,1,2,10,1932,1353,32,58,96.844315,1
171,5,1,20,1,2,11,2196,1364,147,38,87.389099,41000
173,5,1,20,1,3,1,114,1485,88,30,96.922134,Tour
174,5,1,20,1,3,2,226,1483,151,40,95.986862,Package
175,5,1,20,1,3,3,399,1483,55,32,96.664375,for
176,5,1,20,1,3,4,476,1485,43,30,96.64003,07
177,5,1,20,1,3,5,543,1483,118,40,96.488106,Nights
178,5,1,20,1,3,6,684,1483,66,32,96.447929,and
179,5,1,20,1,3,7,773,1485,45,30,96.06369,08
180,5,1,20,1,3,8,842,1485,86,38,92.553566,Days
181,5,1,20,1,3,9,949,1483,96,32,92.420197,w.e.f
182,5,1,20,1,3,10,1068,1478,68,37,71.083633,10
183,5,1,20,1,3,11,1159,1485,79,38,96.915756,May
184,5,1,20,1,3,12,1261,1485,90,30,95.707153,2019
185,5,1,20,1,3,13,1373,1487,38,28,95.707153,to
186,5,1,20,1,3,14,1435,1478,69,37,57.798306,17°
188,5,1,20,1,4,1,118,1547,79,38,96.548286,May
189,5,1,20,1,4,2,225,1547,90,30,96.905411,2019
190,5,1,20,1,4,3,342,1545,82,32,96.828156,with
191,5,1,20,1,4,4,452,1547,278,38,95.953781,transportation
192,5,1,20,1,4,5,761,1545,41,40,96.761765,by
193,5,1,20,1,4,6,829,1545,94,32,93.259018,Swift
194,5,1,20,1,4,7,952,1547,92,30,92.028915,Dzire
195,5,1,20,1,4,8,1073,1545,68,32,96.358612,Cab
196,5,1,20,1,4,9,1167,1545,56,32,96.358612,for
197,5,1,20,1,4,10,1249,1547,44,30,96.627228,08
198,5,1,20,1,4,11,1322,1547,86,38,96.831429,Days
199,5,1,20,1,4,12,1436,1545,67,32,96.896935,and
201,5,1,20,1,5,1,116,1606,308,32,96.283615,accommodation
202,5,1,20,1,5,2,443,1606,37,32,96.601944,of
203,5,1,20,1,5,3,496,1608,43,30,96.601944,01
204,5,1,20,1,5,4,558,1616,97,22,96.712624,room
205,5,1,20,1,5,5,674,1606,89,32,96.071571,With
206,5,1,20,1,5,6,781,1608,43,30,89.005783,01
207,5,1,20,1,5,7,844,1608,92,30,95.363747,Extra
208,5,1,20,1,5,8,957,1606,66,32,96.801102,bed
209,5,1,20,1,5,9,1041,1606,82,32,96.516418,with
210,5,1,20,1,5,10,1143,1606,90,32,96.52272,Meal
211,5,1,20,1,5,11,1253,1606,55,32,96.525642,for
212,5,1,20,1,5,12,1324,1608,43,30,96.555786,07
213,5,1,20,1,5,13,1387,1606,117,40,96.516945,Nights
215,5,1,20,1,6,1,117,1670,30,30,94.796112,in
216,5,1,20,1,6,2,166,1671,83,29,91.126846,Delhi
217,5,1,20,1,6,3,266,1688,10,2,91.126846,-
218,5,1,20,1,6,4,292,1671,166,29,93.17968,Dalhousie
219,5,1,20,1,6,5,475,1688,10,2,92.005966,-
220,5,1,20,1,6,6,502,1671,110,29,90.546768,Manali
221,5,1,20,1,6,7,629,1688,10,2,90.546768,-
222,5,1,20,1,6,8,655,1671,111,29,92.555916,Shimla
223,5,1,20,1,6,9,783,1688,10,2,92.555916,-
224,5,1,20,1,6,10,810,1671,83,29,95.699829,Delhi
226,5,1,20,1,7,1,1486,1898,96,38,96.464645,SUB
227,5,1,20,1,7,2,1600,1898,159,38,96.464645,TOTAL
228,5,1,20,1,7,3,1762,1890,25,60,91.001266,|
229,5,1,20,1,7,4,1807,1894,189,50,90.55986,41000/-
231,5,1,20,1,8,1,1563,1978,108,38,91.773621,IGST
232,5,1,20,1,8,2,1689,1978,68,39,96.815048,5%
233,5,1,20,1,8,3,1769,1970,20,60,92.486496,|
234,5,1,20,1,8,4,1809,1974,156,50,90.943459,2050/-
236,5,1,20,1,9,1,1501,2066,124,38,90.567398,CGST
237,5,1,20,1,9,2,1643,2066,114,39,96.547867,2.5%
238,5,1,20,1,9,3,1758,2060,20,58,91.095268,|
239,5,1,20,1,9,4,1810,2064,78,40,83.584503,Nil-
241,5,1,20,1,10,1,1503,2162,121,38,93.134201,SGST
242,5,1,20,1,10,2,1642,2162,115,39,95.671089,2.5%
243,5,1,20,1,10,3,1764,2156,25,58,58.715317,|
244,5,1,20,1,10,4,1824,2160,77,40,58.715317,Nil-
246,5,1,20,1,11,1,1349,2242,159,38,94.832619,TOTAL
247,5,1,20,1,11,2,1525,2242,233,38,94.832619,AMOUNT
248,5,1,20,1,11,3,1755,2234,30,60,93.296516,|
249,5,1,20,1,11,4,1807,2238,189,50,92.469193,43050/-
251,5,1,20,1,12,1,1327,2324,216,40,96.341637,Received
252,5,1,20,1,12,2,1564,2324,57,50,95.781441,by
253,5,1,20,1,12,3,1639,2324,118,40,96.777817,bank
254,5,1,20,1,12,4,1773,2318,25,60,91.621475,|
255,5,1,20,1,12,5,1809,2322,187,50,91.621475,27000/-
257,5,1,20,1,13,1,1339,2409,216,40,95.487274,Received
258,5,1,20,1,13,2,1576,2409,57,50,95.487274,by
259,5,1,20,1,13,3,1650,2409,104,40,96.194527,cash
260,5,1,20,1,13,4,1765,2405,25,58,95.786583,|
261,5,1,20,1,13,5,1808,2411,25,38,93.963699,0
265,5,1,21,1,1,1,1781,1802,6,676,95.0, 
269,5,1,22,1,1,1,93,2468,2385,18,95.0, 
273,5,1,23,1,1,1,153,2548,54,30,95.71653,ITS
274,5,1,23,1,1,2,223,2548,222,30,96.267822,COMPUTER
275,5,1,23,1,1,3,460,2548,236,30,96.569923,GENERATED
276,5,1,23,1,1,4,712,2548,159,30,96.638298,INVOICE
277,5,1,23,1,1,5,888,2548,126,30,96.635193,HENCE
278,5,1,23,1,1,6,1031,2548,94,30,95.7733,FOES
279,5,1,23,1,1,7,1141,2548,82,30,95.7733,NOT
280,5,1,23,1,1,8,1238,2548,200,35,96.717377,REQUIRED
281,5,1,23,1,1,9,1453,2548,225,30,96.679947,SIGNATURE
285,5,1,24,1,1,1,1186,2739,181,70,0.0,44
287,5,1,24,1,2,1,1185,2813,43,9,95.118401,MAKE
290,5,1,24,2,1,1,1186,2826,25,13,94.652405,IN
291,5,1,24,2,1,2,1217,2816,149,39,19.931686,rd
293,5,1,24,2,2,1,1185,2843,78,9,96.513062,JOURNEY
297,5,1,25,1,1,1,915,2904,86,26,71.32045,M.I.J
298,5,1,25,1,1,2,1019,2903,209,27,95.925491,Destination
299,5,1,25,1,1,3,1245,2904,236,33,95.93235,Management
300,5,1,25,1,1,4,1496,2904,66,26,96.343117,Pvt.
301,5,1,25,1,1,5,1580,2903,54,27,96.992996,Ltd
304,5,1,25,2,1,1,555,2946,127,27,93.277969,Address
305,5,1,25,2,1,2,696,2960,20,3,89.115196,—
306,5,1,25,2,1,3,729,2947,37,26,96.943092,45
307,5,1,25,2,1,4,780,2947,21,26,95.189552,A
308,5,1,25,2,1,5,817,2946,104,27,95.189552,Pocket
309,5,1,25,2,1,6,934,2947,50,32,87.766792,"Ai,"
310,5,1,25,2,1,7,1002,2947,96,33,91.293861,Mayur
311,5,1,25,2,1,8,1112,2946,83,27,96.826256,Vihar
312,5,1,25,2,1,9,1211,2946,92,27,96.613953,Phase
313,5,1,25,2,1,10,1318,2947,15,26,92.538834,3
314,5,1,25,2,1,11,1349,2968,7,11,90.894913,","
315,5,1,25,2,1,12,1374,2947,66,26,96.862724,New
316,5,1,25,2,1,13,1456,2946,89,33,96.841934,"Delhi,"
317,5,1,25,2,1,14,1563,2947,44,26,96.897934,Pin
318,5,1,25,2,1,15,1624,2946,78,27,93.288567,Code
319,5,1,25,2,1,16,1717,2960,20,3,86.060074,—
320,5,1,25,2,1,17,1753,2947,126,32,96.763809,"110096,"
