,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,1066,124,108,37,96.182419,TAX
5,5,1,1,1,1,2,1194,124,219,38,96.114265,INVOICE
9,5,1,2,1,1,1,1713,292,151,37,96.13295,Booking
10,5,1,2,1,1,2,1880,294,46,27,93.294968,ID:
11,5,1,2,1,1,3,1944,293,234,28,90.167923,HTL72CFP73
15,5,1,3,1,1,1,155,333,206,78,96.595589,ibibo
16,5,1,3,1,1,2,381,337,58,74,92.383186,G
17,5,1,3,1,1,3,448,357,132,54,95.39209,rou
18,5,1,3,1,1,4,589,357,49,75,90.555412,p
19,5,1,3,1,1,5,1713,370,131,29,96.200615,Invoice
20,5,1,3,1,1,6,1859,372,59,27,93.306206,No:
21,5,1,3,1,1,7,1935,371,347,28,71.422836,HDTI000036187450
25,5,1,4,1,1,1,247,471,21,14,55.670551,a
26,5,1,4,1,1,2,323,471,72,23,55.670551,love
27,5,1,4,1,1,3,1712,448,160,29,96.316643,Advance
28,5,1,4,1,1,4,1887,449,138,36,96.439224,Receipt
29,5,1,4,1,1,5,2039,450,59,27,96.833427,No:
31,5,1,4,1,2,1,300,493,110,10,27.667526,~—
32,5,1,4,1,2,2,1714,497,367,28,31.850899,HDARO000036187450
36,5,1,5,1,1,1,150,861,96,30,96.564796,Hotel
37,5,1,5,1,1,2,263,863,117,28,96.564796,Name:
38,5,1,5,1,1,3,399,863,78,28,96.665375,Best
39,5,1,5,1,1,4,488,863,149,28,96.463089,Western
40,5,1,5,1,1,5,654,861,132,30,96.649376,Merrion
41,5,1,5,1,1,6,803,861,89,30,96.847076,Hotel
42,5,1,5,1,1,7,1714,863,83,28,95.939926,Date
43,5,1,5,1,1,8,1812,861,36,30,95.898773,of
44,5,1,5,1,1,9,1863,861,169,38,96.114067,Booking:
46,5,1,5,1,2,1,149,982,113,28,96.751343,Guest
47,5,1,5,1,2,2,277,982,117,28,96.392868,Name:
48,5,1,5,1,2,3,411,980,149,30,96.391777,Shankar
49,5,1,5,1,2,4,575,980,121,38,96.238205,Murthy
50,5,1,5,1,2,5,1714,982,77,28,96.535667,Dec.
51,5,1,5,1,2,6,1807,981,29,34,96.202698,"3,"
52,5,1,5,1,2,7,1853,981,96,34,96.356323,"2019,"
53,5,1,5,1,2,8,1966,981,75,29,96.24955,5:49
54,5,1,5,1,2,9,2057,988,72,30,96.205376,p.m.
56,5,1,5,1,3,1,149,1103,104,26,96.899574,Guest
57,5,1,5,1,3,2,267,1102,106,27,93.287506,Email:
58,5,1,5,1,3,3,388,1102,410,35,44.141102,shankarys1@yahoo.com
59,5,1,5,1,3,4,1714,1101,83,28,96.304108,Date
60,5,1,5,1,3,5,1812,1100,36,29,96.814415,of
