,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,336,78,1808,856,95.0,   
8,5,1,2,1,1,1,359,805,381,204,32.805206,“bate
9,5,1,2,1,1,2,770,813,364,235,23.121674,60723
10,5,1,2,1,1,3,1718,925,34,165,17.590828,£
11,5,1,2,1,1,4,1805,947,315,165,57.997253,126196
13,5,1,2,1,2,1,474,1017,229,174,0.0,T.No.
14,5,1,2,1,2,2,783,986,37,157,83.913284,9
15,5,1,2,1,2,3,776,1048,52,95,72.96949,3
16,5,1,2,1,2,4,1325,1097,65,161,63.698135,We
17,5,1,2,1,2,5,1455,1104,113,102,53.731743,Wo.
18,5,1,2,1,2,6,1797,1129,54,165,41.29731,3
22,5,1,3,1,1,1,891,1216,121,33,15.479317,St
23,5,1,3,1,1,2,1091,1241,99,31,37.038879,ie
24,5,1,3,1,1,3,1201,1249,68,26,17.084198,5)
25,5,1,3,1,1,4,1323,1260,118,23,0.0,ORR
26,5,1,3,1,1,5,1458,1274,64,17,0.0,EE
27,5,1,3,1,1,6,1537,1277,411,51,0.0,Reece
31,5,1,4,1,1,1,470,1213,468,187,42.432194,Particulars
32,5,1,4,1,1,2,1400,1283,148,176,85.585106,aty
33,5,1,4,1,1,3,1563,1291,203,171,94.535133,Rate
34,5,1,4,1,1,4,1819,1389,242,185,48.513851,Anount
38,5,1,5,1,1,1,467,1425,82,102,1.008057,iP
39,5,1,5,1,1,2,586,1436,53,17,4.776474,co
40,5,1,5,1,1,3,719,1442,162,76,4.933937,enh
41,5,1,5,1,1,4,909,1466,24,15,18.040886,a
42,5,1,5,1,1,5,995,1463,57,30,31.161224,ee
43,5,1,5,1,1,6,1080,1481,311,50,0.0,oe
44,5,1,5,1,1,7,1355,1502,36,52,40.858139,oF
45,5,1,5,1,1,8,1441,1502,27,52,40.295185,nt
46,5,1,5,1,1,9,1484,1517,30,33,18.255676,ne
47,5,1,5,1,1,10,1525,1520,112,23,10.531914,Se
48,5,1,5,1,1,11,1738,1532,64,25,22.003563,Ne
49,5,1,5,1,1,12,1828,1546,51,19,32.999336,ie
50,5,1,5,1,1,13,1900,1516,23,67,26.391342,oy
51,5,1,5,1,1,14,1945,1558,95,21,34.622673,ae
55,5,1,6,1,1,1,467,1502,224,211,54.60165,mick
56,5,1,6,1,1,2,762,1532,250,106,55.111412,BOTTLE
57,5,1,6,1,1,3,1472,1599,42,84,90.941177,2
58,5,1,6,1,1,4,1564,1588,149,112,82.193459,19.5
59,5,1,6,1,1,5,1959,1643,78,84,96.300423,39
61,5,1,6,1,2,1,1425,1713,39,90,66.812576,2
62,5,1,6,1,2,2,1509,1716,265,99,4.43483,"14,28*"
63,5,1,6,1,2,3,1825,1749,75,84,69.548431,9p
64,5,1,6,1,2,4,1934,1760,82,85,40.475098,G6
67,5,1,6,2,1,1,471,1627,205,215,50.343346,tt
68,5,1,6,2,1,2,727,1764,242,104,92.869667,INDIAN
69,5,1,6,2,1,3,1014,1792,199,99,0.0,MFA(¢
70,5,1,6,2,1,4,1455,1832,37,83,88.489471,6
71,5,1,6,2,1,5,1584,1842,106,98,35.930008,"10"""
72,5,1,6,2,1,6,1889,1870,114,82,66.079391,660
75,5,1,6,3,1,1,474,1856,162,93,91.053192,ROTI
76,5,1,6,3,1,2,684,1877,198,91,36.133175,CURRY
77,5,1,6,3,1,3,1455,1941,238,94,15.516548,a:
78,5,1,6,3,1,4,1838,1982,237,80,13.289505,eae
82,5,1,7,1,1,1,477,1972,159,89,0.0,GORI
83,5,1,7,1,1,2,678,1990,408,102,42.029018,WANCHURTAN:
84,5,1,7,1,1,3,1313,2021,168,102,39.785122,ually
85,5,1,7,1,1,4,1567,2026,157,174,62.091824,100
86,5,1,7,1,1,5,1883,2061,109,103,62.091824,109
88,5,1,7,1,2,1,1163,2239,116,87,94.745506,Sub
89,5,1,7,1,2,2,1324,2247,260,95,81.299767,Total
90,5,1,7,1,2,3,1577,2207,44,173,73.080521,:
91,5,1,7,1,2,4,1757,2225,230,151,70.14756,997.56
94,5,1,7,2,1,1,717,2320,157,84,0.0,SST
95,5,1,7,2,1,2,921,2334,193,87,62.632484,€2.5%
96,5,1,7,2,1,3,1159,2348,76,81,66.080727,On
97,5,1,7,2,1,4,1279,2356,302,93,75.441116,907.56:
98,5,1,7,2,1,5,1790,2390,205,89,62.529572,296g
101,5,1,7,3,1,1,717,2432,154,78,93.923286,COST
102,5,1,7,3,1,2,919,2444,193,86,48.737751,2.5%
103,5,1,7,3,1,3,1159,2457,75,81,87.430435,On
104,5,1,7,3,1,4,1277,2466,301,95,62.40152,907.56:
105,5,1,7,3,1,5,1785,2499,193,87,54.019245,996g
109,5,1,8,1,1,1,1553,2628,25,11,0.0,—
110,5,1,8,1,1,2,1596,2630,96,14,14.504211,ee
111,5,1,8,1,1,3,1710,2636,15,13,21.137733,a
112,5,1,8,1,1,4,1747,2624,26,44,23.130272,ae
113,5,1,8,1,1,5,1809,2624,41,44,26.362755,es
114,5,1,8,1,1,6,1860,2644,29,14,30.989708,a
115,5,1,8,1,1,7,1941,2647,23,17,39.48571,a
119,5,1,9,1,1,1,1109,3004,24,55,21.415161,Se
120,5,1,9,1,1,2,1155,3004,56,55,0.0,SEE
121,5,1,9,1,1,3,1228,3014,93,22,19.098701,ee
122,5,1,9,1,1,4,1334,3004,28,55,11.851112,Sm
123,5,1,9,1,1,5,1398,3004,37,55,32.163315,Sw
124,5,1,9,1,1,6,1448,3004,24,55,36.122681,ie
125,5,1,9,1,1,7,1492,3004,26,55,20.45343,es
126,5,1,9,1,1,8,1567,3004,61,55,24.475281,ee
127,5,1,9,1,1,9,1643,3004,26,55,33.840836,ae
128,5,1,9,1,1,10,1677,3004,257,55,30.535492,cee
130,5,1,9,1,2,1,955,3004,55,10,47.957706,—
132,5,1,9,1,3,1,482,2983,459,31,23.22506,ee
133,5,1,9,1,3,2,647,2979,59,39,33.314781,ee
134,5,1,9,1,3,3,725,2979,23,39,33.018425,ee
135,5,1,9,1,3,4,777,2979,46,39,36.934837,ae
136,5,1,9,1,3,5,864,2979,43,39,46.614361,es
140,5,1,10,1,1,1,480,3041,226,90,90.707886,GSTIN:
141,5,1,10,1,1,2,755,3044,572,112,39.441559,29ABLFAGS29N1Z0
142,5,1,10,1,1,3,1564,3098,221,80,94.958862,(03:27
143,5,1,10,1,1,4,1827,3109,104,83,91.266006,PM)
145,5,1,10,1,2,1,340,3151,211,86,0.0,mt.
146,5,1,10,1,2,2,561,3156,181,79,0.0,80.6.
147,5,1,10,1,2,3,952,3170,182,77,96.282448,Thank
148,5,1,10,1,2,4,1179,3178,109,75,96.884102,You
149,5,1,10,1,2,5,1520,3198,181,78,95.500778,Visit
150,5,1,10,1,2,6,1749,3209,187,84,96.917305,Again
154,5,1,11,1,1,1,336,3242,236,187,95.0, 
