,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,281,53,170,37,96.229675,Company
5,5,1,1,1,1,2,465,53,103,29,96.618629,Name
7,5,1,1,1,2,1,336,101,164,30,89.39254,Address1
9,5,1,1,1,3,1,338,152,169,30,92.870758,Address2
11,5,1,1,1,4,1,338,206,169,30,92.447281,Address3
13,5,1,1,1,5,1,338,257,169,30,92.041763,Address4
15,5,1,1,1,6,1,30,302,148,30,65.658554,GSTIN:-
16,5,1,1,1,6,2,229,306,308,25,65.658554,29AAAAA1234A1Z5
18,5,1,1,1,7,1,30,353,64,30,96.193283,CIN
19,5,1,1,1,7,2,112,353,67,30,96.193283,NO:
23,5,1,2,1,1,1,248,417,77,29,96.416687,TAX
24,5,1,2,1,1,2,340,416,162,30,96.249512,INVOICE
28,5,1,3,1,1,1,26,483,41,25,93.25386,Bill
29,5,1,3,1,1,2,81,483,61,25,76.417328,No:-
30,5,1,3,1,1,3,163,483,106,25,88.828758,S22/15
31,5,1,3,1,1,4,491,477,69,25,96.646454,Date
32,5,1,3,1,1,5,577,483,168,25,96.663734,04/11/2022
36,5,1,4,1,1,1,22,543,76,25,96.282097,Cust.
37,5,1,4,1,1,2,113,543,96,25,36.066814,Name:
38,5,1,4,1,1,3,239,543,158,25,36.066814,rahul-rahul
40,5,1,4,1,2,1,25,639,69,25,90.740303,Cust
41,5,1,4,1,2,2,106,639,110,25,89.376396,GSTIN:
42,5,1,4,1,2,3,241,645,328,25,36.495968,29AQUPB3384A1ZW
46,5,1,5,1,1,1,19,713,61,73,33.735245,[al
47,5,1,5,1,1,2,84,717,160,65,33.678322,DE)
48,5,1,5,1,1,3,276,735,57,25,53.946297,ack
49,5,1,5,1,1,4,345,735,62,25,35.314392,No:-
51,5,1,5,1,2,1,38,776,130,39,7.136612,Paige
55,5,1,6,1,1,1,46,802,45,19,31.605339,peasy
56,5,1,6,1,1,2,160,802,54,39,23.01162,WEA
57,5,1,6,1,1,3,282,801,50,25,57.011013,Ack
58,5,1,6,1,1,4,351,801,52,25,69.806763,Dt:-
62,5,1,7,1,1,1,80,844,168,66,95.0,    
66,5,1,8,1,1,1,25,1137,42,25,75.936035,Srl
67,5,1,8,1,1,2,97,1133,80,30,94.474373,Item
68,5,1,8,1,1,3,194,1133,92,30,93.29863,Desc
69,5,1,8,1,1,4,307,1138,151,25,91.874344,HSN/SAC
70,5,1,8,1,1,5,497,1138,64,32,63.766712,Qty.
73,5,1,8,2,1,1,24,1197,9,25,58.139801,1
74,5,1,8,2,1,2,98,1197,95,25,68.658356,MENS
75,5,1,8,2,1,3,519,1197,9,25,95.54776,1
77,5,1,8,2,2,1,97,1236,123,26,96.585068,SHIRTS
80,5,1,8,3,1,1,25,1308,94,25,91.178696,CGST
81,5,1,8,3,1,2,131,1308,98,32,80.914658,@9.00
82,5,1,8,3,1,3,281,1308,53,25,80.914658,UT/
83,5,1,8,3,1,4,352,1308,192,32,90.861183,SGST@9.00
86,5,1,8,4,1,1,21,1368,17,25,75.332497,2
87,5,1,8,4,1,2,98,1368,95,25,75.332497,MENS
88,5,1,8,4,1,3,519,1368,9,25,95.721207,1
90,5,1,8,4,2,1,96,1407,168,26,96.033676,TROUSER
93,5,1,8,5,1,1,25,1479,94,25,90.558319,CGST
94,5,1,8,5,1,2,131,1479,98,32,75.968575,@9.00
95,5,1,8,5,1,3,281,1479,53,25,75.968575,UT/
96,5,1,8,5,1,4,352,1479,192,32,90.733574,SGST@9.00
99,5,1,8,6,1,1,22,1539,16,25,44.954491,3
100,5,1,8,6,1,2,99,1539,168,25,59.221134,1001-0110-
101,5,1,8,6,1,3,519,1539,9,25,95.77964,1
103,5,1,8,6,2,1,96,1578,113,26,91.83947,ASSTD
106,5,1,8,7,1,1,25,1650,94,25,91.834206,CGST
107,5,1,8,7,1,2,131,1650,98,32,76.201675,@2.50
108,5,1,8,7,1,3,281,1650,53,25,76.201675,UT/
109,5,1,8,7,1,4,352,1650,192,32,71.520607,SGST@0.00
112,5,1,8,8,1,1,21,1710,17,25,56.569252,4
113,5,1,8,8,1,2,98,1710,95,25,95.793327,MENS
114,5,1,8,8,1,3,519,1710,9,25,95.416862,1
116,5,1,8,8,2,1,97,1749,108,26,96.963432,JEANS
120,5,1,9,1,1,1,25,1821,94,25,90.357269,CGST
121,5,1,9,1,1,2,131,1821,98,32,79.419533,@9.00
122,5,1,9,1,1,3,281,1821,53,25,77.276398,UT/
123,5,1,9,1,1,4,352,1821,192,32,90.265884,SGST@9.00
127,5,1,10,1,1,1,595,1138,71,25,96.903885,Rate
129,5,1,10,1,2,1,585,1197,79,25,96.736305,1499.
133,5,1,11,1,1,1,581,1308,76,26,92.681801,Dis%
135,5,1,11,1,2,1,585,1368,79,25,96.953934,1499.
139,5,1,12,1,1,1,581,1479,76,26,91.659798,Dis%
141,5,1,12,1,2,1,583,1539,83,25,96.089508,240.9
145,5,1,13,1,1,1,581,1650,76,26,91.816208,Dis%
147,5,1,13,1,2,1,585,1710,79,25,96.95652,1499.
151,5,1,14,1,1,1,581,1821,76,26,92.50309,Dis%
155,5,1,15,1,1,1,696,1138,128,25,96.839218,Amount
157,5,1,15,1,2,1,706,1197,118,25,96.767357,1499.00
161,5,1,16,1,1,1,697,1308,16,25,92.258789,0
163,5,1,16,1,2,1,706,1368,118,25,96.621239,1499.00
167,5,1,17,1,1,1,697,1479,16,25,92.856323,0
169,5,1,17,1,2,1,722,1539,102,25,96.933167,240.90
173,5,1,18,1,1,1,697,1650,16,25,92.749123,0
175,5,1,18,1,2,1,706,1710,118,25,96.659378,1499.00
179,5,1,19,1,1,1,685,1902,116,25,95.021561,Contd...
