,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,514,236,20,18,58.040382,*
5,5,1,1,1,1,2,666,236,18,18,47.836723,*
6,5,1,1,1,1,3,860,236,18,18,46.795635,*
8,5,1,1,1,2,1,517,260,85,66,94.473541,in
9,5,1,1,1,2,2,617,239,35,87,90.969543,T
10,5,1,1,1,2,3,669,263,12,63,47.663345,|
11,5,1,1,1,2,4,702,257,70,93,78.457634,g
12,5,1,1,1,2,5,790,260,143,69,92.392433,nis
13,5,1,1,1,2,6,1773,260,132,41,92.281723,"D-310,"
14,5,1,1,1,2,7,1923,260,165,35,88.5728,Vibhooti
15,5,1,1,1,2,8,2108,260,142,41,51.424568,"Khand,"
16,5,1,1,1,2,9,2270,260,118,35,92.447243,Gomti
20,5,1,2,1,1,1,593,356,6,3,23.890938,.
21,5,1,2,1,1,2,866,356,6,3,24.250648,.
22,5,1,2,1,1,3,1773,325,129,44,95.848976,"Nagar,"
23,5,1,2,1,1,4,1923,325,182,35,95.692245,Lucknow
24,5,1,2,1,1,5,2120,325,74,35,94.75074,226
25,5,1,2,1,1,6,2211,325,74,35,94.75074,010
27,5,1,2,1,2,1,520,353,173,33,91.637001,business
28,5,1,2,1,2,2,710,353,218,39,96.111755,consulting
32,5,1,3,1,1,1,208,226,276,176,95.0, 
36,5,1,4,1,1,1,1656,437,86,98,0.0,oe
37,5,1,4,1,1,2,1773,462,366,36,91.780426,+91-522-4335888
41,5,1,5,1,1,1,962,582,173,43,95.632248,Invoice
43,5,1,5,1,2,1,1652,609,85,54,32.550186,EX
44,5,1,5,1,2,2,1773,621,429,42,63.430107,info@theintignis.com
47,5,1,5,2,1,1,197,703,152,33,93.26004,Invoice
48,5,1,5,2,1,2,370,702,471,40,90.540276,Number:TX/1220/046
50,5,1,5,2,2,1,202,757,95,32,58.160278,Date
51,5,1,5,2,2,2,377,764,5,24,58.160278,:
52,5,1,5,2,2,3,556,756,218,33,92.041252,05Dec2022
54,5,1,5,2,3,1,195,869,92,38,95.696342,Tally
55,5,1,5,2,3,2,298,869,184,31,95.81884,Solutions
56,5,1,5,2,3,3,495,871,65,29,96.061066,Pvt
57,5,1,5,2,3,4,571,869,63,31,96.061066,Ltd
58,5,1,5,2,3,5,1574,860,661,37,85.460289,PartyGSTINNo.-29AAACP7879D1Z0
60,5,1,5,2,4,1,192,918,131,36,80.055725,"23&24,"
61,5,1,5,2,4,2,346,906,529,56,81.329521,"AMRTechParkIIHongasandra,"
62,5,1,5,2,4,3,1574,908,494,55,91.833466,PlaceofSupply-Bangalore
64,5,1,5,2,5,1,192,965,110,30,96.778587,Hosur
65,5,1,5,2,5,2,315,964,84,31,96.46151,Main
66,5,1,5,2,5,3,414,964,102,37,96.906525,"Road,"
67,5,1,5,2,5,4,531,964,187,38,89.79538,Bangalore
68,5,1,5,2,5,5,743,978,15,6,75.7379,—
69,5,1,5,2,5,6,765,965,139,30,96.694481,560068
70,5,1,5,2,5,7,1574,957,357,31,81.820389,LocationCode-29
72,5,1,5,2,6,1,193,1008,210,47,96.147453,Karnataka.
73,5,1,5,2,6,2,1574,1005,83,29,96.189735,HSN
74,5,1,5,2,6,3,1671,1004,95,30,92.414665,Code
75,5,1,5,2,6,4,1782,1018,20,6,89.927551,-
76,5,1,5,2,6,5,1819,1005,162,29,96.78054,998599
80,5,1,6,1,1,1,197,1272,152,33,96.940865,Invoice
81,5,1,6,1,1,2,367,1271,58,34,96.257889,for
82,5,1,6,1,1,3,440,1271,100,42,93.301033,Tally
83,5,1,6,1,1,4,559,1271,218,34,93.142197,Xcelerator
84,5,1,6,1,1,5,794,1272,170,33,96.562386,services
85,5,1,6,1,1,6,985,1271,180,42,96.476776,provided
86,5,1,6,1,1,7,1186,1271,58,34,96.219757,for
87,5,1,6,1,1,8,1260,1271,66,34,96.219757,the
88,5,1,6,1,1,9,1348,1272,140,41,96.432762,Region
89,5,1,6,1,1,10,1508,1271,41,34,96.165184,of
90,5,1,6,1,1,11,1566,1272,66,40,96.661354,"UP,"
91,5,1,6,1,1,12,1655,1272,87,33,96.670532,East
92,5,1,6,1,1,13,1760,1273,117,32,96.549759,Zone.
96,5,1,7,1,1,1,196,1349,2027,32,95.0, 
100,5,1,8,1,1,1,196,1509,2027,32,95.0, 
104,5,1,9,1,1,1,196,1595,2027,32,95.0, 
108,5,1,10,1,1,1,192,1692,2035,11,95.0, 
112,5,1,11,1,1,1,272,1375,155,34,96.943657,Service
114,5,1,11,1,2,1,231,1421,236,50,96.418846,Accounting
115,5,1,11,1,2,2,866,1428,240,41,96.003204,Description
116,5,1,11,1,2,3,1123,1427,43,34,96.836952,of
117,5,1,11,1,2,4,1178,1428,179,33,96.608368,Services
118,5,1,11,1,2,5,1980,1429,153,32,96.629005,Amount
119,5,1,11,1,2,6,2147,1429,54,32,96.164787,Rs.
121,5,1,11,1,3,1,297,1476,106,33,96.335609,Code
123,5,1,11,1,4,1,280,1553,137,33,96.584625,998599
124,5,1,11,1,4,2,526,1552,159,33,96.457329,Business
125,5,1,11,1,4,3,700,1552,148,41,96.44857,Support
126,5,1,11,1,4,4,863,1552,153,33,96.517265,Services
127,5,1,11,1,4,5,2098,1553,106,29,96.717628,45200
129,5,1,11,1,5,1,524,1638,75,33,91.464058,Sub
130,5,1,11,1,5,2,612,1638,152,33,83.87204,Total**
131,5,1,11,1,5,3,2098,1639,106,29,96.286049,45200
133,5,1,11,1,6,1,527,1725,123,34,93.012756,*IGST
134,5,1,11,1,6,2,669,1726,33,37,93.185486,@
135,5,1,11,1,6,3,726,1726,87,33,96.334328,18%
136,5,1,11,1,6,4,832,1734,45,25,92.6604,on
137,5,1,11,1,6,5,899,1725,150,34,91.685493,Basic**
138,5,1,11,1,6,6,2122,1725,84,28,96.704544,8136
140,5,1,11,1,7,1,2075,1795,133,33,96.71167,53336
144,5,1,12,1,1,1,196,1767,2027,32,95.0, 
148,5,1,13,1,1,1,523,1806,106,33,95.899963,Total
149,5,1,13,1,1,2,647,1806,158,33,95.500519,Invoice
150,5,1,13,1,1,3,818,1806,120,33,96.418411,Value
154,5,1,14,1,1,1,2217,1364,10,527,95.0, 
158,5,1,15,1,1,1,494,1364,10,527,95.0, 
162,5,1,16,1,1,1,192,1364,10,527,95.0, 
166,5,1,17,1,1,1,196,1874,2028,32,95.0, 
170,5,1,18,1,1,1,200,1950,43,21,92.471863,**
171,5,1,18,1,1,2,259,1950,131,33,93.301033,Round
172,5,1,18,1,1,3,403,1949,71,34,92.587151,off-
