,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,250,104,16,17,85.588379,@
5,5,1,1,1,1,2,276,102,46,19,96.830956,New
6,5,1,1,1,1,3,330,102,90,19,96.468071,Licenses
8,5,1,1,1,2,1,250,137,16,16,18.331772,@
9,5,1,1,1,2,2,274,135,146,22,96.306854,Subscriptions
10,5,1,1,1,2,3,824,121,28,57,84.121834,A
11,5,1,1,1,2,4,940,103,55,35,95.126312,TA
12,5,1,1,1,2,5,1001,104,23,34,93.200134,L
13,5,1,1,1,2,6,1030,104,46,34,96.941566,LY
15,5,1,1,1,3,1,250,170,16,16,74.556061,@
16,5,1,1,1,3,2,274,167,147,19,96.83625,Consultations
17,5,1,1,1,3,3,773,168,130,27,0.0,"="""
21,5,1,2,1,1,1,250,202,16,17,0.0,&
22,5,1,2,1,1,2,274,200,98,24,96.3843,Trainings
23,5,1,2,1,1,3,382,200,117,24,93.292084,(Classroom
24,5,1,2,1,1,4,509,200,17,19,93.292084,&
25,5,1,2,1,1,5,534,200,89,24,96.852783,On-Site)
27,5,1,2,1,2,1,250,235,16,16,10.203659,@
28,5,1,2,1,2,2,275,233,86,22,95.690491,Support
29,5,1,2,1,2,3,368,233,87,18,96.35173,Services
33,5,1,3,1,1,1,250,300,16,16,40.180969,@
34,5,1,3,1,1,2,274,298,165,19,96.525955,Customizations
36,5,1,3,1,2,1,250,333,16,16,75.436981,@
37,5,1,3,1,2,2,276,331,63,23,93.340111,Ready
38,5,1,3,1,2,3,344,331,90,19,93.294098,Add-ons
39,5,1,3,1,2,4,444,330,15,19,93.294098,&
40,5,1,3,1,2,5,469,331,101,19,96.41993,Solutions
42,5,1,3,1,3,1,250,366,16,16,0.0,M
43,5,1,3,1,3,2,274,364,117,23,93.286041,Workshops
44,5,1,3,1,3,3,401,363,17,19,93.286041,&
45,5,1,3,1,3,4,428,363,98,19,96.168427,Seminars
49,5,1,4,1,1,1,754,100,168,166,95.0, 
53,5,1,5,1,1,1,940,149,351,57,96.524673,CERTIFIED
54,5,1,5,1,1,2,1440,83,564,115,89.848038,V-intech
58,5,1,6,1,1,1,1441,209,571,12,95.0, 
62,5,1,7,1,1,1,797,197,81,49,90.225456,PN
63,5,1,7,1,1,2,943,214,30,48,78.348518,p
64,5,1,7,1,1,3,986,214,38,48,96.769585,A
65,5,1,7,1,1,4,1043,214,31,48,92.87764,R
66,5,1,7,1,1,5,1089,214,34,48,92.413559,T
67,5,1,7,1,1,6,1144,214,35,48,91.433029,N
68,5,1,7,1,1,7,1204,214,26,48,78.390434,E
69,5,1,7,1,1,8,1253,214,32,48,92.823288,R
70,5,1,7,1,1,9,1497,236,30,18,95.944626,Sai
71,5,1,7,1,1,10,1537,236,63,23,93.153008,"Nagar,"
72,5,1,7,1,1,11,1608,236,83,23,92.957375,Beghind
