,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,590,158,67,37,92.474586,PT
5,5,1,1,1,1,2,674,158,260,38,92.474586,SARATHY
6,5,1,1,1,1,3,951,160,264,38,90.936584,GEOTECH
7,5,1,1,1,1,4,1234,160,36,38,87.497162,&
8,5,1,1,1,1,5,1288,162,373,38,95.660995,ENGINEERING
9,5,1,1,1,1,6,1680,162,251,38,96.325874,SERVICES
10,5,1,1,1,1,7,2183,163,29,57,18.295685,Tw
11,5,1,1,1,1,8,2225,163,49,57,45.707012,Mote
15,5,1,2,1,1,1,162,78,232,246,95.0, 
19,5,1,3,1,1,1,132,345,380,2,95.0, 
23,5,1,4,1,1,1,1731,352,331,2,95.0, 
27,5,1,5,1,1,1,337,595,343,2,95.0, 
31,5,1,6,1,1,1,1810,601,320,2,95.0, 
35,5,1,7,1,1,1,1755,656,311,2,95.0, 
39,5,1,8,1,1,1,1232,700,856,5,95.0, 
43,5,1,9,1,1,1,1702,702,386,2,95.0, 
47,5,1,10,1,1,1,325,744,340,2,95.0, 
51,5,1,11,1,1,1,1226,748,377,2,95.0, 
55,5,1,12,1,1,1,1415,857,806,4,95.0, 
59,5,1,13,1,1,1,2223,552,2,376,95.0, 
63,5,1,14,1,1,1,691,973,323,4,95.0, 
67,5,1,15,1,1,1,1879,976,346,9,95.0, 
71,5,1,16,1,1,1,198,539,2,461,95.0, 
75,5,1,17,1,1,1,451,1033,333,4,95.0, 
79,5,1,18,1,1,1,1401,1038,315,2,95.0, 
83,5,1,19,1,1,1,1852,1040,320,2,95.0, 
87,5,1,20,1,1,1,326,1093,308,2,95.0, 
91,5,1,21,1,1,1,1450,857,2,271,95.0, 
95,5,1,22,1,1,1,1688,1099,537,4,95.0, 
99,5,1,23,1,1,1,372,1155,346,2,95.0, 
103,5,1,24,1,1,1,871,1219,300,2,95.0, 
107,5,1,25,1,1,1,265,1394,1133,9,95.0, 
111,5,1,26,1,1,1,1850,1405,373,2,95.0, 
115,5,1,27,1,1,1,1602,861,4,605,95.0, 
119,5,1,28,1,1,1,1195,869,4,591,95.0, 
123,5,1,29,1,1,1,1467,1464,325,2,95.0, 
127,5,1,30,1,1,1,869,1522,630,4,95.0, 
131,5,1,31,1,1,1,1844,1524,379,13,95.0, 
135,5,1,32,1,1,1,1113,488,198,36,96.121254,INVOICE
137,5,1,32,1,2,1,196,539,2,2,92.637062,|
138,5,1,32,1,2,2,220,551,38,26,82.280067,To
139,5,1,32,1,2,3,271,558,4,19,82.280067,:
140,5,1,32,1,2,4,288,552,68,29,95.474319,"Attn,"
141,5,1,32,1,2,5,371,552,55,25,93.244194,Pak
142,5,1,32,1,2,6,437,552,141,28,41.972641,Simboion
143,5,1,32,1,2,7,1219,556,71,26,93.041969,Date
144,5,1,32,1,2,8,1302,563,5,19,49.918613,;
145,5,1,32,1,2,9,1320,556,31,26,96.166306,21
146,5,1,32,1,2,10,1366,556,62,26,93.001442,Juni
147,5,1,32,1,2,11,1439,556,77,28,93.001442,2022
149,5,1,32,1,3,1,1196,605,4,8,94.190208,|
150,5,1,32,1,3,2,1220,612,106,25,95.727829,Invoice
151,5,1,32,1,3,3,1339,612,47,25,93.222397,No.
152,5,1,32,1,3,4,1401,612,633,27,69.4897,PTSGES/22/ON/0017/SIM/PDA/PTS2208
154,5,1,32,1,4,1,222,646,132,27,96.07843,Personal
155,5,1,32,1,4,2,367,648,55,25,93.24221,Pak
156,5,1,32,1,4,3,435,648,141,25,91.153923,Simbolon
157,5,1,32,1,4,4,586,648,54,32,96.873665,(No
158,5,1,32,1,4,5,650,648,66,32,96.253166,Tax)
159,5,1,32,1,4,6,1221,663,103,32,95.204727,Project
160,5,1,32,1,4,7,1347,663,47,25,95.204727,No:
161,5,1,32,1,4,8,1409,663,62,27,96.701767,PTS
162,5,1,32,1,4,9,1484,665,74,25,96.897041,2208
164,5,1,32,1,5,1,1202,701,13,2,0.0,-
165,5,1,32,1,5,2,1219,701,101,34,59.162399,NPWP
166,5,1,32,1,5,3,1332,710,49,25,93.230209,No:
167,5,1,32,1,5,4,1394,701,335,36,81.21283,03.256.182.1-039.000
169,5,1,32,1,6,1,220,752,68,26,96.66317,Attn:
170,5,1,32,1,6,2,298,752,141,26,96.491325,Accounts
171,5,1,32,1,6,3,452,752,196,34,95.745712,Departement
172,5,1,32,1,6,4,1219,763,54,28,96.712585,Ref
173,5,1,32,1,6,5,1281,763,47,28,95.911774,SO
174,5,1,32,1,6,6,1343,765,40,26,84.136719,No
175,5,1,32,1,6,7,1396,771,2,20,77.06263,:
176,5,1,32,1,6,8,1413,765,177,28,92.061218,QU-01-PTS
177,5,1,32,1,6,9,1603,765,243,32,86.647217,"2208-ONS2022,"
178,5,1,32,1,6,10,1861,767,275,26,91.526764,Date:22-Feb-2022
180,5,1,32,1,7,1,222,808,144,50,95.866837,Business:
181,5,1,32,1,7,2,390,812,66,28,96.336548,PDA
182,5,1,32,1,7,3,467,813,111,33,96.496567,Testing
183,5,1,32,1,7,4,591,814,70,28,96.626434,Bore
184,5,1,32,1,7,5,674,814,53,28,90.574867,Pile
185,5,1,32,1,7,6,740,814,102,34,93.068016,Proyek
186,5,1,32,1,7,7,855,815,96,38,96.014557,Masjid
187,5,1,32,1,7,8,961,816,98,33,96.605293,Agung
188,5,1,32,1,7,9,1072,807,113,46,75.794342,Medan
190,5,1,32,1,8,1,1669,867,66,26,96.733551,Unit
191,5,1,32,1,8,2,1744,867,70,26,95.802521,Rate
192,5,1,32,1,8,3,2012,867,79,26,95.580734,Price
194,5,1,32,1,9,1,224,883,70,44,83.985382,Item
195,5,1,32,1,9,2,670,885,170,44,92.648972,Desciption
196,5,1,32,1,9,3,1293,888,65,44,95.907639,Unit
197,5,1,32,1,9,4,1499,895,55,34,96.339607,Qty
199,5,1,32,1,10,1,1707,927,79,32,95.535072,(IDR)
200,5,1,32,1,10,2,2012,927,79,32,93.565178,(IDR)
203,5,1,32,2,1,1,237,980,42,30,93.166672,"1,0"
204,5,1,32,2,1,2,313,976,18,42,93.166672,|
205,5,1,32,2,1,3,339,980,68,26,95.908943,PDA
206,5,1,32,2,1,4,426,980,162,34,84.741638,TESTING
207,5,1,32,2,1,5,572,976,15,42,84.741638,(
208,5,1,32,2,1,6,603,980,103,28,92.120567,details
209,5,1,32,2,1,7,721,982,7,32,89.171143,)
211,5,1,32,2,2,1,339,1040,66,26,96.787918,PDA
212,5,1,32,2,2,2,415,1040,109,34,93.128403,Testing
213,5,1,32,2,2,3,535,1042,147,32,92.204849,Spun/Mini
214,5,1,32,2,2,4,695,1037,63,31,86.376633,Pile
215,5,1,32,2,2,5,1275,1034,98,49,91.962105,Pertitik
216,5,1,32,2,2,6,1518,1046,17,26,96.64048,2
217,5,1,32,2,2,7,1712,1036,147,49,96.59668,"3,000,000"
218,5,1,32,2,2,8,2055,1033,141,62,91.723274,"6,000,000"
219,5,1,32,2,2,9,2211,1037,14,54,85.533707,|
221,5,1,32,2,3,1,339,1102,175,32,96.800278,Engineering
222,5,1,32,2,3,2,527,1102,55,26,96.890121,Fee
223,5,1,32,2,3,3,593,1103,66,31,92.998398,(ada
224,5,1,32,2,3,4,667,1104,147,32,92.101295,test/tanpa
225,5,1,32,2,3,5,823,1106,64,30,95.993736,test)
226,5,1,32,2,3,6,1270,1097,105,46,92.844078,Perhari
227,5,1,32,2,3,7,1489,1101,46,33,47.833595,2
228,5,1,32,2,3,8,1714,1099,145,46,95.605751,"1,500,000"
229,5,1,32,2,3,9,2055,1110,147,30,96.064758,"3,000,000"
231,5,1,32,2,4,1,337,1164,166,25,90.842499,Akomodasi
232,5,1,32,2,4,2,514,1164,19,25,92.981407,&
233,5,1,32,2,4,3,544,1164,100,27,96.213448,Makan
234,5,1,32,2,4,4,1270,1158,105,48,92.131699,Perhari
235,5,1,32,2,4,5,1518,1163,17,33,96.119225,2
236,5,1,32,2,4,6,1733,1161,126,48,96.647209,"488,500"
237,5,1,32,2,4,7,2082,1172,120,30,90.456192,"977,000"
239,5,1,32,2,5,1,194,1181,125,100,42.034012,Pao]
240,5,1,32,2,5,2,337,1226,185,31,92.555473,Transportasi
241,5,1,32,2,5,3,533,1226,77,25,95.257431,Lokal
242,5,1,32,2,5,4,620,1226,109,27,93.02446,Jakarta
243,5,1,32,2,5,5,740,1240,19,5,89.348221,—
244,5,1,32,2,5,6,767,1228,98,32,93.295464,Airport
245,5,1,32,2,5,7,876,1227,96,26,92.02832,Soetta
246,5,1,32,2,5,8,983,1228,64,32,96.666138,(PP)
247,5,1,32,2,5,9,1219,1218,188,48,91.439667,PP/Perorang
248,5,1,32,2,5,10,1518,1232,17,24,96.154892,2
249,5,1,32,2,5,11,1712,1221,147,47,95.103104,"1,980,000"
250,5,1,32,2,5,12,2055,1223,147,47,95.713158,"3,960,000"
253,5,1,32,3,1,1,371,1313,3,1,1.835007,:
254,5,1,32,3,1,2,1230,1289,188,35,92.069519,PP/Perorang
257,5,1,32,4,1,1,234,1315,45,28,79.199745,"5,0"
258,5,1,32,4,1,2,308,1311,17,39,96.019051,|
259,5,1,32,4,1,3,339,1315,66,26,94.84137,PCR
260,5,1,32,4,1,4,416,1315,66,26,96.08567,Test
261,5,1,32,4,1,5,1518,1321,17,24,81.643494,2
262,5,1,32,4,1,6,1737,1321,122,30,96.248894,"605,000"
263,5,1,32,4,1,7,2055,1320,147,38,96.214981,"1,210,000"
266,5,1,32,5,1,1,1273,1349,102,30,92.760086,pertest
269,5,1,32,6,1,1,232,1396,47,36,83.225067,"6,0"
270,5,1,32,6,1,2,300,1389,18,54,92.492531,|
271,5,1,32,6,1,3,339,1405,73,25,96.633133,Hotel
272,5,1,32,6,1,4,424,1405,24,25,49.154427,di
273,5,1,32,6,1,5,458,1405,103,25,49.154427,Medan
274,5,1,32,6,1,6,974,1391,28,53,52.842541,ii
275,5,1,32,6,1,7,1243,1409,51,25,92.95932,Per
276,5,1,32,6,1,8,1305,1400,97,37,89.703232,malam
277,5,1,32,6,1,9,1520,1411,11,26,64.002731,1
278,5,1,32,6,1,10,1739,1402,120,41,94.744171,"239,800"
279,5,1,32,6,1,11,1882,1405,15,2,81.013123,|
280,5,1,32,6,1,12,2081,1413,121,31,95.864799,"239,800"
283,5,1,32,7,1,1,568,1460,8,1,0.0,:
284,5,1,32,7,1,2,992,1462,3,1,27.006493,;
285,5,1,32,7,1,3,1667,1479,98,28,96.641151,Grand
286,5,1,32,7,1,4,1778,1481,79,26,96.866364,Total
287,5,1,32,7,1,5,1979,1464,223,41,36.055573,"43,862,000.00"
289,5,1,32,7,2,1,1614,1541,89,26,96.950935,Down
