,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,271,86,94,31,87.123367,SHRI
5,5,1,1,1,1,2,395,82,195,32,87.123367,GANESHAY
6,5,1,1,1,1,3,618,80,118,29,92.430824,NAMAH
7,5,1,1,1,1,4,1503,56,179,42,90.971558,CTAX
8,5,1,1,1,1,5,1742,46,377,42,92.552147,INVOICE)
12,5,1,2,1,1,1,574,174,385,36,90.650337,KAMDHENU
13,5,1,2,1,1,2,1017,168,245,34,95.68573,XEROX
14,5,1,2,1,1,3,1317,161,46,35,93.122299,&
15,5,1,2,1,1,4,1422,155,485,38,94.874832,STATIONERY
17,5,1,2,1,2,1,398,227,160,41,91.959694,"1225/D,"
18,5,1,2,1,2,2,596,229,142,30,92.215431,KARNIK
19,5,1,2,1,2,3,769,224,213,35,96.596481,"HERITAGE,"
20,5,1,2,1,2,4,1019,221,95,31,96.596481,SHOP
21,5,1,2,1,2,5,1143,219,45,30,96.501137,NO
22,5,1,2,1,2,6,1219,213,37,40,96.002739,"6,"
23,5,1,2,1,2,7,1294,215,145,30,96.345734,BEHIND
24,5,1,2,1,2,8,1469,212,117,30,93.046112,HOTEL
25,5,1,2,1,2,9,1617,209,142,31,89.645912,RUPALI
26,5,1,2,1,2,10,1792,206,109,35,96.863266,"LANE,"
28,5,1,2,1,3,1,400,282,208,34,89.300323,"F.C.ROAD,"
29,5,1,2,1,3,2,646,278,142,30,93.179924,DECCAN
30,5,1,2,1,3,3,818,274,214,34,91.435486,"GYMKHANA,"
31,5,1,2,1,3,4,1071,258,286,54,89.114632,"PUNE-411004,"
32,5,1,2,1,3,5,1396,252,439,41,90.161377,PH.NO.020-40146608
34,5,1,2,1,4,1,299,332,17,19,93.17424,*
35,5,1,2,1,4,2,348,333,169,31,96.341286,DIGITAL
36,5,1,2,1,4,3,545,330,122,30,89.633492,XEROX
37,5,1,2,1,4,4,696,325,18,18,89.633492,*
38,5,1,2,1,4,5,745,325,171,31,96.713066,DIGITAL
39,5,1,2,1,4,6,945,321,146,32,96.619247,COLOUR
40,5,1,2,1,4,7,1122,318,119,31,96.535324,PRINT
41,5,1,2,1,4,8,1271,313,17,19,92.911377,*
42,5,1,2,1,4,9,1321,315,138,34,73.75325,"LASER,"
43,5,1,2,1,4,10,1479,311,152,35,25.033287,"INKJET,"
44,5,1,2,1,4,11,1651,307,162,32,25.033287,TRACING
45,5,1,2,1,4,12,1843,305,118,31,95.944122,PRINT
49,5,1,3,1,1,1,520,366,1659,35,95.0,   
51,5,1,3,1,2,1,918,401,296,62,95.0, 
52,5,1,3,1,2,2,1789,386,391,15,95.0,  
54,5,1,3,1,3,1,1199,463,15,66,95.0,    
55,5,1,3,1,3,2,2170,401,11,62,95.0, 
59,5,1,4,1,1,1,258,401,16,128,95.0,    
61,5,1,4,1,2,1,258,529,10,25,95.0, 
63,5,1,4,1,3,1,258,554,10,29,95.0, 
65,5,1,4,1,4,1,258,583,80,19,95.0, 
66,5,1,4,1,4,2,984,583,2,19,95.0, 
70,5,1,5,1,1,1,2170,463,11,30,95.0, 
72,5,1,5,1,2,1,2171,493,10,36,95.0,    
76,5,1,6,1,1,1,274,429,220,41,91.579567,M/S.TALLY
77,5,1,6,1,1,2,524,428,192,32,95.929718,SOLUTION
78,5,1,6,1,1,3,748,426,69,30,96.632179,PVT
79,5,1,6,1,1,4,848,424,70,30,95.893013,LTD
80,5,1,6,1,1,5,1272,408,169,37,96.089706,Invoice
81,5,1,6,1,1,6,1472,413,63,28,96.343842,No.
82,5,1,6,1,1,7,1626,415,7,24,84.076553,:
83,5,1,6,1,1,8,1668,403,121,35,59.907322,€2799
85,5,1,6,1,2,1,302,484,93,30,96.736717,PUNE
86,5,1,6,1,2,2,1272,458,169,37,96.865753,Invoice
87,5,1,6,1,2,3,1473,462,92,29,87.095444,Date
88,5,1,6,1,2,4,1626,465,6,24,85.274223,:
89,5,1,6,1,2,5,1669,450,241,44,95.952072,01/10/2022
91,5,1,6,1,3,1,301,525,367,39,63.599937,27AAACP7879D124
92,5,1,6,1,3,2,1272,515,164,31,89.773834,D.C.NO.
93,5,1,6,1,3,3,1627,515,6,6,91.002769,:
94,5,1,6,1,3,4,1821,500,92,36,96.194817,2799
98,5,1,7,1,1,1,1509,561,2,41,95.0,  
99,5,1,7,1,1,2,1904,561,2,41,95.0,  
103,5,1,8,1,1,1,1301,711,20,33,91.080879,1
104,5,1,8,1,1,2,1352,679,144,74,83.864403,|18.00
105,5,1,8,1,1,3,1623,674,259,1044,79.952835,]
106,5,1,8,1,1,4,2024,695,142,37,49.378475,545.00
108,5,1,8,1,2,1,2200,1637,10,18,0.725708,\
112,5,1,9,1,1,1,565,1921,171,31,94.091843,TAXABLE
113,5,1,9,1,1,2,764,1919,123,30,96.55265,VALUE
114,5,1,9,1,1,3,1964,1896,122,30,96.455597,TOTAL
115,5,1,9,1,1,4,2115,1893,72,30,96.76973,GST
117,5,1,9,1,2,1,746,2063,143,36,95.193619,545.00
118,5,1,9,1,2,2,1019,2059,46,36,96.272316,9%
119,5,1,9,1,2,3,1269,2053,119,36,96.274895,49.05
120,5,1,9,1,2,4,1521,2049,47,35,96.724724,9%
121,5,1,9,1,2,5,1770,2044,117,35,95.600227,49.05
122,5,1,9,1,2,6,2069,2037,119,37,96.054749,98.10
126,5,1,10,1,1,1,298,2277,63,29,95.911278,Rs.
127,5,1,10,1,1,2,398,2268,69,36,96.189445,Six
128,5,1,10,1,1,3,497,2265,169,37,96.374771,Hundred
129,5,1,10,1,1,4,698,2270,117,36,96.083023,Forty
130,5,1,10,1,1,5,844,2261,122,35,96.505943,Three
131,5,1,10,1,1,6,995,2258,96,43,96.361725,Only
135,5,1,11,1,1,1,259,600,79,105,17.934937,No]
136,5,1,11,1,1,2,526,620,266,45,96.490906,Description
140,5,1,12,1,1,1,352,732,169,31,92.457489,GANERAL
141,5,1,12,1,1,2,552,721,395,52,90.64872,STATIONERY&PRINT
145,5,1,13,1,1,1,337,737,889,924,95.0,   
147,5,1,13,1,2,1,1088,2330,4,86,95.0, 
151,5,1,14,1,1,1,1801,2307,412,48,95.0,  
153,5,1,14,1,2,1,282,2438,10,37,95.0, 
154,5,1,14,1,2,2,2201,2355,13,120,95.0,   
158,5,1,15,1,1,1,282,2330,16,53,95.0, 
160,5,1,15,1,2,1,282,2383,10,55,95.0,  
164,5,1,16,1,1,1,298,2370,57,41,54.782166,I/We
165,5,1,16,1,1,2,373,2368,87,43,96.858276,hereby
166,5,1,16,1,1,3,477,2365,102,44,96.858276,certify
167,5,1,16,1,1,4,597,2365,57,36,95.139511,that
168,5,1,16,1,1,5,671,2363,87,44,96.058334,my/our
169,5,1,16,1,1,6,778,2360,176,46,93.395607,registration
170,5,1,16,1,1,7,973,2357,160,37,95.93187,certificate
171,5,1,16,1,1,8,1152,2355,72,35,96.625046,under
172,5,1,16,1,1,9,1242,2353,42,36,96.903419,the
173,5,1,16,1,1,10,1302,2358,44,30,93.283348,GST
174,5,1,16,1,1,11,1362,2351,119,41,91.727455,"Act,2017"
175,5,1,16,1,1,12,1500,2348,25,35,95.922813,is
176,5,1,16,1,1,13,1545,2347,27,35,95.922813,in
177,5,1,16,1,1,14,1590,2346,70,36,95.249481,force
178,5,1,16,1,1,15,1678,2355,27,25,95.249481,on
179,5,1,16,1,1,16,1724,2344,42,36,96.972717,the
180,5,1,16,1,1,17,1784,2343,57,35,96.972717,date
182,5,1,16,1,2,1,298,2430,27,26,90.353012,on
183,5,1,16,1,2,2,342,2418,73,37,90.353012,which
184,5,1,16,1,2,3,433,2418,41,35,94.498398,the
185,5,1,16,1,2,4,493,2416,56,36,94.498398,sale
186,5,1,16,1,2,5,567,2415,28,36,95.606476,of
187,5,1,16,1,2,6,613,2415,42,35,93.820541,the
188,5,1,16,1,2,7,673,2413,69,45,94.298393,goods
189,5,1,16,1,2,8,762,2410,132,46,92.966797,specified
190,5,1,16,1,2,9,914,2409,25,36,96.699417,in
191,5,1,16,1,2,10,958,2408,55,36,96.699417,this
192,5,1,16,1,2,11,1031,2414,43,29,96.888069,Tax
193,5,1,16,1,2,12,1093,2405,101,37,96.485321,Invoice
194,5,1,16,1,2,13,1213,2404,26,35,96.822792,is
195,5,1,16,1,2,14,1257,2403,58,35,96.871048,made
196,5,1,16,1,2,15,1334,2402,27,43,96.905487,by
197,5,1,16,1,2,16,1379,2400,71,41,39.919403,me/us
198,5,1,16,1,2,17,1470,2398,42,36,93.053314,and
199,5,1,16,1,2,18,1530,2398,58,35,90.812462,that
200,5,1,16,1,2,19,1606,2396,40,36,90.812462,the
201,5,1,16,1,2,20,1665,2393,162,38,96.823486,transaction
202,5,1,16,1,2,21,1845,2391,27,36,96.911995,of
203,5,1,16,1,2,22,1890,2390,69,36,96.712738,sales
204,5,1,16,1,2,23,1979,2388,101,36,96.824059,covered
205,5,1,16,1,2,24,2099,2387,27,43,96.525894,by
206,5,1,16,1,2,25,2144,2385,56,36,96.525894,this
208,5,1,16,1,3,1,298,2476,43,29,96.711502,Tax
209,5,1,16,1,3,2,359,2468,101,36,93.707382,Invoice
210,5,1,16,1,3,3,478,2467,42,35,96.765594,has
211,5,1,16,1,3,4,538,2466,57,35,96.654243,been
212,5,1,16,1,3,5,614,2463,115,37,95.639473,effected
213,5,1,16,1,3,6,747,2463,28,43,96.47924,by
214,5,1,16,1,3,7,791,2462,86,41,85.268188,me/us.
215,5,1,16,1,3,8,898,2460,42,35,96.462746,And
216,5,1,16,1,3,9,959,2459,26,35,96.608482,it
217,5,1,16,1,3,10,1004,2457,67,36,90.103851,shall
218,5,1,16,1,3,11,1093,2457,26,35,96.667358,be
219,5,1,16,1,3,12,1139,2453,131,38,83.473,accounted
220,5,1,16,1,3,13,1289,2452,42,36,96.937737,for
221,5,1,16,1,3,14,1350,2451,27,35,95.52951,in
222,5,1,16,1,3,15,1394,2450,43,36,95.52951,the
223,5,1,16,1,3,16,1455,2456,119,28,93.028786,turnover
224,5,1,16,1,3,17,1591,2457,26,25,89.1623,os
225,5,1,16,1,3,18,1636,2445,70,37,95.199074,sales
226,5,1,16,1,3,19,1724,2443,74,36,95.601402,while
227,5,1,16,1,3,20,1816,2441,101,43,95.859871,filling
228,5,1,16,1,3,21,1934,2439,28,36,95.859871,of
229,5,1,16,1,3,22,1981,2446,85,28,96.698273,return
230,5,1,16,1,3,23,2085,2447,26,25,96.357895,an
231,5,1,16,1,3,24,2129,2436,42,36,96.357895,the
233,5,1,16,1,4,1,299,2520,43,36,96.820709,due
234,5,1,16,1,4,2,360,2526,53,34,96.322456,"tax,"
235,5,1,16,1,4,3,435,2517,27,36,95.689285,if
236,5,1,16,1,4,4,479,2527,53,33,95.689285,"any,"
237,5,1,16,1,4,5,554,2514,102,46,96.311142,payable
238,5,1,16,1,4,6,674,2524,26,25,96.77552,on
239,5,1,16,1,4,7,718,2513,42,35,96.010994,the
240,5,1,16,1,4,8,778,2512,56,36,92.884369,sale
241,5,1,16,1,4,9,854,2511,41,35,92.884369,has
242,5,1,16,1,4,10,915,2510,56,35,96.359802,been
243,5,1,16,1,4,11,990,2508,55,44,95.989532,paid
244,5,1,16,1,4,12,1063,2517,27,26,95.989532,or
245,5,1,16,1,4,13,1110,2505,67,37,91.527092,shall
246,5,1,16,1,4,14,1199,2505,27,35,95.565559,be
247,5,1,16,1,4,15,1245,2502,68,45,93.204552,paid.
251,5,1,17,1,1,1,283,2475,169,118,95.0,    
252,5,1,17,1,1,2,1313,2475,902,114,95.0,   
256,5,1,18,1,1,1,302,2624,121,31,96.968239,INDIA
257,5,1,18,1,1,2,450,2620,195,33,96.041328,OVERSEAS
258,5,1,18,1,1,3,677,2619,94,30,96.041328,BANK
259,5,1,18,1,1,4,799,2611,72,42,89.917824,A/C
260,5,1,18,1,1,5,903,2604,387,41,89.917824,"198402000015780,"
261,5,1,18,1,1,6,1328,2605,96,32,96.308784,IFSC
262,5,1,18,1,1,7,1453,2604,97,30,96.308784,CODE
263,5,1,18,1,1,8,1580,2594,270,38,42.929787,10BA0001984
267,5,1,19,1,1,1,305,2726,68,29,96.790733,PAN
268,5,1,19,1,1,2,404,2724,45,30,91.365593,NO
269,5,1,19,1,1,3,484,2728,6,24,90.43512,:
270,5,1,19,1,1,4,526,2714,245,37,92.353615,AALFK8338E
271,5,1,19,1,1,5,1278,2700,222,42,91.832199,GSTIN/UIN
272,5,1,19,1,1,6,1532,2717,17,4,88.467178,-
273,5,1,19,1,1,7,1582,2691,365,41,79.897659,27AALFK8338E1Z2
277,5,1,20,1,1,1,1259,2757,964,123,95.0,    
281,5,1,21,1,1,1,1242,2773,40,59,95.0,  
283,5,1,21,1,2,1,1259,2832,23,30,95.0, 
287,5,1,22,1,1,1,288,2779,66,53,95.0, 
289,5,1,22,1,2,1,288,2832,39,48,95.0, 
291,5,1,22,1,3,1,288,2880,11,56,95.0, 
292,5,1,22,1,3,2,1259,2880,964,56,95.0, 
294,5,1,22,1,4,1,288,2936,12,54,95.0, 
295,5,1,22,1,4,2,1259,2936,964,54,95.0, 
297,5,1,22,1,5,1,289,2990,11,46,95.0, 
298,5,1,22,1,5,2,1260,2990,963,46,95.0, 
300,5,1,22,1,6,1,290,3036,11,53,95.0, 
302,5,1,22,1,7,1,291,3089,18,56,95.0,  
306,5,1,23,1,1,1,354,2818,118,37,96.53437,Goods
307,5,1,23,1,1,2,503,2826,95,26,96.467392,once
308,5,1,23,1,1,3,630,2813,93,37,95.417496,sold
309,5,1,23,1,1,4,751,2811,91,37,91.954178,will
310,5,1,23,1,1,5,880,2817,69,28,95.881859,not
311,5,1,23,1,1,6,980,2808,117,36,95.881859,taken
312,5,1,23,1,1,7,1130,2804,112,37,96.611382,back.
314,5,1,23,1,2,1,354,2875,71,30,95.418556,Our
315,5,1,23,1,2,2,458,2862,340,48,96.450134,responsibility
316,5,1,23,1,2,3,830,2870,143,27,95.983856,ceases
317,5,1,23,1,2,4,1005,2858,68,36,95.983856,the
318,5,1,23,1,2,5,1104,2860,146,31,96.773178,moment
320,5,1,23,1,3,1,356,2918,118,46,96.780838,goods
321,5,1,23,1,3,2,506,2917,118,35,96.258263,leave
322,5,1,23,1,3,3,655,2924,69,26,96.258263,our
323,5,1,23,1,3,4,755,2911,214,46,95.753525,premises.
326,5,1,23,2,1,1,355,2968,170,37,93.057098,Overdue
327,5,1,23,2,1,2,556,2964,188,46,91.219673,pmt.will
328,5,1,23,2,1,3,781,2963,144,42,96.381851,charge
329,5,1,23,2,1,4,957,2960,70,35,93.008781,24%
330,5,1,23,2,1,5,1057,2957,188,36,92.250412,int.P.A.
332,5,1,23,2,2,1,357,3020,143,42,96.48864,Cheque
333,5,1,23,2,2,2,535,3023,141,29,96.221008,return
334,5,1,23,2,2,3,707,3014,168,42,96.091209,charges
335,5,1,23,2,2,4,908,3008,211,42,77.810638,Rs.500/-.
337,5,1,23,2,3,1,359,3068,168,45,95.692116,Subject
338,5,1,23,2,3,2,554,3073,48,29,95.692116,To
339,5,1,23,2,3,3,634,3072,92,29,96.455078,Pune
340,5,1,23,2,3,4,757,3059,294,40,96.335838,Jurisdiction
341,5,1,23,2,3,5,1081,3056,114,44,95.940109,Only.
345,5,1,24,1,1,1,1282,2808,70,30,92.907684,FOR
346,5,1,24,1,1,2,1381,2804,196,32,88.795433,KAMDHENU
347,5,1,24,1,1,3,1606,2795,172,45,62.590424,XEROX.&
348,5,1,24,1,1,4,1808,2795,243,33,95.745895,STATIONERY
352,5,1,25,1,1,1,305,2872,18,19,2.508759,&
356,5,1,26,1,1,1,307,2973,18,19,0.0,we
360,5,1,27,1,1,1,308,3023,18,19,8.592926,hd
364,5,1,28,1,1,1,1261,3036,962,25,95.0, 
366,5,1,28,1,2,1,1261,3061,427,19,95.0, 
367,5,1,28,1,2,2,1832,3061,391,19,95.0, 
369,5,1,28,1,3,1,1657,3089,8,43,95.0,  
373,5,1,29,1,1,1,308,3073,18,19,21.877296,hd
377,5,1,30,1,1,1,1261,3076,427,14,95.0, 
381,5,1,31,1,1,1,1832,3085,391,47,95.0,  
385,5,1,32,1,1,1,1626,3093,15,14,0.0,$5)
387,5,1,32,1,2,1,1622,3097,27,33,37.178669,Pn
388,5,1,32,1,2,2,1665,3105,35,14,7.825592,77
390,5,1,32,1,3,1,1669,3127,32,19,48.828674,=
394,5,1,33,1,1,1,1648,3123,9,3,60.243855,-
395,5,1,33,1,1,2,1692,3097,103,50,16.937851,Seen
397,5,1,33,1,2,1,309,3169,163,38,92.860992,e-mail:
398,5,1,33,1,2,2,509,3161,519,46,89.004173,kamdhenu013@gmail.com
399,5,1,33,1,2,3,1083,3151,423,42,89.275085,Mobile-7378582703
400,5,1,33,1,2,4,1537,3149,20,42,89.275085,/
401,5,1,33,1,2,5,1588,3140,244,44,96.618919,9327196927
