,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,1029,143,164,43,96.444916,Original
5,5,1,1,1,1,2,1210,143,75,34,96.241318,Tax
6,5,1,1,1,1,3,1301,143,151,34,95.721519,Invoice
10,5,1,2,1,1,1,235,252,148,44,95.936401,Driver
11,5,1,2,1,1,2,401,252,96,55,95.936401,Trip
12,5,1,2,1,1,3,521,252,174,44,96.125069,Invoice
16,5,1,3,1,1,1,599,343,97,29,94.592606,Ramu
17,5,1,3,1,1,2,710,343,43,36,94.592606,Tp
20,5,1,3,1,2,1,597,394,58,30,95.410408,Ola
21,5,1,3,1,2,2,670,394,95,29,96.861237,Prime
22,5,1,3,1,2,3,779,394,107,30,92.840126,Sedan
23,5,1,3,1,2,4,900,410,10,4,92.840126,-
24,5,1,3,1,2,5,924,394,95,30,95.706665,White
28,5,1,4,1,1,1,417,469,6,9,0.0,P
29,5,1,4,1,1,2,624,453,60,22,92.626717,zire
30,5,1,4,1,1,3,697,445,78,30,96.85659,Tour
32,5,1,4,1,2,1,387,489,2,2,0.0,","
36,5,1,5,1,1,1,226,364,176,230,95.0,   
40,5,1,6,1,1,1,563,484,14,16,0.0,P
41,5,1,6,1,1,2,599,497,203,29,55.405075,KA09D0919
43,5,1,6,1,2,1,597,548,150,37,93.298309,Operator
44,5,1,6,1,2,2,760,548,158,29,92.461945,State/UT:
46,5,1,6,1,3,1,599,600,171,28,96.677032,Karnataka
50,5,1,7,1,1,1,393,692,3,4,90.090584,)
51,5,1,7,1,1,2,417,689,345,29,90.090584,DINDRVLZG380940
53,5,1,7,1,2,1,426,814,71,16,93.271225,Jame
54,5,1,7,1,2,2,524,804,115,37,91.080536,Sujitha
55,5,1,7,1,2,3,654,804,85,37,92.027969,Reny
59,5,1,8,1,1,1,454,929,40,17,50.941818,»ss
60,5,1,8,1,1,2,507,920,58,29,96.918968,Ola
61,5,1,8,1,1,3,577,920,95,34,95.961739,"Zone,"
62,5,1,8,1,1,4,689,920,114,29,91.627914,Behind
63,5,1,8,1,1,5,819,920,104,29,91.627914,BMTC
64,5,1,8,1,1,6,939,920,61,29,96.707802,Bus
65,5,1,8,1,1,7,1014,920,107,33,95.810478,"Stand,"
69,5,1,9,1,1,1,233,987,232,37,91.04026,Kempegowda
70,5,1,9,1,1,2,480,987,205,29,96.089005,International
71,5,1,9,1,1,3,699,987,112,37,96.496437,Airport
73,5,1,9,1,2,1,233,1090,206,36,95.95327,Description
76,5,1,9,2,1,1,232,1188,177,30,95.374001,Customer
77,5,1,9,2,1,2,424,1189,78,29,95.374001,Ride
78,5,1,9,2,1,3,517,1189,163,29,93.274551,Numbers
79,5,1,9,2,1,4,692,1204,11,5,91.959801,-
80,5,1,9,2,1,5,717,1188,294,30,92.345078,CRN7198263282
82,5,1,9,2,2,1,234,1289,74,28,96.587715,Ride
83,5,1,9,2,2,2,323,1289,62,28,95.966309,Fee
86,5,1,9,3,1,1,231,1385,166,28,96.236893,Additional
87,5,1,9,3,1,2,413,1385,61,28,92.556183,Fee
88,5,1,9,3,1,3,490,1385,242,36,92.319214,(Tolls/Parking)
92,5,1,10,1,1,1,235,1483,105,30,93.077499,CGST
94,5,1,10,1,2,1,235,1644,103,29,91.715103,SGST
98,5,1,11,1,1,1,232,1804,137,30,96.38578,Subtotal
102,5,1,12,1,1,1,234,1907,88,29,96.968307,Total
106,5,1,13,1,1,1,1965,346,126,37,96.453697,Renting
107,5,1,13,1,1,2,2106,346,30,29,95.481056,of
108,5,1,13,1,1,3,2150,349,95,26,96.452667,motor
110,5,1,13,1,2,1,2187,413,60,30,96.649292,cab
112,5,1,13,1,3,1,2024,488,71,27,0.0,ode:
113,5,1,13,1,3,2,2120,488,125,28,96.136452,996412
117,5,1,14,1,1,1,1948,714,2,2,93.10379,>
118,5,1,14,1,1,2,1985,693,58,24,96.325058,Date
119,5,1,14,1,1,3,2059,689,189,29,96.042778,26/03/2023
123,5,1,15,1,1,1,1938,814,4,2,1.763306,»Y
124,5,1,15,1,1,2,1973,805,276,29,74.290466,+918884740398
128,5,1,16,1,1,1,2004,1090,144,29,96.337715,Amount
129,5,1,16,1,1,2,2160,1090,89,36,96.865852,(INR)
133,5,1,17,1,1,1,2111,1288,139,29,76.822067,2778.12
137,5,1,18,1,1,1,2163,1385,84,28,88.232056,2105
141,5,1,19,1,1,1,2131,1513,116,29,41.3116,222.08
145,5,1,20,1,1,1,2131,1673,116,29,0.934525,222.08
149,5,1,21,1,1,1,2111,1804,139,29,81.103867,%927.28
153,5,1,22,1,1,1,2108,1961,141,29,81.132698,%927.28
157,5,1,23,1,1,1,233,2125,84,22,96.790504,Please
158,5,1,23,1,1,2,328,2127,61,20,96.800873,note:
159,5,1,23,1,1,3,400,2126,19,21,96.965675,1.
160,5,1,23,1,1,4,430,2125,52,22,96.310081,This
161,5,1,23,1,1,5,493,2125,87,22,96.845291,invoice
162,5,1,23,1,1,6,591,2125,18,22,96.940941,is
163,5,1,23,1,1,7,620,2125,80,22,96.856979,issued
164,5,1,23,1,1,8,710,2131,29,16,96.266518,on
165,5,1,23,1,1,9,751,2125,77,22,96.945168,behalf
166,5,1,23,1,1,10,837,2125,23,22,97.005615,of
167,5,1,23,1,1,11,868,2125,123,28,96.721161,Transport
168,5,1,23,1,1,12,1001,2125,93,22,96.548805,Service
169,5,1,23,1,1,13,1106,2125,110,22,96.562599,Provider.
170,5,1,23,1,1,14,1227,2125,46,22,96.813309,ANI
171,5,1,23,1,1,15,1283,2125,170,28,96.594208,Technologies
172,5,1,23,1,1,16,1465,2125,85,22,96.682175,Private
173,5,1,23,1,1,17,1562,2125,89,22,96.775734,Limited
174,5,1,23,1,1,18,1662,2127,50,20,96.933029,acts
175,5,1,23,1,1,19,1724,2125,18,22,96.933029,in
176,5,1,23,1,1,20,1752,2125,39,22,96.55986,the
177,5,1,23,1,1,21,1801,2125,104,28,96.969536,capacity
178,5,1,23,1,1,22,1915,2125,22,22,96.961784,of
179,5,1,23,1,1,23,1947,2131,29,16,97.014229,an
180,5,1,23,1,1,24,1989,2125,123,22,96.781029,Electronic
184,5,1,24,1,1,1,232,2176,138,22,96.603645,Commerce
185,5,1,24,1,1,2,380,2176,113,28,96.679283,Operator
186,5,1,24,1,1,3,502,2182,28,17,96.097458,as
187,5,1,24,1,1,4,541,2182,40,22,96.791237,per
188,5,1,24,1,1,5,591,2176,93,22,93.275391,Section
189,5,1,24,1,1,6,695,2177,48,27,93.203255,9(5)
190,5,1,24,1,1,7,754,2176,22,23,96.991714,of
191,5,1,24,1,1,8,785,2177,39,21,96.905838,the
192,5,1,24,1,1,9,834,2176,90,22,96.819229,Central
193,5,1,24,1,1,10,935,2176,82,22,93.293159,Goods
194,5,1,24,1,1,11,1028,2177,17,21,93.293159,&
195,5,1,24,1,1,12,1055,2176,94,22,96.551262,Service
196,5,1,24,1,1,13,1158,2177,47,21,96.996071,Tax
197,5,1,24,1,1,14,1215,2177,46,25,96.709824,"Act,"
198,5,1,24,1,1,15,1273,2177,62,21,93.283875,2017
199,5,1,24,1,1,16,1345,2177,17,21,93.201347,&
200,5,1,24,1,1,17,1372,2177,180,27,96.283943,corresponding
201,5,1,24,1,1,18,1563,2176,93,23,93.304527,Section
202,5,1,24,1,1,19,1667,2177,48,27,93.090408,5(5)
203,5,1,24,1,1,20,1726,2176,23,22,96.677002,of
204,5,1,24,1,1,21,1758,2177,38,22,96.596039,the
205,5,1,24,1,1,22,1807,2176,65,22,96.718254,State
206,5,1,24,1,1,23,1882,2176,58,22,96.413445,GST
207,5,1,24,1,1,24,1950,2177,61,21,95.959793,laws.
208,5,1,24,1,1,25,2024,2177,21,21,96.828667,2.
209,5,1,24,1,1,26,2055,2177,53,21,96.646584,This
210,5,1,24,1,1,27,2119,2177,17,21,96.851326,is
211,5,1,24,1,1,28,2147,2182,29,17,96.724228,an
215,5,1,25,1,1,1,231,2228,165,27,96.542603,electronically
216,5,1,25,1,1,2,406,2228,127,27,96.909966,generated
217,5,1,25,1,1,3,544,2228,87,22,96.40329,invoice
218,5,1,25,1,1,4,641,2228,46,22,96.492767,and
219,5,1,25,1,1,5,697,2228,61,22,96.701828,does
220,5,1,25,1,1,6,769,2230,38,20,96.619804,not
221,5,1,25,1,1,7,817,2228,87,28,96.868965,require
222,5,1,25,1,1,8,908,2224,13,37,96.971611,a
223,5,1,25,1,1,9,938,2228,72,28,96.60022,digital
224,5,1,25,1,1,10,1021,2228,123,28,96.60022,signature.
