,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,101,108,115,53,81.026588,D@L
5,5,1,1,1,1,2,219,114,105,42,57.118332,LTec
6,5,1,1,1,1,3,329,115,24,40,91.721375,h
7,5,1,1,1,1,4,359,126,54,30,96.258514,no
8,5,1,1,1,1,5,418,115,3,40,53.972427,|
9,5,1,1,1,1,6,426,126,26,30,82.59967,O
10,5,1,1,1,1,7,456,126,25,41,86.45369,g
11,5,1,1,1,1,8,487,118,58,38,92.901054,ies
12,5,1,1,1,1,9,597,114,108,27,96.529442,Importer
13,5,1,1,1,1,10,712,114,111,27,96.894569,Exporter
14,5,1,1,1,1,11,831,114,66,22,93.02803,Code
15,5,1,1,1,1,12,908,120,6,15,93.02803,:
16,5,1,1,1,1,13,1146,114,153,27,91.585442,Trade/Legal
17,5,1,1,1,1,14,1306,114,85,22,96.647163,Name:
19,5,1,1,1,2,1,595,148,187,23,89.263245,AAACH1925Q
20,5,1,1,1,2,2,1304,148,3,3,0.0,H
24,5,1,2,1,1,1,1144,148,50,22,96.905838,Dell
25,5,1,2,1,1,2,1203,148,159,22,96.889999,International
26,5,1,2,1,1,3,1371,148,109,22,96.591064,Services
27,5,1,2,1,1,4,1490,148,60,22,96.692596,India
28,5,1,2,1,1,5,1560,148,46,21,96.464073,Pvt.
29,5,1,2,1,1,6,1618,148,40,22,96.402237,Ltd
33,5,1,3,1,1,1,259,459,2,83,95.0, 
37,5,1,4,1,1,1,101,1197,2251,61,95.0, 
41,5,1,5,1,1,1,596,182,50,22,95.818459,Dell
42,5,1,5,1,1,2,656,182,59,22,95.818459,GST
43,5,1,5,1,1,3,722,182,52,27,96.158119,Reg
44,5,1,5,1,1,4,783,182,44,22,93.148323,No:
45,5,1,5,1,1,5,837,182,273,23,25.288902,33AAACH1925Q2ZG_
46,5,1,5,1,1,6,1144,182,54,25,44.744415,"M-4,"
47,5,1,5,1,1,7,1211,182,109,22,91.26165,SIPCOT
48,5,1,5,1,1,8,1327,182,117,22,96.134117,Industrial
49,5,1,5,1,1,9,1452,182,63,25,96.847839,"Park,"
50,5,1,5,1,1,10,2091,186,8,7,52.892437,H
52,5,1,5,1,2,1,222,235,15,14,21.14489,”
53,5,1,5,1,2,2,369,211,18,42,14.234818,Wy
54,5,1,5,1,2,3,596,216,59,21,96.641296,PAN
55,5,1,5,1,2,4,664,216,50,22,93.023132,NO:
56,5,1,5,1,2,5,722,216,187,23,90.028671,AAACH1925Q
57,5,1,5,1,2,6,1145,216,226,27,92.675522,Sunguvarchatram
58,5,1,5,1,2,7,1381,216,62,25,96.396515,"Post,"
59,5,1,5,1,2,8,1874,186,89,39,96.345825,Tax
60,5,1,5,1,2,9,1982,186,177,39,95.986801,Invoice
62,5,1,5,1,3,1,192,247,44,49,66.248993,a
63,5,1,5,1,3,2,372,247,53,59,26.342041,Y
64,5,1,5,1,3,3,597,250,55,22,94.373924,SEZ
65,5,1,5,1,3,4,661,250,98,22,94.373924,License
66,5,1,5,1,3,5,769,250,43,22,93.261971,No:
67,5,1,5,1,3,6,822,250,183,22,92.501625,F.No.8/1/2007
68,5,1,5,1,3,7,1145,250,192,27,83.725494,Sriperumbudur
69,5,1,5,1,3,8,1347,250,72,25,96.730087,"Taluk,"
71,5,1,5,1,4,1,268,295,73,43,18.880455,ees
72,5,1,5,1,4,2,597,284,108,22,91.934547,SIPCOT
73,5,1,5,1,4,3,713,284,55,22,96.413239,SEZ
74,5,1,5,1,4,4,777,284,72,22,96.413239,dated
75,5,1,5,1,4,5,858,284,38,22,96.737869,8th
76,5,1,5,1,4,6,905,284,45,22,96.993324,Jan
77,5,1,5,1,4,7,1144,284,195,27,96.069565,Kancheepuram
78,5,1,5,1,4,8,1349,284,92,25,96.069565,"District,"
80,5,1,5,1,5,1,170,309,38,68,83.673248,Y
81,5,1,5,1,5,2,597,318,192,25,91.619354,"2007;,Renewel"
82,5,1,5,1,5,3,798,318,37,22,95.567223,ref.
83,5,1,5,1,5,4,1147,318,68,22,96.71579,Tamil
84,5,1,5,1,5,5,1223,318,68,22,92.683357,Nadu
85,5,1,5,1,5,6,1301,330,8,3,92.683357,-
86,5,1,5,1,5,7,1319,318,95,22,96.971603,602106
87,5,1,5,1,5,8,1877,314,183,36,41.025257,Original
89,5,1,5,1,6,1,170,298,51,102,32.149315,\
90,5,1,5,1,6,2,237,314,135,69,75.97123,DESIRED
91,5,1,5,1,6,3,382,294,58,106,51.371155,"ry,"
92,5,1,5,1,6,4,597,352,339,22,92.15152,No.8/1/2007/SIPCOT-SEZ
93,5,1,5,1,6,5,1145,352,55,27,97.002525,Ship
94,5,1,5,1,6,6,1210,352,66,22,96.798096,From
95,5,1,5,1,6,7,1287,352,65,22,92.418053,State
96,5,1,5,1,6,8,1362,352,46,21,91.482048,:TN
97,5,1,5,1,6,9,1950,323,24,37,85.910194,g
99,5,1,5,1,7,1,596,386,188,25,91.380341,"DT.31.8.2012.,"
100,5,1,5,1,7,2,796,386,93,27,96.827011,Merger
101,5,1,5,1,7,3,896,386,38,22,93.266167,ref.
102,5,1,5,1,7,4,946,386,21,21,91.862633,F.
104,5,1,5,1,8,1,207,387,90,56,40.587177,Su
105,5,1,5,1,8,2,314,399,84,44,67.858032,Ae
106,5,1,5,1,8,3,597,420,40,22,92.157166,No.
107,5,1,5,1,8,4,650,420,294,22,92.080261,8/1/2007/SIPCOT-SEZ
108,5,1,5,1,8,5,952,420,73,22,96.667618,dated
110,5,1,5,1,9,1,202,458,21,18,65.983452,(>
111,5,1,5,1,9,2,251,454,13,34,55.374161,|
112,5,1,5,1,9,3,269,464,48,16,55.374161,TRA’s
113,5,1,5,1,9,4,337,464,52,16,96.741768,Most
114,5,1,5,1,9,5,599,454,108,22,96.236397,14.10.14
116,5,1,5,1,10,1,175,465,72,58,0.0,HY
117,5,1,5,1,10,2,270,464,77,51,10.691177,Desired
118,5,1,5,1,10,3,355,468,72,39,31.81488,era
120,5,1,5,1,11,1,177,512,65,29,5.247864,wc.
121,5,1,5,1,11,2,270,518,71,20,79.620583,|Report
122,5,1,5,1,11,3,348,517,50,17,96.306091,2022
124,5,1,5,1,12,1,268,654,84,30,96.639923,Billing
125,5,1,5,1,12,2,360,653,127,25,96.590256,Address:
126,5,1,5,1,12,3,1424,653,123,31,95.962334,Shipping
127,5,1,5,1,12,4,1555,654,127,24,95.531975,Address:
129,5,1,5,1,13,1,266,724,111,25,96.381248,TALLY
130,5,1,5,1,13,2,389,723,177,27,96.821259,SOLUTION
131,5,1,5,1,13,3,580,724,148,25,96.4319,PRIVATE
132,5,1,5,1,13,4,742,724,136,25,95.930862,LIMITED
133,5,1,5,1,13,5,1422,723,96,23,96.5578,TALLY
134,5,1,5,1,13,6,1529,723,160,23,96.63047,SOLUTION
135,5,1,5,1,13,7,1703,723,132,23,96.64679,PRIVATE
136,5,1,5,1,13,8,1848,723,123,23,96.49939,LIMITED
138,5,1,5,1,14,1,265,764,79,25,94.094482,AMR
139,5,1,5,1,14,2,355,763,92,26,96.3582,TECH
140,5,1,5,1,14,3,462,764,96,25,96.478394,PARK
141,5,1,5,1,14,4,570,764,25,30,90.256645,"II,"
142,5,1,5,1,14,5,1421,760,70,23,96.378716,AMR
143,5,1,5,1,14,6,1502,760,84,23,96.378716,TECH
144,5,1,5,1,14,7,1599,760,85,23,96.469315,PARK
145,5,1,5,1,14,8,1696,760,21,27,89.982193,"II,"
147,5,1,5,1,15,1,268,803,97,26,88.459793,NO.23
148,5,1,5,1,15,2,377,803,23,27,91.755722,&
149,5,1,5,1,15,3,412,804,45,30,93.271172,"24,"
150,5,1,5,1,15,4,472,803,284,31,91.500504,"HONGASANDRA,"
151,5,1,5,1,15,5,1423,797,89,23,85.701302,NO.23
152,5,1,5,1,15,6,1524,797,19,23,93.197861,&
153,5,1,5,1,15,7,1554,797,40,27,92.781456,"24,"
154,5,1,5,1,15,8,1608,797,255,27,92.100677,"HONGASANDRA,"
156,5,1,5,1,16,1,267,843,124,26,95.464661,HOSUR
157,5,1,5,1,16,2,403,844,85,25,95.464661,MAIN
158,5,1,5,1,16,3,503,843,99,26,96.188828,ROAD
159,5,1,5,1,16,4,1423,834,113,23,96.721062,HOSUR
160,5,1,5,1,16,5,1548,834,75,23,95.936684,MAIN
161,5,1,5,1,16,6,1637,834,96,27,95.936684,"ROAD,"
163,5,1,5,1,17,1,606,864,5,10,57.116478,","
