,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,171,175,187,39,93.004623,Powered
5,5,1,1,1,1,2,378,175,187,49,91.819359,Bymfine
6,5,1,1,1,1,3,667,167,82,47,0.354652,©
10,5,1,2,1,1,1,163,338,118,176,60.325321,OP
11,5,1,2,1,1,2,327,390,129,56,48.723915,ine
12,5,1,2,1,1,3,1653,362,174,66,94.759621,BILL
13,5,1,2,1,1,4,1856,361,107,68,94.759621,OF
14,5,1,2,1,1,5,1992,361,321,67,96.719574,SUPPLY
18,5,1,3,1,1,1,1012,523,153,36,93.066765,Invoice
19,5,1,3,1,1,2,1181,523,28,36,91.923576,#
20,5,1,3,1,1,3,1919,523,392,36,91.880623,C2044952495800
22,5,1,3,1,2,1,1003,581,152,37,96.365395,Invoice
23,5,1,3,1,2,2,1173,582,97,36,96.463539,Date
24,5,1,3,1,2,3,1928,582,176,46,96.351288,January
25,5,1,3,1,2,4,2119,580,67,38,96.064087,7th
26,5,1,3,1,2,5,2204,581,107,37,96.064087,2020
28,5,1,3,1,3,1,2079,723,154,56,96.696236,Billing
29,5,1,3,1,3,2,2252,725,59,43,96.995804,To
32,5,1,3,2,1,1,2158,811,153,38,96.63472,Geetha
36,5,1,4,1,1,1,162,986,2156,262,95.0, 
40,5,1,5,1,1,1,191,1133,176,38,96.557808,Doctor's
41,5,1,5,1,1,2,385,1134,76,37,96.87207,Fee
42,5,1,5,1,1,3,2041,1155,14,36,86.996231,1
43,5,1,5,1,1,4,2130,1155,51,36,86.996231,|Rs.
44,5,1,5,1,1,5,2211,1155,79,37,95.685089,399
46,5,1,5,1,2,1,190,1191,68,30,95.178825,One
47,5,1,5,1,2,2,272,1190,226,31,95.178825,Consultation
48,5,1,5,1,2,3,512,1190,66,31,96.372452,and
49,5,1,5,1,2,4,591,1190,166,31,96.393875,unlimited
50,5,1,5,1,2,5,770,1189,109,32,96.701424,follow
51,5,1,5,1,2,6,891,1198,41,32,96.701424,up
52,5,1,5,1,2,7,947,1191,98,30,96.830109,visits.
53,5,1,5,1,2,8,1064,1190,87,31,96.386078,Valid
54,5,1,5,1,2,9,1163,1190,42,31,96.386078,till
55,5,1,5,1,2,10,1238,1191,182,30,96.717628,14-01-2020
56,5,1,5,1,2,11,2186,1186,6,5,0.0,:
60,5,1,6,1,1,1,1804,1278,106,52,96.963097,Total
61,5,1,6,1,1,2,2066,1284,64,36,96.773972,Rs.
62,5,1,6,1,1,3,2148,1283,80,37,96.245712,399
66,5,1,7,1,1,1,169,1371,90,36,96.127792,SAC
67,5,1,7,1,1,2,276,1369,105,39,92.299576,code
68,5,1,7,1,1,3,399,1380,5,27,92.254082,:
69,5,1,7,1,1,4,422,1371,165,36,96.389709,999312
73,5,1,8,1,1,1,170,1636,126,31,96.279839,NOTES
75,5,1,8,1,2,1,168,1696,67,32,96.946762,The
76,5,1,8,1,2,2,250,1697,126,31,96.013817,invoice
77,5,1,8,1,2,3,391,1697,27,31,96.824425,is
78,5,1,8,1,2,4,444,1705,6,23,94.655479,a
79,5,1,8,1,2,5,465,1700,176,36,96.07531,computer
80,5,1,8,1,2,6,653,1696,181,40,96.676605,generated
81,5,1,8,1,2,7,850,1697,134,36,96.478027,"invoice,"
82,5,1,8,1,2,8,999,1696,108,32,96.614487,hence
83,5,1,8,1,2,9,1121,1705,43,23,95.868378,no
84,5,1,8,1,2,10,1178,1697,169,39,95.051888,signature
85,5,1,8,1,2,11,1362,1697,27,31,95.051888,is
86,5,1,8,1,2,12,1404,1696,146,40,96.466522,required
