,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,272,159,277,37,91.502357,GLOBELINK
5,5,1,1,1,1,2,564,160,89,35,93.800018,WW
6,5,1,1,1,1,3,683,160,126,36,93.800018,INDIA
7,5,1,1,1,1,4,826,161,90,35,96.572433,PVT
8,5,1,1,1,1,5,935,161,102,35,95.993538,LTD.
12,5,1,2,1,1,1,271,219,200,31,96.399826,COMPANY
13,5,1,2,1,1,2,486,219,298,32,96.089996,REGISTRATION
14,5,1,2,1,1,3,800,220,67,31,93.293678,NO.
15,5,1,2,1,1,4,886,229,5,21,92.782837,:
16,5,1,2,1,1,5,908,221,500,32,87.191734,U63090MH1999PTC123123
17,5,1,2,1,1,6,1808,225,90,38,96.887131,Page
18,5,1,2,1,1,7,2001,226,11,29,92.458855,1
19,5,1,2,1,1,8,2038,225,32,31,92.458855,of
20,5,1,2,1,1,9,2094,226,20,29,96.041481,2
23,5,1,2,2,1,1,272,280,56,31,96.755043,No.
24,5,1,2,2,1,2,347,282,38,29,93.191734,19
25,5,1,2,2,1,3,399,282,23,29,93.191734,&
26,5,1,2,2,1,4,437,282,51,34,93.088524,"20,"
27,5,1,2,2,1,5,504,280,214,31,92.080383,“SESHADRI
28,5,1,2,2,1,6,736,281,147,36,93.060097,"PLAZA”,"
29,5,1,2,2,1,7,899,282,78,29,91.506081,2ND
30,5,1,2,2,1,8,993,282,378,35,91.506081,"FLOOR,HORAMAVU"
31,5,1,2,2,1,9,1387,283,96,30,93.223732,MAIN
32,5,1,2,2,1,10,1500,283,375,36,92.203331,"ROAD,BANGALORE"
33,5,1,2,2,1,11,1889,285,140,30,96.265228,560043.
36,5,1,2,3,1,1,270,345,134,33,71.917091,TEL{91)
37,5,1,2,3,1,2,418,345,57,27,96.966843,080
38,5,1,2,3,1,3,487,345,79,27,96.481903,4620
39,5,1,2,3,1,4,578,345,79,27,96.757164,4700
40,5,1,2,3,1,5,669,345,49,28,94.814919,TO
41,5,1,2,3,1,6,731,346,79,27,96.975105,4799
42,5,1,2,3,1,7,901,346,134,34,92.059448,Fax:(91)
43,5,1,2,3,1,8,1049,346,59,28,96.147202,080
44,5,1,2,3,1,9,1120,347,79,27,96.835678,4148
45,5,1,2,3,1,10,1212,347,78,27,84.746498,2470
46,5,1,2,3,1,11,1325,349,148,34,84.746498,/BL(Fax):
47,5,1,2,3,1,12,2150,341,228,36,95.948479,ORIGINAL
