,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,1706,1,768,1,95.0, 
8,5,1,2,1,1,1,640,230,148,30,96.382805,POWER
9,5,1,2,1,1,2,802,230,150,30,96.382805,BRIDGE
10,5,1,2,1,1,3,965,230,186,30,96.027336,SYSTEMS
11,5,1,2,1,1,4,1165,230,89,30,94.052658,PVT.
12,5,1,2,1,1,5,1268,230,86,30,96.153038,LTD.
16,5,1,3,1,1,1,638,286,20,23,93.298973,#
17,5,1,3,1,1,2,670,285,59,29,96.435997,"162,"
18,5,1,3,1,1,3,740,283,48,26,95.904762,4th
19,5,1,3,1,1,4,800,283,83,31,95.904762,"Floor,"
20,5,1,3,1,1,5,896,283,65,26,96.72924,14th
21,5,1,3,1,1,6,972,291,82,23,96.74472,"cross,"
23,5,1,3,1,2,1,200,314,178,33,95.882019,POWER
24,5,1,3,1,2,2,396,314,178,34,83.029556,BRIDGE
25,5,1,3,1,2,3,582,310,27,51,5.593552,_
26,5,1,3,1,2,4,638,324,137,31,64.190895,"othmain,"
27,5,1,3,1,2,5,787,324,47,27,85.780556,6th
28,5,1,3,1,2,6,845,326,103,29,93.304886,"Sector,"
29,5,1,3,1,2,7,960,326,59,25,92.782204,HSR
30,5,1,3,1,2,8,1030,327,107,30,96.97747,"Layout,"
31,5,1,3,1,2,9,2044,316,91,35,95.88295,TAX
32,5,1,3,1,2,10,2152,316,188,36,94.305107,INVOICE
34,5,1,3,1,3,1,395,356,179,15,9.118279,ITESPERL
35,5,1,3,1,3,2,640,363,280,32,92.047226,"Bangalore-560102,"
36,5,1,3,1,3,3,933,363,156,31,96.39296,"Karnataka,"
37,5,1,3,1,3,4,1102,363,77,26,96.476753,India.
39,5,1,3,1,4,1,640,404,47,24,96.251862,PH:
40,5,1,3,1,4,2,698,403,192,29,96.249458,"6361906929,"
41,5,1,3,1,4,3,903,401,96,27,93.087006,E-Mail:
42,5,1,3,1,4,4,1010,401,422,32,88.736664,operations@powerbridge.in
43,5,1,3,1,4,5,1915,399,125,25,91.378944,Invoice#
44,5,1,3,1,4,6,2052,400,289,25,90.994011,INV2223PBS29288
46,5,1,3,1,5,1,639,442,96,24,90.152237,GSTIN:
47,5,1,3,1,5,2,747,439,309,33,87.407646,29AAJCP8139P1ZF
48,5,1,3,1,5,3,1045,435,18,41,92.169121,/
49,5,1,3,1,5,4,1066,442,70,24,93.299957,PAN:
50,5,1,3,1,5,5,1146,442,196,24,87.981895,AAJCP8139P
54,5,1,4,1,1,1,169,484,2189,4,95.0, 
58,5,1,5,1,1,1,186,507,103,26,96.232033,Invoice
59,5,1,5,1,1,2,301,509,69,23,96.243095,Date
60,5,1,5,1,1,3,716,514,6,19,61.309624,:
61,5,1,5,1,1,4,732,506,178,32,61.309624,07/06/2022
62,5,1,5,1,1,5,1283,506,76,26,96.529617,Place
63,5,1,5,1,1,6,1370,506,38,27,72.378326,Of
64,5,1,5,1,1,7,1416,506,100,32,96.436844,Supply
65,5,1,5,1,1,8,1812,514,7,19,92.64901,:
66,5,1,5,1,1,9,1830,506,160,27,96.521996,Karnataka
67,5,1,5,1,1,10,2002,506,57,32,96.549202,(29)
69,5,1,5,1,2,1,187,554,130,30,96.104401,Payment
70,5,1,5,1,2,2,326,554,92,24,96.816994,Terms
71,5,1,5,1,2,3,716,560,6,18,91.413391,:
72,5,1,5,1,2,4,733,554,56,24,95.047592,Net
73,5,1,5,1,2,5,799,554,36,24,95.047592,30
74,5,1,5,1,2,6,1281,552,76,26,96.43187,Sales
75,5,1,5,1,2,7,1368,554,100,24,96.3713,Person
76,5,1,5,1,2,8,1812,560,7,18,93.007675,:
77,5,1,5,1,2,9,1829,552,144,32,96.674171,Mandeep
78,5,1,5,1,2,10,1984,552,84,32,95.056259,Singh
80,5,1,5,1,3,1,186,600,131,30,96.764412,Payment
81,5,1,5,1,3,2,328,600,57,24,96.856392,Due
82,5,1,5,1,3,3,397,600,69,24,96.917145,Date
83,5,1,5,1,3,4,716,606,6,18,35.803848,:
84,5,1,5,1,3,5,732,597,178,33,35.803848,07/07/2022
85,5,1,5,1,3,6,1283,600,85,30,93.248207,Buyer
86,5,1,5,1,3,7,1379,600,64,24,92.952835,PO#
87,5,1,5,1,3,8,1812,606,7,18,88.465981,:
88,5,1,5,1,3,9,1830,597,297,33,91.767647,PO-HO/0088/22-23
90,5,1,5,1,4,1,185,643,75,26,93.298927,Sales
91,5,1,5,1,4,2,271,643,109,26,90.537338,Order#
92,5,1,5,1,4,3,716,651,6,19,90.3181,:
93,5,1,5,1,4,4,732,645,277,25,71.065216,$O2223PBS29128
94,5,1,5,1,4,5,1283,646,85,29,96.375969,Buyer
95,5,1,5,1,4,6,1379,645,42,24,96.683563,PO
96,5,1,5,1,4,7,1433,646,69,23,96.629715,Date
97,5,1,5,1,4,8,1812,651,7,18,89.77668,:
98,5,1,5,1,4,9,1830,643,176,32,96.481995,16/05/2022
101,5,1,5,2,1,1,187,691,90,30,91.840485,E-Way
102,5,1,5,2,1,2,288,689,66,26,91.924637,Bill#
103,5,1,5,2,1,3,716,697,6,18,68.895454,:
104,5,1,5,2,1,4,733,691,224,24,68.895454,121483742066
105,5,1,5,2,1,5,1283,690,59,25,96.015266,Line
106,5,1,5,2,1,6,1353,689,31,26,96.124008,of
107,5,1,5,2,1,7,1394,690,127,25,96.523506,Business
108,5,1,5,2,1,8,1812,697,7,18,93.078522,:
109,5,1,5,2,1,9,1830,689,141,26,96.279106,End-User
110,5,1,5,2,1,10,1981,689,171,32,95.59433,Computing
112,5,1,5,2,2,1,1283,735,165,26,96.386993,Installation
113,5,1,5,2,2,2,1459,737,120,29,96.428154,Support
114,5,1,5,2,2,3,1812,742,7,19,91.895348,:
115,5,1,5,2,2,4,1830,737,68,24,96.746483,Free
116,5,1,5,2,2,5,1910,734,179,27,96.34079,Installation
120,5,1,6,1,1,1,186,797,50,26,96.323891,Bill
121,5,1,6,1,1,2,245,800,39,24,96.368179,To
122,5,1,6,1,1,3,1281,797,66,32,96.787727,Ship
123,5,1,6,1,1,4,1357,800,39,24,96.787727,To
127,5,1,7,1,1,1,184,860,87,37,96.111794,Tally
128,5,1,7,1,1,2,282,860,166,30,95.94487,Solutions
129,5,1,7,1,1,3,462,863,66,27,89.23484,Pvt.
130,5,1,7,1,1,4,541,860,66,30,95.121719,Ltd.
131,5,1,7,1,1,5,1281,863,69,32,96.64109,Tally
132,5,1,7,1,1,6,1360,863,139,26,96.64109,Solutions
133,5,1,7,1,1,7,1510,865,54,24,96.672173,Pvt.
134,5,1,7,1,1,8,1576,863,54,26,96.441704,Ltd.
137,5,1,7,2,1,1,186,914,46,23,93.290276,Mr.
