,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,278,3099,489,112,95.0,  
8,5,1,2,1,1,1,278,78,341,771,95.0, 
12,5,1,3,1,1,1,297,897,1778,134,95.0, 
14,5,1,3,1,2,1,297,1031,95,76,95.0, 
15,5,1,3,1,2,2,804,1031,1271,76,95.0, 
19,5,1,4,1,1,1,755,1002,166,49,96.83931,Service
20,5,1,4,1,1,2,935,968,252,85,95.559097,Description
24,5,1,5,1,1,1,392,1210,21,37,73.071144,2
25,5,1,5,1,1,2,452,1201,364,44,58.058235,Consultation
26,5,1,5,1,1,3,675,1192,49,84,93.558281,for
27,5,1,5,1,1,4,745,1192,70,84,93.558281,CMO
28,5,1,5,1,1,5,1601,1157,15,34,57.857811,+
29,5,1,5,1,1,6,1740,1140,116,42,49.581264,"300,00"
30,5,1,5,1,1,7,1935,1124,115,43,54.467667,300.00
32,5,1,5,1,2,1,460,1276,36,37,68.042236,41
33,5,1,5,1,2,2,510,1274,66,39,95.438118,Mar
34,5,1,5,1,2,3,587,1271,83,39,95.812126,2023
35,5,1,5,1,2,4,680,1269,95,39,87.641533,00:30
38,5,1,5,2,1,1,325,1337,416,68,50.719505,__3_NAILREMOVAL
39,5,1,5,2,1,2,750,1327,185,53,96.914124,CHARGES
40,5,1,5,2,1,3,1606,1281,15,34,64.273697,4
41,5,1,5,2,1,4,1747,1264,114,47,64.273697,"§00,00"
42,5,1,5,2,1,5,1893,1243,39,76,55.468292,_
43,5,1,5,2,1,6,1941,1250,114,43,42.788082,$00.00
46,5,1,5,3,1,1,1449,1337,88,73,96.375038,Total
47,5,1,5,3,1,2,1554,1337,123,73,96.587273,Amount
48,5,1,5,3,1,3,1919,1322,138,44,47.893581,7300.00
51,5,1,5,4,1,1,1517,1397,159,73,54.913731,Roundotf
52,5,1,5,4,1,2,1964,1385,98,42,91.259918,20.00
55,5,1,5,5,1,1,1480,1484,102,42,96.947243,Grand
56,5,1,5,5,1,2,1589,1473,85,43,96.634903,Total
57,5,1,5,5,1,3,1926,1448,139,44,56.258575,7800.00
60,5,1,5,6,1,1,1445,1527,134,73,96.540993,Amount
61,5,1,5,6,1,2,1597,1527,80,73,75.041992,Paid
62,5,1,5,6,1,3,1926,1514,141,41,54.961582,£800.00
66,5,1,6,1,1,1,341,1616,998,58,95.0, 
67,5,1,6,1,1,2,1589,1553,507,49,95.0, 
71,5,1,7,1,1,1,346,1750,149,66,58.438576,Payment
72,5,1,7,1,1,2,511,1750,127,66,94.894684,Details
73,5,1,7,1,1,3,1633,1701,51,43,20.240639,Vie
74,5,1,7,1,1,4,1706,1674,5,70,0.0,.
75,5,1,7,1,1,5,1711,1681,65,58,31.901817,pa
76,5,1,7,1,1,6,1813,1656,163,79,23.088516,tig
78,5,1,7,1,2,1,363,1836,79,67,96.694786,Type
79,5,1,7,1,2,2,715,1810,118,67,96.725754,Amount
80,5,1,7,1,2,3,981,1789,63,67,93.24633,Date
81,5,1,7,1,2,4,1055,1810,17,26,92.808434,&
82,5,1,7,1,2,5,1083,1789,68,67,93.660881,Time
83,5,1,7,1,2,6,1355,1765,95,67,90.166145,Status
84,5,1,7,1,2,7,1584,1748,197,57,72.699593,Employee
85,5,1,7,1,2,8,1742,1731,72,78,27.868103,Narye
86,5,1,7,1,2,9,1812,1735,154,49,27.942032,(0)
88,5,1,7,1,3,1,366,1887,89,53,96.110382,Cash
89,5,1,7,1,3,2,721,1863,127,54,53.184196,800.00
90,5,1,7,1,3,3,983,1830,301,63,49.186684,44-03-2023/18:48:33
91,5,1,7,1,3,4,1357,1815,112,56,96.743622,Normal
92,5,1,7,1,3,5,1587,1799,126,40,91.897758,Lakshmi
93,5,1,7,1,3,6,1720,1794,66,42,91.897758,(54)
97,5,1,8,1,1,1,501,3104,46,37,95.735054,No
98,5,1,8,1,1,2,556,3102,51,39,93.29808,"31,"
99,5,1,8,1,1,3,619,3090,231,46,87.718681,Kammanahalli
100,5,1,8,1,1,4,862,3085,77,36,96.801735,main
101,5,1,8,1,1,5,952,3080,92,37,87.132751,"road,,"
102,5,1,8,1,1,6,1056,3075,177,39,88.308502,Arogyappa
103,5,1,8,1,1,7,1243,3063,94,37,96.820084,"circle,"
104,5,1,8,1,1,8,1349,3042,238,59,96.559937,"BENGALURU,"
105,5,1,8,1,1,9,1601,3029,233,49,96.295776,"KARNATAKA,"
106,5,1,8,1,1,10,1849,3022,99,39,96.295776,INDIA
107,5,1,8,1,1,11,1951,3010,94,57,31.144936,©+91
110,5,1,8,2,1,1,763,3132,208,56,96.741425,9916563132
111,5,1,8,2,1,2,983,3113,429,59,70.0439,Sicontact@rkhospitals.org
112,5,1,8,2,1,3,1420,3088,363,57,31.168533,©@www.rkhospitals.org
115,5,1,8,3,1,1,1461,3164,114,40,96.53244,Printed
116,5,1,8,3,1,2,1587,3163,39,41,96.718674,by
117,5,1,8,3,1,3,1635,3151,141,43,89.615845,Lakshmi
118,5,1,8,3,1,4,1786,3136,196,48,44.193691,72023-03-11
119,5,1,8,3,1,5,1996,3134,10,36,82.351357,/
120,5,1,8,3,1,6,2018,3120,141,58,90.619926,18:49:33
122,5,1,8,3,2,1,1788,3192,153,46,94.581581,Received
123,5,1,8,3,2,2,1953,3189,41,44,93.249123,By
124,5,1,8,3,2,3,2004,3194,10,27,92.676575,:
128,5,1,9,1,1,1,1783,3099,55,47,95.0,  
129,5,1,9,1,1,2,2159,3099,3,47,95.0, 
