,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,4,0,1868,16,95.0, 
8,5,1,2,1,1,1,0,0,2481,34,95.0, 
12,5,1,3,1,1,1,157,58,2043,25,95.0, 
16,5,1,4,1,1,1,426,91,312,54,96.576385,Diamond
17,5,1,4,1,1,2,771,91,288,66,96.509758,Prestige
18,5,1,4,1,1,3,1086,88,378,68,96.233543,Occupants
19,5,1,4,1,1,4,1491,88,418,53,96.457382,Association
21,5,1,4,1,2,1,817,168,80,36,86.258644,"41A,"
22,5,1,4,1,2,2,913,168,110,30,88.769417,A.J.C.
23,5,1,4,1,2,3,1042,168,89,30,93.185699,Bose
24,5,1,4,1,2,4,1149,166,393,38,88.295616,"Road,Kolkata-700017"
26,5,1,4,1,3,1,874,216,77,30,93.282066,CIN:
27,5,1,4,1,3,2,970,213,518,31,84.555763,U93000WB2012NPL182558
29,5,1,4,1,4,1,913,261,134,31,88.451569,GSTIN:
30,5,1,4,1,4,2,1066,259,381,32,66.749527,19AAECD2934K1ZG
32,5,1,4,1,5,1,664,310,54,30,95.544853,Ph.
33,5,1,4,1,5,2,738,310,57,30,96.313156,No:
34,5,1,4,1,5,3,814,309,93,39,96.285889,(033)
35,5,1,4,1,5,4,922,307,281,36,58.573338,"4061-6245,"
36,5,1,4,1,5,5,1139,302,67,50,58.573338,Mail
37,5,1,4,1,5,6,1221,306,477,39,50.760979,ID-Mail.Dpoa@gmail.Com
41,5,1,5,1,1,1,175,403,138,30,96.078018,Invoice
42,5,1,5,1,1,2,328,402,83,30,72.343857,No.
43,5,1,5,1,1,3,408,396,18,50,72.343857,:
44,5,1,5,1,1,4,441,400,348,32,91.060242,DP/MB/22-23/1355
45,5,1,5,1,1,5,1624,397,123,32,93.245377,Dated:
46,5,1,5,1,1,6,1774,396,162,30,92.227417,2-Jan-23
50,5,1,6,1,1,1,162,514,2041,27,95.0, 
54,5,1,7,1,1,1,872,624,25,1,0.0,~
55,5,1,7,1,1,2,933,528,145,70,95.236572,TAX
56,5,1,7,1,1,3,1107,543,298,82,96.490707,INVOICE
60,5,1,8,1,1,1,177,681,58,30,96.697243,Bill
61,5,1,8,1,1,2,250,681,48,30,96.797539,To
62,5,1,8,1,1,3,1365,678,93,36,95.467552,Unit
63,5,1,8,1,1,4,1475,678,74,36,92.705315,No.
64,5,1,8,1,1,5,1593,687,8,26,92.657181,:
65,5,1,8,1,1,6,1630,676,117,38,96.727753,901A
69,5,1,9,1,1,1,291,729,91,39,97.007332,Tally
70,5,1,9,1,1,2,396,727,186,32,96.4179,Solutions
71,5,1,9,1,1,3,598,727,72,30,96.648926,Pvt.
72,5,1,9,1,1,4,687,727,72,30,96.652878,Ltd.
73,5,1,9,1,1,5,1365,733,70,29,96.482025,Due
74,5,1,9,1,1,6,1452,732,82,30,87.581612,Date
75,5,1,9,1,1,7,1597,739,5,23,2.275833,=:
76,5,1,9,1,1,8,1629,733,124,30,86.23938,Within
77,5,1,9,1,1,9,1770,733,19,30,86.23938,7
78,5,1,9,1,1,10,1804,732,92,39,96.258316,days
79,5,1,9,1,1,11,1911,732,37,30,95.791313,of
80,5,1,9,1,1,12,1963,732,54,30,96.058754,bill
81,5,1,9,1,1,13,2032,732,83,30,96.903839,date
83,5,1,9,1,2,1,291,775,79,38,90.415359,"41A,"
84,5,1,9,1,2,2,385,775,108,30,88.606651,A.J.C.
85,5,1,9,1,2,3,513,775,90,30,97.007141,Bose
86,5,1,9,1,2,4,619,775,104,36,96.936836,"Road,"
87,5,1,9,1,2,5,742,774,144,31,86.264984,Kolkata:
