,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,276,171,173,60,96.293274,Uber
8,5,1,2,1,1,1,281,353,165,44,95.510292,Here's
9,5,1,2,1,1,2,466,364,116,45,96.449615,your
10,5,1,2,1,1,3,602,353,175,55,96.449615,receipt
11,5,1,2,1,1,4,795,353,70,44,96.69799,for
12,5,1,2,1,1,5,882,364,117,45,96.660744,your
13,5,1,2,1,1,6,1018,353,108,52,92.397293,"ride,"
14,5,1,2,1,1,7,1152,353,372,44,79.683449,Dnanalakshmi
18,5,1,3,1,1,1,277,475,43,22,96.596428,We
19,5,1,3,1,1,2,332,475,63,27,96.002663,hope
20,5,1,3,1,1,3,406,481,45,22,96.416008,you
21,5,1,3,1,1,4,462,475,102,28,96.494781,enjoyed
22,5,1,3,1,1,5,576,481,57,22,96.699036,your
23,5,1,3,1,1,6,643,475,47,22,96.67971,ride
24,5,1,3,1,1,7,700,475,45,22,96.689003,this
25,5,1,3,1,1,8,757,475,112,28,96.459366,morning.
29,5,1,4,1,1,1,277,611,96,34,96.350716,Total
33,5,1,5,1,1,1,277,783,48,27,96.285881,Trip
34,5,1,5,1,1,2,333,783,94,27,96.285881,Charge
38,5,1,6,1,1,1,278,937,106,22,96.7033,Subtotal
40,5,1,6,1,2,1,279,993,56,21,96.778282,Nice
41,5,1,6,1,2,2,347,993,67,21,96.398682,Road
42,5,1,6,1,2,3,425,994,23,20,95.572021,to
43,5,1,6,1,2,4,459,993,101,21,95.572021,Tumkur
44,5,1,6,1,2,5,570,993,67,21,96.640465,Road
46,5,1,6,1,3,1,279,1047,61,22,92.654457,BIAL
47,5,1,6,1,3,2,351,1047,75,22,96.935196,South
48,5,1,6,1,3,3,437,1048,45,21,96.408531,Toll
49,5,1,6,1,3,4,495,1047,172,22,95.695358,Convenience
50,5,1,6,1,3,5,677,1047,40,22,96.738701,fee
51,5,1,6,1,3,6,728,1047,96,28,95.971596,(Airport
52,5,1,6,1,3,7,834,1048,23,21,97.003662,to
53,5,1,6,1,3,8,868,1047,59,28,96.78492,City)
57,5,1,7,1,1,1,279,1103,172,27,91.233444,Nelamangala
58,5,1,7,1,1,2,462,1103,192,27,90.526955,toll_eastbound
62,5,1,8,1,1,1,279,1362,84,22,96.798416,Before
63,5,1,8,1,1,2,374,1363,79,21,96.196793,Taxes
67,5,1,9,1,1,1,278,1417,59,22,96.970825,GST
69,5,1,9,1,2,1,280,1579,195,42,96.777702,Payments
71,5,1,9,1,3,1,286,1693,60,18,0.0,paytin
72,5,1,9,1,3,2,416,1676,95,33,93.097984,Paytm
76,5,1,10,1,1,1,418,1731,130,26,96.402603,10/17/22
77,5,1,10,1,1,2,564,1732,81,25,96.309357,10:42
78,5,1,10,1,1,3,657,1732,50,25,96.489906,AM
82,5,1,11,1,1,1,277,1813,56,22,96.236084,Visit
83,5,1,11,1,1,2,342,1813,40,22,96.944092,the
84,5,1,11,1,1,3,392,1813,40,27,95.33744,trip
85,5,1,11,1,1,4,443,1818,64,23,96.069344,page
86,5,1,11,1,1,5,517,1812,35,23,96.529869,for
87,5,1,11,1,1,6,562,1818,66,17,96.909225,more
88,5,1,11,1,1,7,639,1812,152,26,96.639999,"information,"
89,5,1,11,1,1,8,804,1813,115,28,96.678391,including
90,5,1,11,1,1,9,931,1813,105,22,96.937149,invoices
91,5,1,11,1,1,10,1047,1812,89,29,96.432213,(where
92,5,1,11,1,1,11,1146,1812,127,29,96.629936,available)
96,5,1,12,1,1,1,276,2008,50,22,96.743507,You
97,5,1,12,1,1,2,335,2008,60,22,95.240608,rode
98,5,1,12,1,1,3,402,2008,50,21,93.064301,with
99,5,1,12,1,1,4,460,2008,115,27,92.729195,Basavaraj
101,5,1,12,1,2,1,278,2061,83,19,96.441559,License
102,5,1,12,1,2,2,371,2061,60,19,92.323128,Plate:
103,5,1,12,1,2,3,442,2061,128,19,91.664192,KA28D5601
107,5,1,13,1,1,1,278,2148,64,22,90.301743,Uber
108,5,1,13,1,1,2,351,2147,38,23,76.359581,Go
109,5,1,13,1,1,3,431,2148,72,22,63.839611,60.03
110,5,1,13,1,1,4,515,2148,133,22,96.824692,kilometers
111,5,1,13,1,1,5,661,2148,2,28,96.668373,|
112,5,1,13,1,1,6,677,2148,37,21,67.157578,1h
113,5,1,13,1,1,7,727,2148,29,22,96.297188,13
115,5,1,13,1,2,1,278,2178,45,21,96.987366,min
119,5,1,14,1,1,1,1986,197,105,22,96.646309,October
120,5,1,14,1,1,2,2101,197,21,26,96.563911,"9,"
121,5,1,14,1,1,3,2134,197,64,22,96.546753,2022
125,5,1,15,1,1,1,1999,611,193,39,43.413235,"21,351.61"
129,5,1,16,1,1,1,2093,783,107,24,18.731384,113111
133,5,1,17,1,1,1,2066,937,129,26,46.995007,"21,131.11"
