,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,497,165,32,10,0.0,~~
8,5,1,2,1,1,1,282,189,265,36,24.475258,a
12,5,1,3,1,1,1,274,225,7,5,7.700256,a
13,5,1,3,1,1,2,548,225,13,9,71.992096,~
17,5,1,4,1,1,1,293,253,240,26,86.274033,GOLDFINCH
21,5,1,5,1,1,1,317,290,24,14,95.995758,The
22,5,1,5,1,1,2,348,286,45,28,95.995758,Finest
23,5,1,5,1,1,3,396,291,68,16,91.704727,Boutique
24,5,1,5,1,1,4,471,290,41,15,94.303116,Hotel
28,5,1,6,1,1,1,245,493,52,24,96.478012,Tax
29,5,1,6,1,1,2,311,492,112,25,96.683167,Invoice
30,5,1,6,1,1,3,436,493,52,25,93.244858,No.
31,5,1,6,1,1,4,501,494,140,27,91.658859,INV-6436
35,5,1,7,1,1,1,243,599,31,17,95.38604,Mr.
36,5,1,7,1,1,2,282,599,67,16,92.900269,Vishal
37,5,1,7,1,1,3,358,598,98,18,90.977058,Khedikar
41,5,1,8,1,1,1,1575,162,96,17,96.657928,Goldfinch
42,5,1,8,1,1,2,1680,161,108,22,96.518906,Mangalore
45,5,1,8,2,1,1,1575,186,66,17,93.280098,Motels
46,5,1,8,2,1,2,1649,185,13,17,93.280098,&
47,5,1,8,2,1,3,1672,185,136,17,96.417191,Infrastructure
48,5,1,8,2,1,4,1816,184,48,17,96.487183,India
49,5,1,8,2,1,5,1873,184,32,16,94.744019,Pvt
50,5,1,8,2,1,6,1913,184,30,16,95.825005,Ltd
53,5,1,8,3,1,1,1575,209,57,17,91.559723,Bunts
54,5,1,8,3,1,2,1641,209,64,17,79.261826,Hostel
55,5,1,8,3,1,3,1713,209,59,19,96.353462,"Road,"
56,5,1,8,3,1,4,1782,209,50,16,96.897064,Near
57,5,1,8,3,1,5,1839,207,46,22,93.231255,Jyoti
58,5,1,8,3,1,6,1894,207,63,19,77.314941,"Circlo,"
60,5,1,8,3,2,1,1575,233,199,22,91.690277,"Mangalore-575003,"
61,5,1,8,3,2,2,1783,232,105,17,96.944664,Karnataka
62,5,1,8,3,2,3,1897,231,48,17,96.84919,India
65,5,1,8,4,1,1,1575,257,65,18,91.739128,Phone
66,5,1,8,4,1,2,1648,257,40,18,91.156982,No.:
67,5,1,8,4,1,3,1698,257,34,17,91.867012,+91
68,5,1,8,4,1,4,1744,255,136,18,64.791504,624-4245678
71,5,1,8,5,1,1,1575,281,55,18,94.921158,Email
72,5,1,8,5,1,2,1639,281,21,17,84.440773,ID
73,5,1,8,5,1,3,1670,286,2,12,22.420967,:
74,5,1,8,5,1,4,1682,278,351,24,51.867226,reserve.gfm@goldfinchhotels.com
76,5,1,8,5,2,1,1574,305,82,18,82.114265,Wobsite
77,5,1,8,5,2,2,1665,310,3,13,80.120422,:
