,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,1672,158,198,33,96.399361,ORIGINAL
5,5,1,1,1,1,2,1886,159,83,32,96.387756,FOR
6,5,1,1,1,1,3,1985,159,219,32,95.831627,RECIPIENT
10,5,1,2,1,1,1,274,282,215,41,92.419197,Appitsimple
11,5,1,2,1,1,2,505,282,122,33,92.853264,Infotek
12,5,1,2,1,1,3,641,282,126,33,96.12043,Private
13,5,1,2,1,1,4,782,282,130,33,96.087616,Limited
16,5,1,2,2,1,1,277,346,99,32,93.290031,Block
17,5,1,2,2,1,2,392,346,34,37,88.625221,"D,"
18,5,1,2,2,1,3,442,346,57,32,93.259232,3rd
19,5,1,2,2,1,4,517,346,457,40,53.417171,"Floor,Signature-IISarkhej"
22,5,1,2,3,1,1,276,403,140,32,92.639557,Sanand
23,5,1,2,3,1,2,431,403,107,32,93.159889,Cross
24,5,1,2,3,1,3,554,403,235,40,80.250397,RoadSarkhej
25,5,1,2,3,1,4,1687,407,9,11,0.0,.
26,5,1,2,3,1,5,1849,405,16,18,42.378792,ba
29,5,1,2,4,1,1,275,461,233,36,96.192802,"Ahmedabad,"
30,5,1,2,4,1,2,524,460,135,41,96.24881,Gujarat
31,5,1,2,4,1,3,684,462,136,31,94.360306,382210
32,5,1,2,4,1,4,838,461,35,31,94.719398,IN
33,5,1,2,4,1,5,1381,428,84,88,52.037308,C)
34,5,1,2,4,1,6,1487,432,81,105,83.632904,D
35,5,1,2,4,1,7,1588,432,79,105,83.642868,D
36,5,1,2,4,1,8,1687,434,9,76,87.970428,|
37,5,1,2,4,1,9,1713,421,118,91,86.992905,ts
38,5,1,2,4,1,10,1849,434,16,76,80.569756,|
39,5,1,2,4,1,11,1887,428,118,86,51.217232,mM
40,5,1,2,4,1,12,2022,432,81,107,67.513153,p
41,5,1,2,4,1,13,2121,407,15,103,63.377346,|
42,5,1,2,4,1,14,2155,432,79,80,62.697838,e
44,5,1,2,4,2,1,276,514,600,48,90.34848,accounts@softwaresuggest.com
45,5,1,2,4,2,2,2032,538,3,1,5.734116,:
48,5,1,2,5,1,1,276,575,135,32,89.863617,GSTIN:
49,5,1,2,5,1,2,426,575,397,33,88.163528,24AAMCA2213N1ZQ
52,5,1,2,6,1,1,277,633,80,31,96.319786,PAN
53,5,1,2,6,1,2,375,633,58,31,92.781082,No.
54,5,1,2,6,1,3,449,633,268,32,91.679344,AAMCA2213N
57,5,1,2,7,1,1,276,690,79,32,93.282692,CIN:
58,5,1,2,7,1,2,372,690,512,32,80.561523,U72900GJ2013PTC075149
62,5,1,3,1,1,1,264,770,160,61,96.45015,TAX
63,5,1,3,1,1,2,456,770,331,63,95.232758,INVOICE
67,5,1,4,1,1,1,265,911,83,31,96.345238,BILL
68,5,1,4,1,1,2,360,910,57,33,96.264534,TO
69,5,1,4,1,1,3,911,910,94,33,94.442596,SHIP
70,5,1,4,1,1,4,1019,910,57,33,96.909622,TO
71,5,1,4,1,1,5,1536,911,81,31,95.519745,TAX
72,5,1,4,1,1,6,1632,910,167,33,95.519745,INVOICE
73,5,1,4,1,1,7,1815,910,68,33,91.94651,NO.
74,5,1,4,1,1,8,1907,911,316,32,89.902084,Al222301500712
76,5,1,4,1,2,1,263,975,87,40,96.97345,Tally
77,5,1,4,1,2,2,364,975,169,32,96.794121,Solutions
78,5,1,4,1,2,3,549,975,65,31,96.34478,Pvt.
79,5,1,4,1,2,4,632,975,63,32,96.938644,Ltd.
80,5,1,4,1,2,5,910,975,87,40,96.927902,Tally
81,5,1,4,1,2,6,1011,975,169,32,96.813797,Solutions
82,5,1,4,1,2,7,1196,975,66,31,96.382332,Pvt.
83,5,1,4,1,2,8,1279,975,64,32,96.257149,Ltd.
84,5,1,4,1,2,9,1778,968,106,32,96.873505,DATE
85,5,1,4,1,2,10,1908,969,205,31,96.145958,02/01/2023
87,5,1,4,1,3,1,263,1032,91,31,95.151955,AMR
88,5,1,4,1,3,2,367,1032,90,32,96.191711,Tech
89,5,1,4,1,3,3,475,1032,82,32,94.559547,Park
90,5,1,4,1,3,4,573,1032,27,37,92.235733,"II,"
91,5,1,4,1,3,5,618,1032,106,32,91.878525,No.23
92,5,1,4,1,3,6,740,1033,25,31,92.840393,&
93,5,1,4,1,3,7,911,1032,90,31,96.722343,AMR
94,5,1,4,1,3,8,1015,1032,89,32,95.599289,Tech
95,5,1,4,1,3,9,1122,1032,82,32,96.701782,Park
96,5,1,4,1,3,10,1220,1032,28,37,78.542114,"II,"
97,5,1,4,1,3,11,1265,1032,107,32,92.72451,No.23
98,5,1,4,1,3,12,1388,1033,24,31,93.011101,&
99,5,1,4,1,3,13,1678,1025,83,33,96.84063,DUE
100,5,1,4,1,3,14,1778,1025,106,32,96.362938,DATE
101,5,1,4,1,3,15,1908,1026,205,32,96.84581,02/01/2023
103,5,1,4,1,4,1,264,1091,53,35,93.298561,"24,"
104,5,1,4,1,4,2,335,1090,257,40,91.423645,"Hongasandra,"
105,5,1,4,1,4,3,610,1090,108,32,96.860367,Hosur
106,5,1,4,1,4,4,911,1091,54,35,93.268486,"24,"
107,5,1,4,1,4,5,983,1090,256,40,93.012009,"Hongasandra,"
108,5,1,4,1,4,6,1257,1090,108,32,96.909378,Hosur
109,5,1,4,1,4,7,1740,1083,145,32,95.405457,TERMS
110,5,1,4,1,4,8,1910,1083,71,32,95.405457,Due
111,5,1,4,1,4,9,1996,1091,42,24,96.957031,on
112,5,1,4,1,4,10,2055,1083,122,40,96.824364,receipt
114,5,1,4,1,5,1,266,1147,84,32,96.357895,Main
