,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,1131,239,83,30,95.784958,TAX
5,5,1,1,1,1,2,1230,239,171,31,95.406761,INVOICE
7,5,1,1,1,2,1,87,295,152,26,91.269676,KLUDGE
8,5,1,1,1,2,2,254,295,116,26,96.742668,MEDIA
9,5,1,1,1,2,3,383,295,158,26,96.888519,PRIVATE
10,5,1,1,1,2,4,556,295,145,26,96.79129,LIMITED
14,5,1,2,1,1,1,86,341,62,31,96.858376,Opp
15,5,1,2,1,1,2,160,340,105,32,95.452621,Gayatri
16,5,1,2,1,1,3,276,340,111,32,95.492348,"temple,"
17,5,1,2,1,1,4,401,342,95,23,95.492348,House
18,5,1,2,1,1,5,509,347,35,18,96.745438,no
19,5,1,2,1,1,6,557,341,99,29,93.304337,"10805,"
20,5,1,2,1,1,7,671,340,93,25,92.670204,Niladri
21,5,1,2,1,1,8,775,340,77,25,96.366936,Vihar
22,5,1,2,1,1,9,864,340,53,25,92.991158,2nd
23,5,1,2,1,1,10,931,340,159,29,92.97596,"Lane,Aska"
24,5,1,2,1,1,11,1102,340,86,29,96.57901,"Road,"
26,5,1,2,1,2,1,87,384,175,32,91.261192,"Berhampur,"
27,5,1,2,1,2,2,276,384,127,32,91.621582,"Ganjam,"
28,5,1,2,1,2,3,416,384,112,29,93.121109,"Odisha,"
29,5,1,2,1,2,4,542,385,111,24,96.747475,760001
30,5,1,2,1,2,5,1703,392,123,22,96.09304,INVOICE
31,5,1,2,1,2,6,1837,392,82,21,96.625809,DATE
32,5,1,2,1,2,7,2126,388,167,25,96.041656,16/06/2022
34,5,1,2,1,3,1,95,429,111,26,91.45594,GSTIN
35,5,1,2,1,3,2,223,436,19,19,90.203636,:-
36,5,1,2,1,3,3,255,429,333,27,90.846573,21AAICK4612K1ZP
40,5,1,3,1,1,1,86,486,91,25,58.391144,Billto
41,5,1,3,1,1,2,521,530,48,4,15.69339,=
42,5,1,3,1,1,3,1655,474,27,80,62.988541,|
43,5,1,3,1,1,4,1735,474,161,80,49.129372,pono
44,5,1,3,1,1,5,1941,474,21,80,49.129372,|
45,5,1,3,1,1,6,2064,499,291,26,83.299927,PO-HO/0266/20-21
47,5,1,3,1,2,1,85,530,84,36,96.874359,Tally
48,5,1,3,1,2,2,182,530,166,28,96.162086,Solutions
49,5,1,3,1,2,3,362,532,122,26,96.777519,Private
50,5,1,3,1,2,4,498,530,127,28,96.804253,Limited
54,5,1,4,1,1,1,85,579,80,25,94.82103,AMR
55,5,1,4,1,1,2,178,577,81,28,96.577133,Tech
56,5,1,4,1,1,3,275,577,74,28,95.332413,Park
57,5,1,4,1,1,4,363,579,14,25,85.204765,II
58,5,1,4,1,1,5,394,579,29,30,85.204765,"B,"
59,5,1,4,1,1,6,440,578,96,27,90.686172,No.23
60,5,1,4,1,1,7,550,577,58,28,96.67437,and
61,5,1,4,1,1,8,623,578,39,26,96.870308,24
64,5,1,4,2,1,1,87,623,229,35,93.160423,"Hongasandra,"
65,5,1,4,2,1,2,334,624,96,27,96.856964,Hosur
66,5,1,4,2,1,3,444,623,76,28,96.144806,Main
67,5,1,4,2,1,4,536,623,84,28,96.144806,Road
70,5,1,4,3,1,1,87,669,166,35,92.978645,Bangalore
71,5,1,4,3,1,2,267,685,10,3,92.978645,-
72,5,1,4,3,1,3,291,670,121,26,96.713318,560068
75,5,1,4,4,1,1,87,715,168,28,93.068359,Karnataka
76,5,1,4,4,1,2,267,731,10,3,92.593491,-
77,5,1,4,4,1,3,292,715,78,28,96.295578,India
78,5,1,4,4,1,4,1743,708,42,22,95.804298,PO
79,5,1,4,4,1,5,1797,708,81,22,95.804298,DATE
80,5,1,4,4,1,6,2144,704,130,25,96.487991,8/3/2021
83,5,1,4,5,1,1,86,763,196,28,73.455093,GSTIN/UIN:
84,5,1,4,5,1,2,297,764,342,27,88.250481,29AAACP7879D1Z0
87,5,1,4,6,1,1,86,811,85,27,96.304062,State
88,5,1,4,6,1,2,186,812,96,26,93.117996,Name
89,5,1,4,6,1,3,297,818,4,20,92.661461,:
90,5,1,4,6,1,4,319,810,174,33,96.382927,"Karnataka,"
91,5,1,4,6,1,5,510,810,85,28,93.259842,Code
92,5,1,4,6,1,6,611,818,4,20,92.382278,:
93,5,1,4,6,1,7,631,811,38,27,96.62899,29
95,5,1,4,6,2,1,1653,883,25,58,70.521378,|
96,5,1,4,6,2,2,1740,883,121,58,44.912571,Rate
97,5,1,4,6,2,3,1923,883,54,58,41.049248,|
98,5,1,4,6,2,4,2005,883,79,58,25.861298,Per
99,5,1,4,6,2,5,2102,883,30,58,45.738609,|
100,5,1,4,6,2,6,2121,887,329,39,50.740108,Amount
102,5,1,4,6,3,1,1657,929,793,41,24.065132,ee
103,5,1,4,6,3,2,2024,925,87,61,18.897171,ee
107,5,1,5,1,1,1,426,894,167,29,95.617981,Description
108,5,1,5,1,1,2,604,895,34,22,96.39241,Of
109,5,1,5,1,1,3,647,894,96,23,94.864174,Goods
110,5,1,5,1,1,4,943,894,137,24,64.120941,HSNISAC
114,5,1,6,1,1,1,257,998,105,22,96.840073,SOUTH
115,5,1,6,1,1,2,374,998,84,22,96.626534,ZONE
116,5,1,6,1,1,3,469,997,48,23,96.751076,and
117,5,1,6,1,1,4,531,998,78,22,96.2201,EAST
118,5,1,6,1,1,5,619,998,84,22,93.159355,ZONE
119,5,1,6,1,1,6,714,997,78,23,93.159355,-Glow
120,5,1,6,1,1,7,804,997,105,29,96.0429,Flanges
122,5,1,6,1,2,1,322,1036,68,23,93.248657,Glow
123,5,1,6,1,2,2,399,1036,86,29,91.595306,Arcylic
124,5,1,6,1,2,3,497,1036,30,23,96.612373,Lit
125,5,1,6,1,2,4,537,1036,105,29,96.612373,Flanges
126,5,1,6,1,2,5,653,1039,24,20,93.292107,at
127,5,1,6,1,2,6,685,1037,58,28,83.240532,Ap's
128,5,1,6,1,2,7,753,1037,93,22,96.968208,Across
129,5,1,6,1,2,8,2085,1055,3,3,0.0,'
131,5,1,6,1,3,1,368,1077,59,21,96.307838,PAN
132,5,1,6,1,3,2,441,1075,68,23,96.475029,India.
133,5,1,6,1,3,3,523,1075,110,23,96.251709,Includes
134,5,1,6,1,3,4,644,1075,154,27,96.825119,"Fabrication,"
135,5,1,6,1,3,5,1755,1056,111,22,0.380829,A000
136,5,1,6,1,3,6,1990,1056,107,22,0.0,Peru
137,5,1,6,1,3,7,2216,1056,145,22,0.0,GBQ750.00
139,5,1,6,1,4,1,342,1115,186,28,92.582672,Transportaion
140,5,1,6,1,4,2,539,1115,53,22,94.73909,And
141,5,1,6,1,4,3,605,1115,138,22,94.73909,Installation
142,5,1,6,1,4,4,755,1115,67,22,95.663292,Cost.
146,5,1,7,1,1,1,1090,1162,490,41,0.0,a
147,5,1,7,1,1,2,2041,1162,409,41,0.0, (
149,5,1,7,1,2,1,423,1216,53,19,89.722435,Less
150,5,1,7,1,2,2,486,1215,101,20,96.795601,Discount
151,5,1,7,1,2,3,1089,1206,311,41,6.195557,a
153,5,1,7,1,3,1,415,1245,96,63,96.625633,Taxable
154,5,1,7,1,3,2,526,1259,67,20,96.93293,Value
155,5,1,7,1,3,3,1090,1250,1360,41,31.574387,po
156,5,1,7,1,3,4,2214,1246,153,63,14.622879,689750.00
158,5,1,7,1,4,1,1090,1294,1027,41,2.33989,a
160,5,1,7,1,5,1,1090,1339,1027,41,0.0,a
164,5,1,8,1,1,1,408,1304,56,19,92.850388,ADD
165,5,1,8,1,1,2,474,1304,60,19,90.257111,IGST
166,5,1,8,1,1,3,543,1304,28,19,92.745247,18
167,5,1,8,1,1,4,580,1304,22,19,88.506126,%
171,5,1,9,1,1,1,2117,1335,32,62,23.076721,|
173,5,1,9,1,2,1,2227,1393,123,27,96.136223,813905
177,5,1,10,1,1,1,84,1485,93,19,96.161079,Amount
178,5,1,10,1,1,2,186,1484,135,25,96.161079,Chargeable
179,5,1,10,1,1,3,330,1484,27,26,96.406219,(in
180,5,1,10,1,1,4,366,1484,79,26,96.463455,words)
181,5,1,10,1,1,5,1888,1479,28,13,93.135864,For
