,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,1504,45,103,42,96.577866,Tax
5,5,1,1,1,1,2,1625,43,191,44,96.422722,Invoice
6,5,1,1,1,1,3,2860,48,136,38,95.433189,Original
7,5,1,1,1,1,4,3008,50,56,28,95.877533,For
8,5,1,1,1,1,5,3076,49,158,37,97.006096,Recipient
12,5,1,2,1,1,1,89,258,102,27,92.930801,Name
13,5,1,2,1,1,2,205,257,30,28,92.930801,&
14,5,1,2,1,1,3,248,256,144,29,96.563538,Address
15,5,1,2,1,1,4,405,256,34,29,96.678955,of
16,5,1,2,1,1,5,451,256,151,38,93.154755,Supplier
17,5,1,2,1,1,6,616,265,7,21,92.649918,:
18,5,1,2,1,1,7,1211,258,102,27,93.183998,Name
19,5,1,2,1,1,8,1327,257,30,28,93.183998,&
20,5,1,2,1,1,9,1370,256,144,29,95.746994,Address
21,5,1,2,1,1,10,1527,256,34,29,95.838791,of
22,5,1,2,1,1,11,1582,258,107,36,95.419212,Buyer
23,5,1,2,1,1,12,1702,256,117,38,96.374794,(Billed
24,5,1,2,1,1,13,1830,257,72,36,96.466927,To):
25,5,1,2,1,1,14,2333,258,102,27,93.126785,Name
26,5,1,2,1,1,15,2449,257,30,28,93.126785,&
27,5,1,2,1,1,16,2492,256,144,29,96.35231,Address
28,5,1,2,1,1,17,2649,256,34,29,90.649277,of
29,5,1,2,1,1,18,2705,256,180,38,90.649277,Consignee
30,5,1,2,1,1,19,2899,256,158,38,96.606506,(Shipped
31,5,1,2,1,1,20,3069,256,72,37,96.492737,To):
33,5,1,2,1,2,1,89,306,120,29,92.187744,Daikin
34,5,1,2,1,2,2,221,306,296,38,95.890297,Air-conditioning
35,5,1,2,1,2,3,529,306,94,29,93.036255,India
36,5,1,2,1,2,4,634,306,126,30,39.034698,Pvt.Itd.
37,5,1,2,1,2,5,1211,306,92,38,96.450089,Tally
38,5,1,2,1,2,6,1316,306,162,30,96.405174,Solutions
39,5,1,2,1,2,7,1491,306,127,29,96.519012,Private
40,5,1,2,1,2,8,1630,306,139,29,96.664833,Limited
41,5,1,2,1,2,9,2333,306,92,38,96.085785,Tally
42,5,1,2,1,2,10,2438,306,162,30,96.085785,Solutions
43,5,1,2,1,2,11,2613,306,127,29,96.56868,Private
44,5,1,2,1,2,12,2752,306,139,29,96.494896,Limited
47,5,1,2,2,1,1,90,357,217,29,92.339371,LOGIWARE
48,5,1,2,2,1,2,322,356,114,38,96.413383,Supply
49,5,1,2,2,1,3,449,356,97,29,96.29512,Chain
50,5,1,2,2,1,4,560,356,154,29,96.696815,Solutions
51,5,1,2,2,1,5,1211,357,95,28,95.369911,AMR
52,5,1,2,2,1,6,1317,356,81,29,96.377319,Tech
53,5,1,2,2,1,7,1411,356,75,29,93.299866,Park
54,5,1,2,2,1,8,1497,357,221,34,81.465652,"II,No:23&24,"
55,5,1,2,2,1,9,2333,357,95,28,96.11132,AMR
56,5,1,2,2,1,10,2439,356,81,29,96.666206,Tech
57,5,1,2,2,1,11,2533,356,75,29,93.302635,Park
58,5,1,2,2,1,12,2619,357,221,34,80.568054,"II,No:23&24,"
61,5,1,2,3,1,1,92,407,113,37,96.410896,Survey
62,5,1,2,3,1,2,217,415,48,21,93.26001,no.
63,5,1,2,3,1,3,282,406,198,35,83.05336,"11/1a,1a,1d,"
64,5,1,2,3,1,4,495,406,124,35,92.596344,"Makali,"
65,5,1,2,3,1,5,1212,406,225,38,92.023361,"Hongasandra,"
66,5,1,2,3,1,6,1451,408,101,27,95.719559,Hosur
67,5,1,2,3,1,7,1563,407,82,28,95.719559,main
68,5,1,2,3,1,8,1657,406,86,29,96.405884,Road
69,5,1,2,3,1,9,2334,406,225,38,91.662422,"Hongasandra,"
70,5,1,2,3,1,10,2574,408,100,27,96.112137,Hosur
71,5,1,2,3,1,11,2685,407,82,28,96.719482,main
72,5,1,2,3,1,12,2779,406,87,29,95.945702,Road
75,5,1,2,4,1,1,89,456,134,29,96.509727,Tumkur
76,5,1,2,4,1,2,234,457,87,28,96.108078,Main
77,5,1,2,4,1,3,333,456,86,29,93.294846,Road
78,5,1,2,4,1,4,431,458,194,36,92.883446,Dasanapura
79,5,1,2,4,1,5,637,456,102,35,79.171936,"Hobli,"
80,5,1,2,4,1,6,1212,458,80,27,96.953384,Next
81,5,1,2,4,1,7,1303,458,44,27,96.900604,To
82,5,1,2,4,1,8,1361,456,118,29,96.575439,Oxford
83,5,1,2,4,1,9,1491,456,127,38,96.455193,College
84,5,1,2,4,1,10,2334,458,80,27,96.916252,Next
85,5,1,2,4,1,11,2425,458,44,27,96.750938,To
86,5,1,2,4,1,12,2483,456,118,29,95.870995,Oxford
87,5,1,2,4,1,13,2614,456,126,38,95.870995,College
