,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,1000,65,143,40,96.177094,Original
5,5,1,1,1,1,2,1160,66,57,31,96.177094,For
6,5,1,1,1,1,3,1233,66,173,39,96.381012,Recipient
8,5,1,1,1,2,1,1002,114,173,39,96.743416,Duplicate
9,5,1,1,1,2,2,1193,115,56,30,96.9599,For
10,5,1,1,1,2,3,1268,110,146,47,96.247833,Supplier
14,5,1,2,1,1,1,46,199,79,37,96.685089,Tax
15,5,1,2,1,1,2,145,199,153,37,92.971527,Invoice
16,5,1,2,1,1,3,319,219,10,4,92.971527,-
17,5,1,2,1,1,4,350,198,119,38,96.712784,other
18,5,1,2,1,1,5,487,198,236,48,96.236862,production
22,5,1,3,1,1,1,49,298,65,34,91.040833,IRN
23,5,1,3,1,1,2,135,306,8,26,74.679153,:
24,5,1,3,1,1,3,168,297,712,35,75.726334,31dce374d771d6d8423880e4775261
25,5,1,3,1,1,4,897,297,413,35,75.726334,7046ed5906dc431241
26,5,1,3,1,1,5,1328,297,372,35,75.767731,f6ed3b2c3a23019c
30,5,1,4,1,1,1,1999,8,465,458,95.0, 
34,5,1,5,1,1,1,55,537,94,28,94.757416,Name
35,5,1,5,1,1,2,163,536,35,29,94.757416,of
36,5,1,5,1,1,3,210,536,101,29,60.142494,Client
37,5,1,5,1,1,4,354,544,7,21,60.142494,:
38,5,1,5,1,1,5,374,536,119,36,96.722397,[89110]
39,5,1,5,1,1,6,508,537,102,27,96.093918,TALLY
40,5,1,5,1,1,7,624,537,183,28,96.497993,SOLUTIONS
41,5,1,5,1,1,8,822,537,72,28,96.055321,PVT.
42,5,1,5,1,1,9,912,537,70,28,96.401146,LTD.
43,5,1,5,1,1,10,1323,537,95,28,96.556313,Name
44,5,1,5,1,1,11,1432,536,34,29,96.213608,of
45,5,1,5,1,1,12,1479,536,142,33,89.972603,Supplier
46,5,1,5,1,1,13,1659,536,77,28,89.972603,:DDB
47,5,1,5,1,1,14,1749,536,117,28,90.966446,MUDRA
48,5,1,5,1,1,15,1880,536,136,28,96.142761,PRIVATE
49,5,1,5,1,1,16,2031,536,127,28,96.142761,LIMITED
52,5,1,5,2,1,1,52,579,136,43,96.282829,Address
53,5,1,5,2,1,2,354,590,7,22,83.437271,:
54,5,1,5,2,1,3,373,583,139,34,96.26989,"331-336,"
55,5,1,5,2,1,4,530,583,112,36,96.277573,Raheja
56,5,1,5,2,1,5,655,583,125,34,96.277573,"Arcade,"
57,5,1,5,2,1,6,799,583,212,36,96.436829,Koramangala
58,5,1,5,2,1,7,1321,579,136,43,96.735016,Address
59,5,1,5,2,1,8,1659,583,81,29,89.373299,:Golf
60,5,1,5,2,1,9,1752,584,80,27,96.544495,View
61,5,1,5,2,1,10,1847,584,118,33,93.296867,"Homes,"
62,5,1,5,2,1,11,1983,583,104,34,92.756813,"No.24,"
63,5,1,5,2,1,12,2103,583,81,28,96.497208,Wind
64,5,1,5,2,1,13,2198,583,113,28,96.519821,Tunnel
65,5,1,5,2,1,14,2327,583,89,34,96.706329,"Road,"
67,5,1,5,2,2,1,373,627,163,35,92.533264,Bangalore
68,5,1,5,2,2,2,551,627,190,34,92.258102,"Pin:560095,"
69,5,1,5,2,2,3,760,627,60,35,96.585777,[29]
70,5,1,5,2,2,4,838,627,165,28,96.066895,Karnataka
71,5,1,5,2,2,5,1019,627,77,28,96.275169,India
72,5,1,5,2,2,6,1670,626,256,36,90.547279,"Murugeshpalya,"
73,5,1,5,2,2,7,1943,626,61,29,96.471542,Off.
74,5,1,5,2,2,8,2023,627,62,27,96.57077,HAL
75,5,1,5,2,2,9,2097,627,117,35,96.21312,Airport
76,5,1,5,2,2,10,2229,626,77,29,96.725601,Road
79,5,1,5,3,1,1,1673,670,162,35,92.220451,Bangalore
80,5,1,5,3,1,2,1850,685,8,4,92.060143,-
81,5,1,5,3,1,3,1875,670,192,35,91.825645,"560017,[29]"
82,5,1,5,3,1,4,2085,670,165,28,96.841034,Karnataka
83,5,1,5,3,1,5,2266,671,86,27,95.944603,INDIA
86,5,1,5,4,1,1,55,717,65,28,96.781555,PAN
87,5,1,5,4,1,2,354,724,7,21,89.256134,:
88,5,1,5,4,1,3,371,717,210,28,90.642677,AAACP7879D
89,5,1,5,4,1,4,1323,717,66,28,96.924324,PAN
90,5,1,5,4,1,5,1659,717,227,28,69.327003,:AAACM5763H
93,5,1,5,5,1,1,53,767,174,28,90.741539,GSTIN/UIN
94,5,1,5,5,1,2,354,774,7,22,76.118622,:
95,5,1,5,5,1,3,372,767,308,28,76.490753,29AAACP7879D1Z0
96,5,1,5,5,1,4,1322,764,174,28,91.565781,GSTIN/UIN
97,5,1,5,5,1,5,1659,764,327,28,30.700821,:29AAACM5763H1Z8
100,5,1,5,6,1,1,55,811,97,28,96.918571,Brand
101,5,1,5,6,1,2,354,818,7,21,87.963478,:
102,5,1,5,6,1,3,371,811,102,28,96.645851,TALLY
103,5,1,5,6,1,4,487,811,178,28,96.410034,SOFTWARE
104,5,1,5,6,1,5,679,811,150,28,96.642807,SERVICES
105,5,1,5,6,1,6,1323,815,122,27,96.390038,Invoice
106,5,1,5,6,1,7,1460,815,42,27,96.390038,No
107,5,1,5,6,1,8,1659,814,247,28,23.701599,:X10222900368
110,5,1,5,7,1,1,52,854,61,29,96.984795,Job
111,5,1,5,7,1,2,354,862,7,21,88.55777,:
112,5,1,5,7,1,3,374,855,206,35,91.639893,Retainership
113,5,1,5,7,1,4,595,855,72,28,96.163383,Fees
114,5,1,5,7,1,5,680,855,47,28,96.539062,for
115,5,1,5,7,1,6,740,855,54,28,96.844559,the
116,5,1,5,7,1,7,807,855,99,28,96.417686,Month
117,5,1,5,7,1,8,921,855,33,28,96.417686,of
118,5,1,5,7,1,9,968,855,166,28,96.69471,December
