,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,1123,110,110,32,91.51886,Sales
5,5,1,1,1,1,2,1250,127,12,7,91.51886,-
6,5,1,1,1,1,3,1275,110,74,32,96.879005,Tax
7,5,1,1,1,1,4,1365,110,146,32,96.212433,Invoice
11,5,1,2,1,1,1,984,192,59,31,96.838684,DK
12,5,1,2,1,1,2,1057,191,276,33,96.329506,SOFTWARES
13,5,1,2,1,1,3,1348,192,92,31,95.616898,AND
14,5,1,2,1,1,4,1456,191,218,33,95.616898,SERVICES
16,5,1,2,1,2,1,1001,259,59,27,92.049858,687
17,5,1,2,1,2,2,1074,258,149,28,89.590714,SAHEED
18,5,1,2,1,2,3,1238,258,129,28,96.119003,NAGAR
19,5,1,2,1,2,4,1381,258,289,28,95.82621,BHUBANESWAR
21,5,1,2,1,3,1,1077,306,99,27,92.394081,GSTN
22,5,1,2,1,3,2,1192,306,400,27,80.512993,NO-21EFKPR6083F1Z9
24,5,1,2,1,4,1,1099,352,92,42,96.294006,State:
25,5,1,2,1,4,2,1258,357,158,27,92.689331,21-Orissa
27,5,1,2,1,5,1,1099,406,119,28,91.365753,GSTIN:
28,5,1,2,1,5,2,1257,407,333,27,90.845207,21EFKPR6083F1Z9
30,5,1,2,1,6,1,200,477,52,26,95.800735,Bill
31,5,1,2,1,6,2,266,477,62,26,95.800735,To:
32,5,1,2,1,6,3,1444,475,113,27,96.756035,Invoice
33,5,1,2,1,6,4,1572,475,52,27,92.960556,No.
34,5,1,2,1,6,5,1641,482,4,20,92.121254,:
35,5,1,2,1,6,6,2006,475,94,27,93.228928,Dated
36,5,1,2,1,6,7,2116,482,4,20,90.92514,:
40,5,1,3,1,1,1,199,544,112,26,96.299286,TALLY
41,5,1,3,1,1,2,324,543,212,28,95.396973,SOLUTIONS
42,5,1,3,1,1,3,551,544,69,26,93.087425,PVT
43,5,1,3,1,1,4,634,543,310,28,90.875977,LTD-BANGALORE
44,5,1,3,1,1,5,1441,537,203,27,92.5401,TAX/000368
45,5,1,3,1,1,6,2005,537,179,27,96.698959,05/12/2022
49,5,1,4,1,1,1,199,600,39,27,93.076118,23
