,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,1550,151,209,46,95.039848,Invoice
8,5,1,2,1,1,1,142,98,310,204,95.0, 
12,5,1,3,1,1,1,159,221,74,76,38.053604,D
14,5,1,3,1,2,1,162,319,275,84,96.400093,pitstop
18,5,1,4,1,1,1,132,510,133,37,96.730164,Order
19,5,1,4,1,1,2,283,510,53,37,96.487328,Id:
20,5,1,4,1,1,3,357,512,135,35,96.489944,95009
21,5,1,4,1,1,4,3073,512,304,35,91.58007,INV-C-342-85
23,5,1,4,1,2,1,132,569,174,37,96.550003,Service
24,5,1,4,1,2,2,325,571,117,35,96.314278,Date:
25,5,1,4,1,2,3,464,571,251,35,96.284286,11-02-2019
27,5,1,4,1,3,1,133,628,191,47,95.883644,Delivery
28,5,1,4,1,3,2,342,630,117,35,96.643471,Date:
29,5,1,4,1,3,3,480,630,251,35,96.50914,19-02-2019
33,5,1,5,1,1,1,133,687,286,47,96.550735,Registration
34,5,1,5,1,1,2,439,687,197,37,92.356796,Number:
35,5,1,5,1,1,3,658,689,310,35,44.428215,KAO5MP4585
36,5,1,5,1,1,4,2800,687,168,37,96.035004,Invoice
37,5,1,5,1,1,5,2987,689,117,35,96.653862,Date:
38,5,1,5,1,1,6,3125,689,251,35,96.503822,19-02-2019
40,5,1,5,1,2,1,133,746,180,37,96.248634,Renault
41,5,1,5,1,2,2,330,746,129,37,92.685226,Pulse
42,5,1,5,1,2,3,476,767,13,6,92.685226,-
43,5,1,5,1,2,4,508,748,176,35,96.396355,DIESEL
46,5,1,5,2,1,1,132,805,371,37,92.08522,Odometer58559
49,5,1,5,3,1,1,133,925,134,35,95.989693,From:
50,5,1,5,3,1,2,3301,925,72,35,96.310814,To:
52,5,1,5,3,2,1,132,1046,112,30,89.436493,CARS
53,5,1,5,3,2,2,261,1047,23,29,89.436493,N
54,5,1,5,3,2,3,301,1046,112,30,96.912483,CARE
58,5,1,6,1,1,1,132,1135,85,38,96.704788,Opp.
59,5,1,6,1,1,2,233,1134,128,31,96.177139,Trident
60,5,1,6,1,1,3,376,1134,147,39,96.214828,Hyundai
61,5,1,6,1,1,4,540,1134,205,35,93.304146,"Showroom,"
62,5,1,6,1,1,5,763,1134,101,31,92.172508,Kudlu
63,5,1,6,1,1,6,880,1135,96,34,96.454346,"Gate,"
64,5,1,6,1,1,7,995,1135,107,30,96.769875,Hosur
65,5,1,6,1,1,8,1118,1134,84,30,96.126572,Main
67,5,1,6,1,2,1,133,1193,104,36,96.032974,"Road,"
68,5,1,6,1,2,2,256,1193,184,39,93.281372,Bengaluru
69,5,1,6,1,2,3,456,1210,10,4,93.128143,-
70,5,1,6,1,2,4,482,1194,135,30,96.578964,560068
74,5,1,7,1,1,1,132,1283,228,29,96.436691,9986097676
75,5,1,7,1,1,2,3148,1283,228,29,95.683914,9008511911
77,5,1,7,1,2,1,132,1342,83,29,91.937737,GST
