,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,1429,70,35,37,91.547195,P
5,5,1,1,1,1,2,1497,66,98,58,95.620865,CAP
6,5,1,1,1,1,3,1628,66,252,58,95.38559,GENERAL
7,5,1,1,1,1,4,1913,66,262,58,94.201332,TRADING
8,5,1,1,1,1,5,2208,66,124,58,94.201332,LLC
12,5,1,2,1,1,1,757,163,285,30,90.22065,REGISTERED
13,5,1,2,1,1,2,1059,163,164,30,96.091431,OFFICE
14,5,1,2,1,1,3,1239,163,220,30,81.82328,ADDRESS.
15,5,1,2,1,1,4,1475,163,154,32,88.890831,"4401-5,"
16,5,1,2,1,1,5,1646,163,121,30,76.87326,441TH
17,5,1,2,1,1,6,1784,163,170,33,87.867607,"FLOOR,"
18,5,1,2,1,1,7,1971,163,62,30,95.24189,AL
19,5,1,2,1,1,8,2053,163,164,30,82.6353,SHURA
21,5,1,2,1,2,1,757,216,210,29,95.049973,BUSINESS
22,5,1,2,1,2,2,986,216,194,33,92.761856,"CENTRE,"
23,5,1,2,1,2,3,1200,216,134,29,86.86541,ASPIN
24,5,1,2,1,2,4,1357,216,332,29,86.332611,COMMERCIAT
25,5,1,2,1,2,5,1708,216,184,30,96.036758,"TOWER,"
26,5,1,2,1,2,6,1912,216,174,29,0.0,SHER
27,5,1,2,1,2,7,2105,216,158,29,93.41552,ZAYED
31,5,1,3,1,1,1,757,269,154,30,88.238678,"ROAD,"
32,5,1,3,1,1,2,927,269,168,31,88.490753,"DUBAI,"
33,5,1,3,1,1,3,1111,269,97,29,57.692036,UAE
37,5,1,4,1,1,1,117,1122,2316,5,95.0, 
41,5,1,5,1,1,1,116,1191,2318,5,95.0, 
45,5,1,6,1,1,1,120,2441,2314,5,95.0, 
49,5,1,7,1,1,1,116,1124,3,1394,95.0, 
53,5,1,8,1,1,1,529,1124,3,1394,95.0, 
57,5,1,9,1,1,1,1322,1124,3,1394,95.0, 
61,5,1,10,1,1,1,1510,1124,3,1394,95.0, 
65,5,1,11,1,1,1,1746,1124,3,1394,95.0, 
69,5,1,12,1,1,1,1923,1124,3,1394,95.0, 
73,5,1,13,1,1,1,117,2514,2316,5,95.0, 
77,5,1,14,1,1,1,1499,2590,933,1,95.0, 
81,5,1,15,1,1,1,1499,2663,933,1,95.0, 
85,5,1,16,1,1,1,1499,2736,933,1,95.0, 
89,5,1,17,1,1,1,1498,2516,3,294,95.0, 
93,5,1,18,1,1,1,2099,1124,7,1686,95.0, 
97,5,1,19,1,1,1,1499,2809,933,1,95.0, 
101,5,1,20,1,1,1,1387,321,177,30,0.0,PHONE:
102,5,1,20,1,1,2,1584,321,88,30,94.796471,+971
103,5,1,20,1,1,3,1689,321,22,30,94.124161,4
104,5,1,20,1,1,4,1728,321,167,33,89.451424,"3864551,"
105,5,1,20,1,1,5,1915,321,108,30,75.557129,FAX:
106,5,1,20,1,1,6,2040,321,88,30,91.54557,+971
107,5,1,20,1,1,7,2145,321,24,30,93.121323,4
108,5,1,20,1,1,8,2184,321,167,30,74.933304,3864542
110,5,1,20,1,2,1,1164,506,200,37,96.050369,INVOICE
112,5,1,20,1,3,1,981,577,98,36,92.396263,TRN
113,5,1,20,1,3,2,1101,587,7,26,90.702126,:
114,5,1,20,1,3,3,1131,577,414,37,89.939598,100484921000003
116,5,1,20,1,4,1,132,645,237,31,96.363747,CUSTOMER
117,5,1,20,1,4,2,942,645,93,31,95.978149,SHIP
